|autores|titulo|ano
1795|Patrick Letouzé Moreira&PRATA, DAVID N.|need interdisciplinary approach bring consumer desire e market|2014.0
1797|Marcos Kalinowski&Stephan Biff&Rodrigo Spinola&Sheila dos Santos Reinehr|project orient service orient software development experience guide service reference model|2014.0
1800|Márcio Porto Basgalupp&Rodrigo Coelho Barros&André Carlos Ponce de Leon Ferreira de Carvalho&Alex Alves Freitas|evolve decision tree beam search base initialization lexicographic multi objective evaluation|2014.0
1802|Yguaratã Cerqueira Cavalcanti&Paulo Anselmo da Mota Silveira Neto&Ivan do Carmo Machado&Tassio Vale&Eduardo Santana de Almeida&Silvio Romero de Lemos Meira|challenge opportunity software change request repository map study|2014.0
1806|Brunno Silveira&Felipe Klussmann&Fernanda Araujo Baião&Kate Revoredo|effort estimation business process model cluster technique|2014.0
1809|Uéverton dos Santos Souza&Fábio Protti&Maise Dantas da Silva|analysis flood free flood graph power|2014.0
1812|Glauber Dias Conçalves&Alex Borges Vieira&Ítalo Cunha&Jussara Almeida|predict level cooperation peer peer stream application|2014.0
1814|Edson Luiz Riccio&SAKATA, MARICI CRISTINE G.&Nelma Terezinha Zubek Valente&CAPOBIANCO, LIGIA|outcome international conference information system technology management|2014.0
1818|Poelking&Carlos Ernesto Goncalves Reynaud Schaefer&Elpidio Inacio Fernandes Filho&DE ANDRADE, A. M.&SPIELMANN, A. A.|soil plant community relationship landscape potter peninsula maritime|2014.0
1825|Alvaro Jose Abackerli&Eckart Uhlmann&Klaus Schützer&Herman Augusto Lepkison&Andre Luiz Helleno&Maria Célia de Oliveira Papa&Erik Gustavo Del Conte&Jan Mewis|simulation analysis error impact surface mill|2014.0
1827|Daniel Henrique Breda Binoti&Mayra Luiza Marques da Silva&Helio Garcia Leite&José Marinaldo Gleriani&Márcio Leles Romarco de Oliveira&Marco Antônio Monte|regulation age forest inclusion constraint|2014.0
1829|FURTADO, ADABRIAND&OLIVEIRA, NIGINI&Nazareno Ferreira de Andrade|case study contributor behavior site tag importance profile community productivity|2014.0
1830|Helton do Nascimento Alves&NONATO BRANDAO FONSECA, RAIMUNDO|algorithm base wavelet transform fault detection evaluation performance protection distribution system|2014.0
1831|Aline da Silva Alves&Simone Bacellar Leal Ferreira&Viviane Santos de Oliveira Veiga&Ingrid Teixeira Monteiro&Denis Silva da Silveira&Alberto Barbosa Raposo|web script mediation dialogue quality factor interaction deaf|2014.0
1832|Kelly Carvalho Vieira&Valderí de Castro Alcântara&Paulo Henrique de Souza Bermejo|use source knowledge innovation technology base|2014.0
1834|Ricardo Reghelin&ARRUDA, LUCIA VALERIA RAMOS DE|optimize travel time vehicle highway configuration|2014.0
1837|SILVA, JOECILA SANTOS&CALMANT, STÉPHANE&SEYLER, FRÉDÉRIQUE&Daniel Medeiros Moreira&OLIVEIRA, DANIEL&MONTEIRO, ACHILES|radar aid manage gauge network|2014.0
1838|Joana Raquel Vicente&João Honrado&Henrique M Pereira&Christophe F Randin&João Gonçalves&Ângela Lomba&Paulo Alves&Metzger, Jean Paul&Milton Cezar Ribeiro&Antoine Guisan|environment dispersal path override life strategy residence time determine pattern invasion plant|2014.0
1839|Henrique de Castro Neto&JULIA, RITA MARIA SILVA&CAEXETA, GUTIERREZ SOARES&BARCELOS, AYRES ROBERTO ARAUJO|l improve performance agent checker integrate intelligence reinforcement learn search method|2014.0
1840|Luiz Eduardo da Silva Ramos&BIANCHINI, RICARDO|performance hybrid memory cache|2014.0
1842|DE FREITAS, MARIA AGUIEIRAS A.&Andréa Soares Bonifácio&ROBBIANO, MARIA&SAN MARTÍN, BERNARDO|matrix associate direct graph application|2014.0
1846|Martín Gómez Ravetti&CARPI, LAURA C.&Bruna Amin Gonçalves&FRERY, ALEJANDRO C.&ROSSO, OSVALDO A.|distinguish noise chaos objective versus subjective use horizontal visibility graph|2014.0
1849|PALMEIRA, EDUARDO&Benjamín René Callejas Bedregal&Mesiar, Radko&FERNANDEZ, JAVIER|way extend t norm t negation|2014.0
1852|THUS, KIRSTEN A.&TE BOOME, LIANE&KUBALL, JÃ¼RGEN&Eric Spierings|indirectly recognize c mismatch potential role transplant outcome|2014.0
1853|CRUZ, MAGDA RR&MARTINS, CRISTINA&Joao da Silva Dias&PINTO, JOSÉ S|validation intelligent decision support system nutrition diagnosis surgery patient|2014.0
1855|Luciano Rebouças de Oliveira&COSTA, VICTOR&Gustavo Neves&OLIVEIRA, TALMAI&Eduardo Jorge&LIZARRAGA, MIGUEL|poll base food identification system|2014.0
1858|Maxwell Guimarães de Oliveira&Ana Gabrielle Ramos Falcão&Cláudio de Souza Baptista&Hugo Feitosa de Figueirêdo&Daniel Farias Batista Leite|scale datum location base network|2014.0
1861|Tarcísio Guerra Savino Filó&Mariza Andrade da Silva Bigonha&Kécia Aline Marques Ferreira|statistical software metric object orient system|2014.0
1863|Daniel Guerreiro e Silva&NADALIN, EVERTON Z.&COELHO, GUILHERME P.&DUARTE, LEONARDO T.&SUYAMA, RICARDO&ATTUX, ROMIS&VON ZUBEN, FERNANDO J.&MONTALVÃO, JUGURTA|immune inspire framework perform component analysis field order|2014.0
1866|Maici Leite&Diego Marczal&Andrey Ricardo Pimentel&Alexandre Ibrahim Direne|framework error remediation representation apply learn object|2014.0
1867|LURDES KERN, ELISANDRA&Jaime Araujo Cobuci&Claudio Napolis Costa&MCMANUS PIMENTEL, CONCEPTA MARGARET|factor analysis linear type trait relation longevity cattle|2014.0
1870|Rodrigo César Fonseca da Silva&Brito, F.A.&Losano, L. (Laércio Losano)|gravity domain wall|2014.0
1874|Merley da Silva Conrado&Ariani Di Felippo&Thiago Alexandre Salgueiro Pardo&Solange Oliveira Rezende|survey term extraction|2014.0
1876|PRADO, RICARDO S.&PEDROSA SILVA, RODRIGO C.&NETO, ORIANE M.&GUIMAR&NBSP;AES, FREDERICO G.&SANCHES, DANILO SIPOLI&A. LONDON, JO&NBSP;AO BOSCO&Alexandre Cláudio Botazzo Delbem|differential evolution use ancestor tree service restoration power distribution system|2014.0
1877|Diogo R. Ferreira&Fernando Szimanski&Célia Ghedini Ralha|improve process model mine map level event level activity|2014.0
1878|ESPINOZA, RODRIGO VALÉRIO&DE OLIVEIRA, ANDRÉ SCHNEIDER&Lucia Valeria Ramos de Arruda&JUNIOR, FLÁVIO NEVES|stabilization system magnetic adherence base climb robot|2014.0
1881|Rone Ilídio da Silva&Macedo, Daniel Fernandes&Nogueira, José Marcos S.|query process sensor network survey|2014.0
1883|VIEL, CAIO CÉSAR&RODRIGUES, KAMILA RIOS DA HORA&MELO, ERICK LAZARO&Renato Bueno&PIMENTEL, MARIA DA GRAÇA CAMPOS&TEIXEIRA, CESAR AUGUSTO CAMILLO|interaction problem solve multi video lecture observe student distance traditional learn course|2014.0
1884|PAOLUCCI, MARIO&Jaime Simão Sichman|reputation understand society|2014.0
1885|Luiz Ariovaldo Fabri Junior&OSvaldo Torezan Neto&Fátima Aparecida Alves Guerra&Paulo Sérgio Martins Pedro&Marli de Freitas Gomes Hernandez&Leonardo Lorenzo Bravo Roger|use platform create kit pedagogical base workshop introduction robotic engineer school|2014.0
1891|Sergio de Lemos Campello&DOS SANTOS, W.P.&MACHADO, V.F.&MOTA, C.C.B.O.&GOMES, A.S.L.&DE SOUZA, R.E.|information material coherence tomography|2014.0
1894|Giancarlo Guizzardi&Zamborlini, Veruska|use trope base ontology bridge area concern ontology drive model|2014.0
1895|VIEIRA, RICARDO GODOI&Adilson Marques da Cunha&DE CAMARGO, ANTONIO PIRES|energy management method sensor node monitor amazonian basin|2014.0
1897|PALMEIRA, EDUARDO S.&Benjamín René Callejas Bedregal&FERNANDEZ, JAVIER&JURIO, ARANZAZU|extension lattice value implication retraction|2014.0
1902|GIRALDI, MARIA THEREZA M. ROCCO&FERNANDES, CINDY S.&FERREIRA, MARTA S.&Marco José de Sousa&JORGE, PEDRO&COSTA, JOÃO C. W. A.&SANTOS, JOSÉ L.&FRAZÃO, ORLANDO|interrogation multiplex system fiber loop mirror couple intensity sensor use|2014.0
1903|BOTELHO, MA&QUEIROZ, DB&BARROS, G&GUERREIRO, S&FECHINE, P&UMBELINO, S&Aarão Lyra&BORGES, B&FREITAS, A&QUEIROZ, DC&RUELA, R&ALMEIDA, JG&QUINTANS JR, L|hormone replacement therapy relieve symptom spectroscopy study|2014.0
1906|Carlos Vitor de Alencar Carvalho&LEMOS, BRUNO MORAIS|possibility reality use mathematics aim meaningful learn|2014.0
1907|KIREMIRE, ANKUNDA R.&Matthias Rudolf Brust&PHOHA, VIR V.|use network motif investigate influence network topology ppm base scheme|2014.0
1911|Witold Pedrycz|allocation information granularity optimization decision model build foundation granular compute|2014.0
1915|Dias Jr., José Barbosa&Alexandre Cardoso&Edgard Afonso Lamounier Júnior&Cláudio Kirner|framework support generation course use technique context adaptation|2014.0
1917|MORAIS, ERIKSON&Anselmo Castelo Branco Ferreira&CUNHA, SERGIO AUGUSTO&BARROS, RICARDO M.L.&ROCHA, ANDERSON&GOLDENSTEIN, SIOME|camera methodology localization track player|2014.0
1919|Jorge Henrique Busatto Casagrande&Marcelo Ricardo Stemmer|abnormal motion analysis track base approach use region base method mobile grid|2014.0
1925|Beatriz Wilges&Rogério Cid Bastos&Gustavo Pereira Mateus&Mário Antônio Ribeiro Dantas|comparison study document classification utilize approach|2014.0
1926|MATTOS, TALITA DA CUNHA&SANTORO, FLÁVIA MARIA&REVOREDO, KATE&Vanessa Tavares Nunes|representation context business process|2014.0
1929|DIKBIYIK, FERHAT&Massimo Tornatore&MUKHERJEE, BISWANATH|minimize risk disaster failure optical backbone network|2014.0
1931|Diego Nehab&Francisco Ganacim&Rodolfo Lima&Luiz Henrique de Figueiredo|massively vector graphic|2014.0
1939|Bruno Lopes Vieira&Mário Benevides&Edward Hermann Haeusler|extend propositional dynamic logic net|2014.0
1941|Jorge Estefano Santana de Souza&FONSECA, ANDRÉ F.&VALIERIS, RENAN&CARRARO, DIRCE M.&WANG, JEAN Y. J.&KOLODNER, RICHARD D.&Sandro José de Souza|s score score system identification prioritization predict cancer gene|2014.0
1946|Tiago Maritan Ugulino de Araújo&Hozana Raquel Gomes de Lima&Guido Lemos de Souza Filho&Tatiana Aires Tavares&Alexandre Nóbrega Duarte&Felipe Lacet Silva Ferreira&Danilo Assis Nobre e Silva&Leonardo Dantas&Eduardo de Lucena Falcão&Leonardo de Araújo Domingues&Vandhuy F. Martins&Igor Portela&Yurika Sato|approach generate embed sign language video track multimedia content|2014.0
1948|Dalessandro Soares Vianna&Fermín Alfredo Tang Montané&Edwin Benito Mitacc Meza&Carlos Bazilio Martins|memory base grasp heuristic multidimensional knapsack problem|2014.0
1951|Isabel Leite Cafezeiro&Alexandre Rademaker&VITERBO, José&Edward Hermann Heausler&Markus Endler|specify system algebra ontology|2014.0
1957|Milana Lima dos Santos&José Antonio Jardini&Ronaldo P. Casolari&Ricardo L. Vasquez Arnez&Gerson Yukio Saiki&Thales Sousa&Geraldo Luiz Costa Nicola|power transmission long distance economic comparison half wavelength line|2014.0
1959|Yuri Cláudio Vieira da Costa&Tereza Denyse Pereira de Araújo|evaluation behavior waffle slab gym center|2014.0
1962|Sidney de Carvalho Nogueira&SAMPAIO, AUGUSTO&MOTA, ALEXANDRE|test generation state base use case model|2014.0
1963|Ivan Mezzomo&Bedregal, Benjamin C.&Santiago, Regivan H. N.&Renata Reiser|operation fuzzy lattice|2014.0
1964|Mateus das Neves Gomes&Flávio M. Seibt&Luiz Alberto Oliveira Rocha&Elizaldo Domingues dos Santos&Liércio André Isoldi|numerical analysis oscillate water column converter consider physical constraint chimney outlet|2014.0
1967|DE SIQUEIRA, MARCOS ANTONIO&VAN ?T HOOFT, FABIAN NICOLAAS CHRISTIAAN&DE OLIVEIRA, JULIANO RODRIGUES FERNANDES&MADEIRA, EDMUNDO ROBERTO MAURO&Christian Rodolfo Esteve Rothenberg|provide optical network service policy base transport|2014.0
1968|Camila Amaral Borghi&ROSSATO, LISABELLE MARIANO&DAMIÃO, ELAINE BUCHHORN CINTRA&GUEDES, DANILA MARIA BATISTA&SILVA, ELLEN MARIA REIMBERG DA&BARBOSA, SILVIA MARIA DE MACEDO&POLASTRINI, RITA TIZIANA|live pain experience child adolescent care|2014.0
1970|Benavides, Alexander J.&Marcus Rolf Peter Ritt&MIRALLES, CRISTÓBAL|shop schedule worker|2014.0
1974|Alexandre de Melo Pereira&Luciano Pessanha Moreira&Marcelo Costa Cardoso|digital image correlation technique apply study behavior steel|2014.0
1975|Romildo Martins da Silva Bezerra&Joberto Sérgio Barbosa Martins|network autonomic management tutorial conceptual functional practical issue|2014.0
1980|José Antonio Rabi&Evelyne Derens-Bertheau&Elisabeth Morelli&Isabelle Trezzani-Harbelot|blast cool beef sauce cater meal result base zero order model|2014.0
1983|Fernando Antonio Pinhati Júnior&Sean Wolfgand Matsui Siqueira|music student behavior use learn object close domain characteristic reality|2014.0
1984|TIAGO HENRIQUE DE OLIVEIRA&José Gladson Dantas&Josiclêda Domiciano Galvíncio&Rejane Magalhães de Mendonça Pimentel&Milton Botler|analysis time space variation green area environmental quality urban area|2014.0
1985|Thomaz Oliveira&Julio César López Hernández&Aranha, Diego F.&Rodríguez-Henríquez, Francisco|lambda coordinate curve|2014.0
1987|STEINFELD, LEONARDO&RITT, MARCUS&SILVEIRA, FERNANDO&Luigi Carro|design memory power management sensor network|2014.0
1988|Marilia Aranha Freire&Uira Kulesza&Eduardo Aranha&Gustavo Sizilio&Daniel Costa&Andreas Jedlitschka&Edmilson Campos&Silvia T. Acuña&Marta N. Gómez|assess evolve domain specific language formalize software engineer experiment empirical study appear|2014.0
1990|O?KELLY, MORTON E.&LUNA, HENRIQUE PACCA L.&Ricardo Saraiva de Camargo&de Miranda, Gilberto|hub location problem price sensitive demand|2014.0
1992|Arthur Emanoel de Oliveira Carosia&Ricardo Rodrigues Ciferri&Cristina Dutra de Aguiar Ciferri|algorithm bulk load f onion tree|2014.0
1994|Luís Eduardo Ramos de Carvalho&Antonio Carlos Sobieranski&Sylvio Luiz Mantelli Neto&Eros Comunello&Aldo von Wangenheim|application non linear metric segmentation algorithm|2014.0
1995|Nilo Silvio Costa Serpa&Ivanir Costa&Rodrigo Franco Gonçalves|waste paper governmental institution proposal financial model|2014.0
1998|FANZERES, BRUNO&Alexandre Street&Luiz Augusto Nóbrega Barroso|contract strategy generator hybrid stochastic robust optimization approach|2014.0
1999|DOS SANTOS, JOÃO PAULO Q.&DE MELO, JORGE DANTAS&DUARTE NETO, ADRIÃO DÓRIA&Daniel Aloise|reactive search strategy use reinforcement learn search algorithm variable neighborhood search|2014.0
2002|Bruno Myrrha Ribeiro&Carlos Vitor de Alencar Carvalho|proposal potentially meaningful material teach vector mechanic|2014.0
2003|Bruna Diirr&Renata Mendes de Araujo&Claudia Cappelli|encourage society participation conversation public service process|2014.0
2004|Edson Benedito dos Santos Junior&Marcelo Garcia Manzato&Rudinei Goularte|evaluate impact demographic datum hybrid model|2014.0
2005|Hugo Feitosa de Figueirêdo&Cláudio de Souza Baptista&Marco Antonio Casanova&Tiago Eduardo da Silva&Anselmo Cardoso Paiva|semi photograph tag combine context content base information|2014.0
2008|Vitor Augusto Machado Jorge&DA SILVA, TATIANA S.&KOLBERG, MARIANA&ABEL, MARA&PRESTES, EDSON&Vitor Fortes Rey&Renan de Queiroz Maffei&FIORINI, SANDRO RAMA&CARBONERA, JOEL LUIS&BRANCHI, FLORA&MEIRELES, JOÃO P.&FRANCO, GUILHERME S.&FARINA, FLÁVIA|explore ontology robotic automation agent interaction|2014.0
2011|Nabor das Chagas Mendonça|architectural option cloud migration|2014.0
2012|PILEGGI-CASTRO, C&TUNÇALP, Ö&SOUZA, JP&camelo jr, js&Gleici da Silva Castro Perdoná&MUSSI-PINHATA, MM&cecatti, jg&MORI, R&MORISAKI, N&YUNIS, K&VOGEL, JP|development criterion identify case analysis cross study|2014.0
2021|MAXIMO, VINICIUS R.&MEIRA, LUIS A.A.&DA CONCEICAO, ARLINDO F.&Álvaro Luiz Fazenda|motif accelerate network motif detection|2014.0
2022|Glauber Jose Ferreira Tomaz da Silva|radiation force torque absorb particle fluid|2014.0
2025|SCHEIDT, RAFAEL DE FARIA&Patrícia Vilain&DANTAS, M A R|model distribute environment petroleum reservoir engineer application software product line|2014.0
2026|Inácio Yano&Vitor Chaves de Oliveira&Eduardo Veiga de Araujo&Adriana Gama Campagnuci&Braulio Fabiano&Antonio Carlos Demanboro|wireless sensor network measure consumption save water tap|2014.0
2027|BANAIYANMOFRAD, ABBAS&Gustavo Girão Barreto da Silva&Nikil Dutt|base fault cache design chip multiprocessor|2014.0
2030|PIN, JEAN-ÉRIC&Pedro Ventura Alves da Silva|extension s theorem interpolation series|2014.0
2033|Darko Brodic&Carlos Alexandre Barros de Mello&&#268;edomir Maluckov&Zoran Milivojevi&#263;|approach skew detection print document|2014.0
2034|Sandro Carvalho Izidoro&Raquel Cardoso de Melo Minardi&PAPPA, G. L.|identify enzyme active site genetic algorithm|2014.0
2038|FLORINDO, JOÃO BATISTA&Núbia Rosa da Silva&ROMUALDO, LILIANE MARIA&DE FÁTIMA DA SILVA, FERNANDA&DE CERQUEIRA LUZ, PEDRO HENRIQUE&HERLING, VALDO RODRIGUES&BRUNO, ODEMIR MARTINEZ|specie identification use image technique base descriptor|2014.0
2040|MORAES, RAFAEL A.&Jansle Vieira Rocha&LAMPARELLI, RUBENS A. C.|determination accumulate rainfall radiation degree day originate model sugar cane crop|2014.0
2041|Claudio Fabiano Motta Toledo&DE OLIVEIRA, LUCAS&DE FREITAS PEREIRA, RODRIGO&Paulo Morelato França&MORABITO, REINALDO|algorithm approach solve level drink production problem|2014.0
2045|AFONSO, VITOR MONTE&DE AMORIM, MATHEUS FAVERO&André Ricardo Abed Grégio&JUNQUERA, GLAUCO BARROSO&DE GEUS, PAULO LÍCIO|identify android malware use dynamically obtain feature|2014.0
2052|Felipe Rodrigues Martines Basile&Diego Pereira da Silva&Flavio Cezar Amate|application aid people speech disorder|2014.0
2057|Marco André Abud Kappel&Jorge Morvan Marotte Luz&Ricardo Fabbri&Roberto Pinheiro&Ivan Napoleão Bastos|impedance map application corrosion|2014.0
2058|Marcos Dornelas Freitas Machado e Silva&Maria Lúcia Calijuri&Souza, Mauro Henrique Batalha&Isabella de Castro Carvalho&Lopes, Lucas Sampaio&Ana Cristina Mendes Miranda|integration technology source water energy promote sustainability landscape|2014.0
2062|ROQUE, FABIO O.&Eveline Araujo Guimarães&Milton Cezar Ribeiro&Susana Cunha Escarpinati&Marcia Thais Suriano&Siqueira, T.|distinctness community forest stream predict landscape climate variable biodiversity index|2014.0
2063|Egon Walter Wildauer&Denise Fukumi Tsunoda&ELIAS DELGOBO JUNIOR|discovery apply database error system development|2014.0
2064|Pedro Pedrosa Rebouças Filho&Paulo César Cortez&ANTONIO CARLOS DA SILVA BARROS&Victor Hugo Costa de Albuquerque|novel adaptive balloon active contour method base force image segmentation evaluation image|2014.0
2065|GONÇALVES, VAGNER MENDONÇA&DELAMARO, MÁRCIO EDUARDO&Fátima de Lourdes dos Santos Nunes Marques|review evaluation characteristic computer aid diagnosis system|2014.0
2066|BERKHOFF, CHRISTIAN&Sergio Fabian Ochoa&PINO, JOSÉ A.&FAVELA, JESUS&OLIVEIRA, JONICE&GUERRERO, LUIS A.|clairvoyance framework integrate share display compute device|2014.0
2067|Paulo Figueiredo Andrade&Esteban Walter Gonzalez Clua&Thales Luis Rodrigues Sabino&Fábio Forti|heuristic approach render ray trace effect time person game|2014.0
2069|MOTA, VINÍCIUS F.S.&CUNHA, FELIPE D.&Daniel Fernandes Macedo&Jose Marcos Silva Nogueira&Antonio Alfredo Ferreira Loureiro|protocol mobility model tool opportunistic network survey|2014.0
2070|Demetrio Gomes Mestre&Carlos Eduardo Santos Pires|efficient entity match multiple datum source|2014.0
2073|Ricardo José Pfitscher&Maurício Aronne Pillon&Rafael Rodrigues Obelheiro|customer orient diagnosis memory provision cloud|2014.0
2074|Marcos Eduardo Ribeiro do Valle Mesquita|robust subspace projection memory base be estimation method|2014.0
2075|Raphael de Souza Rosa Gomes&CARVALHO, PAULA VALÉRIA DE&OLIVEIRA, RENAN GONÇALVES DE&ZARISTA, SAIANI&LOBO, FRANCISCO DE AMEIDA|software calculate baseline temperature minimum use method unit|2014.0
2076|Edson Ifarraguirre Moreno&WEBBER, THAIS&MARCON, CÉSAR&Moraes, Fernando&Calazans, Ney|network chip path adaptation mechanism|2014.0
2079|Halpern, Joseph Y.&Leandro Chaves Rêgo|game possibly player|2014.0
2082|Romildo Martins da Silva Bezerra&Joberto Sérgio Barbosa Martins|autonomic management computer network|2014.0
2090|Leonardo Vieira dos Santos Reis&Roberto da Silva Bigonha&AMORIM, LUIS EDUARDO S.&Vladimir Oliveira Di Iorio|formalization implementation adaptable parse expression grammar|2014.0
2093|Cláudia Nalon&Lan Zhang&Clare Dixon&Ullrich Hustadt|resolution base calculus coalition logic|2014.0
2094|Jaqueline Papini&Sandra Aparecida de Amo&Allan Kardec S. Soares|strategy mine user preference datum stream set|2014.0
2096|Ge Huang&Flávia Coimbra Delicato&Paulo de Figueiredo Pires&Albert Y. ZOMAYA|term scale time synchronization sensor network|2014.0
2097|Marcirio Silveira Chaves&André Laurel&Nélia Sacramento&Pedron, Cristiane|fine grain analysis aspect sentiment type attitude restaurant review|2014.0
2099|Marcos Vinicius Naves Bedo&Traina, Agma Juci Machado&Caetano Traina Junior|integration distance function feature vector similarity query process|2014.0
2107|Ronei Marcos de Moraes&Liliane dos Santos Machado|skill assessment train base reality use approach|2014.0
2111|RICHTER, WAGNER E.&SILVA, ARNALDO F.&Vidal, Luciano N.&Pedro Antonio Muniz Vazquez&Bruns, Roy E.|core valence correlation effect calculation case|2014.0
2112|Valdeci Donizeti Gonçalves&Mauro Hugo Mathias&Luis Fernando de Almeida|image analysis system measurement particle size distribution wear particle identification|2014.0
2114|Julio Cesar de Oliveira&Kleber Trabaquini&José Carlos Neves Epiphanio&Antonio Roberto Formaggio&Lênio Soares Galvão&Marcos Adami|analysis intensification basin sense datum analysis intensification basin sense datum|2014.0
2118|Benjamín René Callejas Bedregal&Renata Hax Sander Reiser&Humberto Bustince&Carlos Lopez Molina&Vincenç Torra|aggregation function typical hesitant fuzzy element action|2014.0
2119|MAINIER, F. B.&Fabiana Rodrigues Leta&FELICIANO, FLÁVIO FELIX|application technique environment engineer education|2014.0
2124|Henrique dos Santos Lemos&CARRILLO, GLADYS&Cristian Cechinel&OCHOA, XAVIER|use semantic learn object repository evaluate query performance different implementation|2014.0
2125|Gabriel Luca Nazar&SANTOS, LEONARDO PEREIRA&Carro, Luigi|fine grain field programmable gate array scrub|2014.0
2126|GIOVANNINI, A.&AUBRY, A.&Hervé Panetto&HAOUZI, H. EL&PIERREL, L.&DASSISTI, M.|approach product line variety|2014.0
2127|IRPINO, ANTONIO&Verde, Rosanna&Francisco de Assis Tenorio de Carvalho|cluster histogram datum base distance|2014.0
2128|Vinicius Samuel Valério de Souza&Ricardo Alexsandro de Medeiros Valentim&GLÁUCIO B. BRANDÃO&LUIZ FELIPE QUEIROZ SILVEIRA&Marcel da Câmara Ribeiro Dantas&PEDRO T. VALÉRIO SOUZA|bio management policy aim establishment network patient monitor use|2014.0
2129|FAIÇAL, BRUNO S.&VARGAS, PATRÍCIA A.&BRAUN, TORSTEN&COSTA, FAUSTO G.&PESSIN, GUSTAVO&UEYAMA, JÓ&VIEIRA, HEITOR F.&COLOMBO, ALEXANDRE&FINI, PEDRO H.&Leandro Aparecido Villas&OSÓRIO, FERNANDO S.|use unman aerial vehicle wireless sensor network spray pesticide|2014.0
2130|Márcio Porto Basgalupp&Barros, Rodrigo C.&DE CARVALHO, ANDRÉ C.P.L.F.&Freitas, Alex A.|evolve decision tree beam search base initialization objective evaluation|2014.0
2133|Thibaut Victor Gaston Vidal&CRAINIC, TEODOR GABRIEL&GENDREAU, MICHEL&PRINS, CHRISTIAN|solution framework attribute vehicle rout problem|2014.0
2134|Marcos Grilo Rosa&Inácio de Sousa Fadigas&Maria Teresinha Tamanini Andrade&Hernane Borges de Barros Pereira|clique approach network application network|2014.0
2137|Paulo Renato Alves Firmino&de Mattos Neto, Paulo S.G.&Tiago Alessandro Espinola Ferreira|correct combine time series forecaster|2014.0
2141|GUO, YUEPU&Rodrigo Oliveira Spínola&SEAMAN, CAROLYN|explore cost debt management case study|2014.0
2146|Davide Sabena&Sterpone, L.&Luigi Carro&Paolo Rech|reliability evaluation embed safety critical application|2014.0
2152|Walkyria K A G Martins&adriano aparecido de oliveira&vinicius henrique farias brito&mateus siqueira quinalia&aline flávia nonato da costa&Ronan Marcelo Martins|unify power flow controller performance|2014.0
2154|Zegarra Rodriguez, Demostenes&Renata Lopes Rosa&Graça Bressan|video complexity index cluster compute|2014.0
2155|Manuel Fernández Delgado&EVA CERNADAS&Senén Barro&Dinani Gomes Amorim|need classifier solve world classification problem|2014.0
2156|Fabiano Cordeiro Moreira&MAGALHÃES, LEANDRO&ARAÚJO JR., WILSON&SILVA, ARTUR&SANTOS, SIDNEY&DEMACHKI, SAMIA&ASSUMPÇÃO, PAULO&RIBEIRO-DOS-SANTOS, ÂNDREA&ASSUMPÇÃO, MONICA&HAMOY, IGOR G.&DARNET, SYLVAIN&BURBANO, ROMMEL&KHAYAT, ANDRÉ&GONÇALVES, ANDRÉ NICOLAU&ALENCAR, DAYSE O.&CRUZ, ALINE|expression profile human gastric antrum region use ultra deep sequence|2014.0
2160|CARVALHO, DARLINTON&Ricardo Marcondes Marcacini&LUCENA, CARLOS&REZENDE, SOLANGE|process support analyst explore select content online forum|2014.0
2161|Carolina Mendonça Costa&Fernando Otaviano Campos&Prassl, A.&Rodrigo Weber dos Santos&SANCHEZ-QUINTANA, DAMIAN&Ahammer, H.&Ernst Hofer&Plank, Gernot|efficient finite element approach model cleft heart|2014.0
2162|Manuel Schütze&ROSA, D.V.&COSTA, B.S.&MAMEDE, M.&MIRANDA, D.M.&BRAMMER, M.J.&ROMANO-SILVA, M.A.|investigate value brain metabolism identification lobe epilepsy pattern classification approach|2014.0
2163|Pedro Garcia Freitas&FARIAS, MYLENE C.Q.|parallel framework video super resolution|2014.0
2165|Marcelo Henriques de Carvalho&Charles H. C. Little|match graph class|2014.0
2168|PEREIRA, FABIO H.&Wonder Alexandre Luz Alves&KOLEFF, LUCAS&NABETA, SILVIO I.|level genetic algorithm large optimization problem|2014.0
2169|Daniela de Carvalho Lopes&Steidle Neto, Antonio José&SANTIAGO, JÉSSIKA K.|comparison equilibrium model grain dry|2014.0
2171|GOLLOWITZER, STEFAN&GOUVEIA, LUIS&LAPORTE, GILBERT&Dilson Lucas Pereira&WOJCIECHOWSKI, ADAM|comparison model p problem|2014.0
2172|Michel Habib&Denis Julien&Ross McConnell&Vinícius Fernandes dos Santos&Szwarcfiter, Jayme L.|characterize clique graph chordal comparability graph|2014.0
2176|COSTA, CRISTIANO ANDRÉ&ZAUPA, DANTE&BARBOSA, JORGE LUIS VICTORIA&Rodrigo da Rosa Righi&CAMARGO, JOÃO&DAROIT, NIKOLAS&YAMIN, ADENAUER CORREA|network base device|2014.0
2183|Pedro Henrique Triguis Schimit&Monteiro, L.H.A.&OMAR, N.|cash transfer program education investment model evolution|2014.0
2184|Fernanda B. Link&Elizaldo Domingues dos Santos&Liércio André Isoldi&Luiz Alberto Oliveira Rocha|design x shape cavity cool convection|2014.0
2186|Paulo Augusto Silva Veloso&VELOSO, SHEILA R.M.&BENEVIDES, MARIO R.F.|graph approach modal logic|2014.0
2188|Jorge L. V. Barbosa&Sandro José Rigo&Debora Nice Ferrari Barbosa&Jezer Machado de Oliveira&Solon Andrade Rabello Junior|integrate collaborative decentralize model support learn|2014.0
