|autores|titulo|ano
2215|Otávio Augusto Salgado Carpinteiro&Bruno Crivelari Sanches&Edmilson Marmo Moreira|detect image spam model|2017
2218|LOFRANO CORNETO, GUILHERME&Francisco Assis da Silva&PEREIRA, DANILLO ROBERTO&DE ALMEIDA, LEANDRO LUIS&OLIVETE ARTERO, ALMIR&PAPA, JOAO PAULO&COSTA DE ALBUQUERQUE, VICTOR HUGO&MOLINA SAPIA, HELTON|method vehicle license plate detection|2017
2219|Evelyn Helena Corgosinho Ribeiro&Leandro Martin Totaro Garcia&Emanuel Péricles Salvador&Evelyn Fabiana Costa&Douglas Roque Andrade&Maria do Rosario Dias de Oliveira Latorre&Alex Antonio Florindo|assessment effectiveness activity intervention unify health system|2017
2221|ALMEIDA, P.M.V.&GOZZO, C.B.&THAINES, E.H.N.S.&Antonio Jefferson Mangueira Sales&FREITAS, R.G.&TEREZO, A.J.&SOMBRA, A.S.B.&Costa, M.M.|relaxation study matrix ti o bi o|2017
2223|Tiago Mendoça da costa&Henricus Bouwmeester&Weldon Lodwick&Carlile Campos Lavor|calculate conformation arise uncertainty distance geometry problem use constraint interval analysis|2017
2227|GONÇALVES, B.M.F.&AFONSO, M.M.&Eduardo Henrique da Rocha Coppoli&B. Ramdane&Yves Marechal&C. Vollaire&KRÄHENBÜHL, L.|comparison element interpolation function behavior|2017
2230|Elias Estevao Goulart|aspect use medium study student|2017
2231|Carlos Marcelo Pedroso&Valter Klein|application traffic shape quality preserve video stream|2017
2232|Rogerio Santana Peruchi&Paulo Rotela Junior&Tarcisio G Brito&Jhon Jairo Josa Largo&Pedro Paulo Balestrassi|multivariate process capability analysis apply harden steel turn|2017
2235|Marlon Fernandes de Alcantara&MOREIRA, THIERRY PINHEIRO&PEDRINI, HELIO&FLÓREZ-REVUELTA, FRANCISCO|action identification use descriptor fragment prediction scheme|2017
2239|SIMÕES, PRISCYLA WALESKA&RV BORGES&PDP SIMOES&SOUZA PIRES, MARIA MARLENE&Eros Comunello&Thomas F Borges&CERETTA, LUCIANE BISOGNIN&CARVALHO, D.R.|accuracy decision support system breast cancer result|2017
2242|Marco Antonio Meggiolaro&Jaime Tupiassú Pinho de Castro&Luiz Fernando Campos Ramos Martha&MARQUES, LUIZ FERNANDO NAZARÉ|estimation notch stress strain phase load|2017
2243|Leonel Santos&Carlos Denner dos Santos Júnior|study impact mechanism effectiveness information technology governance|2017
2244|Joao Marcelo Ceron&MARGI, CÍNTIA BORGES&Lisandro G|mar traffic containment network reconfiguration malware analysis system|2017
2245|Fabio Gagliardi Cozman&Denis Deratani Mauá|semantic complexity probabilistic logic program|2017
2248|VANI, BRUNO CÉSAR&Milton Hirokazu Shimabukuro&GALERA MONICO, JOÃO FRANCISCO|exploration analysis scintillation monitor datum query tool|2017
2249|Rafael Ferreira Leite de Mello&George Darmiton da Cunha Cavalcanti&Rafael Dueire Lins&Frederico Luiz Goncalves de Freitas&Steven J. Simske|combine sentence similarity measure identify paraphrase|2017
2255|Joao Eduardo Machado Perea Martins|datum acquisition system water heat cool experiment|2017
2256|anthonio thomaz gonzaga da mata machado&: Ângela Maria de Lourdes Dayrell de Lima&daisy maria xavier abreu&Lucas Henrique Lobato de Araújo&delcio fonseca sobrinho&Érica Lopes&Gabriel Teixeira&Alaneir de Fatima dos Santos|use information communication technology associate certain aspect primary health care|2017
2262|Andréa Magalhães Magdaleno&Priscila Engiel&Rafael Lage Tavares&Pedro Silveira Pisa&Renata Mendes de Araujo|bridge gap startups business process process initial exploratory case study|2017
2265|BOUGANIS, CHRISTOS-SAVVAS&Marek Gorgon&Vanderlei Bonato|editorial special issue apply compute|2017
2272|Ivanilto Andreolli&Maciel ZORTEA&BALIÑO, JORGE LUIS|model offshore flow field datum use drift flux oil model|2017
2274|SILVA, CARLOS&Daniel Welfer&GIODA, FRANCISCO PAULO&DORNELLES, CLAUDIA|cattle brand recognition use neural network support vector machine|2017
2275|ACCIOLY, PAOLA&Paulo Henrique Monteiro Borba&CAVALCANTI, GUILHERME|understand semi structure merge conflict characteristic source java project|2017
2277|Daniel Serrão Schneider&OLIVEIRA, LUIZ FELIPE&DE SOUZA, JANO|design build evaluate news environment use action design research methodology|2017
2279|Taynara Dutra Batista Formagini&Henrique Pinto Gomide&Jaime Perales&Fernando Antonio Basile Colugnati|prevalence correlate light non daily smoke result nationwide representative survey|2017
2281|Magali Rezende Gouvêa Meireles&Juan Requeijo Silva Carvalho&Zenilton Kleber Gonçalves do Patrocínio Júnior&Paulo Eduardo Maciel de Almeida|patent cluster use bibliographic couple|2017
2282|Glenda Michele Botelho&BRUNO, MOISES&HENRIQUE, ARY|analysis community detection algorithm complex network|2017
2283|BARBOSA, ANA PAULA&MASCARENHAS, MÁRIO RUI&BICHO, MANUEL&JANEIRO, JOÃO&Antônio Manuel Gouveia de Oliveira|autoimmune etiology hyperthyroidism influence increase prevalence fracture osteoporosis man|2017
2286|Filipe Costa de Souza&Leandro Chaves Rêgo|life expectancy life expectancy change analysis world health organization member state|2017
2287|Guilherme Domingues&Edmundo de Souza e Silva&Rosa Maria Meri Leão&Daniel Menasche&Don Towsley|enable search placement cache network|2017
2293|Kelyn Schenatto&Eduardo Godoy de Souza&Claudio Leones Bazzi&Nelson Betzek&Alan Gavioli&Humberto Beneduzzi|use farmer s experience variable generation management zone|2017
2294|NETO, ARMANDO ALVES&Macharet, Douglas G.&Mário Fernando Montenegro Campos|multi agent rapidly explore pseudo tree|2017
2296|DAL BEM, VINICIUS&MARRANGHELLO, FELIPE&Andre Inacio Reis&RIBAS, RENATO|sit base formulation logical capacity evaluation|2017
2300|CARVALHO, CARLOS ANDRÉ BATISTA DE&ANDRADE, ROSSANA MARIA DE CASTRO&CASTRO, MIGUEL FRANKLIN DE&Emanuel Ferreira Coutinho&AGOULMINE, NAZIM|state art challenge security cloud compute|2017
2304|GUARDIA, GABRIELA D.A.&PIRES, LUÍS FERREIRA&DA SILVA, EDUARDO G.&Cléver Ricardo Guareis de Farias|platform support semantic composition service gene expression analysis|2017
2306|SOUZA, MÁRCIA IZABEL FUGISAWA&TORRES, TÉRCIA ZAVAGLIA&DE CARVALHO, JOSÉ RUY PORTO&DA SILVA, JOÃO DOS SANTOS VILA&Silvio Roberto Medeiros Evangelista&DE FREITAS APOLINÁRIO, DANIEL RODRIGO|digital platform e codex space|2017
2307|Douglas O. Cardoso&Felipe Maia Galvão França&João Gama|phase weightless neural system datum stream cluster|2017
2308|Bruna Alberton&Ricardo da Silva Torres&Leonardo Cancian&Bruno D. Borges&Jurandy Gomes de Almeida Jr.&Greice Mariano&Jefersson Alex dos Santos&Leonor Patrícia Cerdeira Morellato|introduce camera monitor plant tropic application conservation|2017
2310|CERQUEIRA, RÂMULO&TROCOLI, TIAGO&Gustavo Neves&JOYEUX, SYLVAIN&ALBIEZ, JAN&Luciano Rebouças de Oliveira|base simulator time application|2017
2311|Tarek Besold&d'Avila Garcez, Artur S.&Luís da Cunha Lamb|human compute|2017
2312|Brigitte Jaumard&Mejdi Kaddour&Alvinice Kodjo&Napoleão Vieira Nepomuceno&Coudert, David|cost bandwidth provision microwave wireless network unreliable channel condition|2017
2314|André Hideo Hayashi&Alexandre José Barbieri de Sousa|process predict stock price financial market use big datum|2017
2316|Fabio Nogueira de Souza&COUTINHO, TARCISIO&ROSA, NELSON|monitor solution service orient platform|2017
2319|RENATO F. MACHADO&José Marcelo Almeida Prado Cestari&EDUARDO DE F. R. LOURES&EDUARDO A. P. SANTOS|information technology service management process small medium enterprise proposal implementation sequence|2017
2320|DE MORAIS, J.E.V.&CARROLL, T.K.&SOMBRA, A.S.B.&OLIVEIRA, R.G.M.&SILVA, M.A.S.&Costa, M.M.&Antonio Jefferson Mangueira Sales&BESSA, V.L.&RODRIGUES, A.R.&VASCONCELOS, I.F.&GOLDSMITH, J.|magneto dielectric property study matrix composite|2017
2321|Uilson Ricardo Venâncio Aires&Bismarck Soares Matos Santos&Clívia Dias Coelho&Demetrius David da Silva&Maria Lúcia Calijuri|change land use land cover result failure mine tail dam mg|2017
2322|Aliane Loureiro Krassmann&Andressa Falcade&Luciana Neves Nunes&Roseclea Duarte Medina|analysis student vision model evaluation game|2017
2324|QUIRITA, VICTOR ANDRES AYMA&DA COSTA, GILSON ALEXANDRE OSTWALD PEDRO&HAPP, PATRICK NIGRI&Raul Queiroz Feitosa&FERREIRA, RODRIGO DA SILVA&OLIVEIRA, DARIO AUGUSTO BORGES&PLAZA, ANTONIO|new cloud compute architecture classification remote sense datum|2017
2325|Daniel Patrick Pereira&Celso Massaki Hirata&Rodrigo Pagliares&Simin Nadjm-Tehrani|combine safety security constraint analysis|2017
2326|LEITE, ALESSANDRO FERREIRA&Vander Ramos Alves&Rodrigues, Genaína Nunes&TADONKI, CLAUDE&EISENBEIS, CHRISTINE&MELO, ALBA CRISTINA MAGALHAES ALVES DE|system provision configuration management inter cloud environment base software product line engineer method|2017
2328|COOPER, MIGUEL&Raquel Stucchi Boschi&SILVA, LAURA FERNANDA SIMÕES DA&TOMA, RAUL SHISO&VIDAL-TORRADO, PABLO|hydro characterization soil forest|2017
2329|SAETTLER, ALINE&Eduardo Sany Laber&DE A. MELLO PEREIRA, FELIPE|decision tree classification numb error|2017
2333|GOMES, HEITOR MURILO&BARDDAL, JEAN PAUL&Albert Bifet&Fabrício Enembreck|survey ensemble learn datum stream classification|2017
2335|MAURICIO, C.R.M.&Fábio Kurt Schneider&TAKAHIRA, R.K.&SANTOS, L.C.&GAMBA, H.R.|image base blood cell counter specie animal|2017
2336|Thales Levi Azevedo Valente&João Dallyson Sousa de Almeida&Aristófanes Corrêa Silva&Jorge Antonio Meireles Teixeira&Marcelo Gattass|diagnosis digital video cover test|2017
2338|Darrell Fielder&Cristiane Chaves Gattaz&Urcun Tanik&Murat Tanik&Fuad Gattaz Sobrinho|approach convergence value measurement use process model benefit analysis|2017
2339|Allan Koch Veiga&Antonio Mauro Saraiva&CHAPMAN, ARTHUR DAVID&MORRIS, PAUL JOHN&GENDREAU, CHRISTIAN&SCHIGEL, DMITRY&ROBERTSON, TIM JAMES|framework quality assessment management biodiversity datum|2017
2341|VASCONCELLOS, FRANCISCO J.S.&LANDRE, GERALDO B.&Jose Adson Oliveira Guedes da Cunha&OLIVEIRA, JULIANO L.&FERREIRA, RONALDO A.&VINCENZI, AURI M.R.|approach alignment software process improvement literature review|2017
2342|Eleni Tsironi&Pablo Vinicius Alves de Barros&Cornelius Weber&Stefan Wermter|analysis long short term memory recurrent neural network gesture recognition|2017
2343|Arthur Huang&Luciano Heitor Gallegos Marin&Kristina Lerman|travel analytic understand destination choice business cluster connect base medium datum|2017
2349|Ronnie E. S. Santos&Fabio Queda Bueno da Silva&Baldassarre, Maria Teresa&Cleyton Vanut C. de Magalhães|benefit limitation project project job rotation software organization synthesis evidence|2017
2353|Felipe A. Moura&Ana Lorena Marche&Fabio Giuliano Caetano&Ricardo da Silva Torres&Luiz Eduardo Barreto Martins&Sergio Cunha|analysis intensity effort soccer player|2017
2359|LOPES, U.K.&Joao Francisco Valiati|train network feature extractor tuberculosis detection|2017
2361|Marlon Fernandes de Alcantara&PEDRINI, HELIO&Yu Cao|human action classification base silhouette index|2017
2364|Cardoso, Guilherme S.&Tiago Roberto Balen|performance simulation accuracy evaluation analog circuit enclose transistor|2017
2366|Cleonice Fátima Bracciali&Jairo Santos da Silva&Alagacone Sri Ranga&Daniel Oliveira Veronese|coefficient relate sequence associate measure unit circle|2017
2370|FURTADO, ANA&DANTAS, SIMONE&Celina Miraglia Herrera de Figueiredo&GRAVIER, SYLVAIN|timber game count problem|2017
2371|Vitor Carvalho Neves&Daniel Cardoso Moraes de Oliveira&Kary Ocaña&Vanessa Braganholo Murta&Leonardo Gresta Paulino Murta|manage provenance implicit datum flow scientific experiment|2017
2375|ABUD KAPPEL, MARCO ANDRÉ&PEIXOTO, FERNANDO CUNHA&PLATT, GUSTAVO MENDES&Roberto Pinheiro Domingos&Ivan Napoleão Bastos|study circuit fit impedance use method|2017
2378|Daniel Antunes Maciel Villela&GARCIA, GABRIELA DE AZAMBUJA&MACIEL-DE-FREITAS, RAFAEL|inference model estimation abundance recruitment mosquito population use mark release datum|2017
2379|Catarina Nívea Bezerra Menezes&SILVA, JULIANA ALMEIDA DA&MEDEIROS, PRISCILA DE&FREITAS, RENATO LEONARDO DE&Jose Aparecido da Silva|adaptation version north northeast region brief pain inventory|2017
2380|Ariel Soares Teles&Francisco José da Silva e Silva&Markus Endler|situation base privacy management network|2017
2381|ROSTAMI, AHMAD&OHLEN, PETER&WANG, KUN&GHEBRETENSAE, ZERE&SKUBIC, BJORN&Mateus Augusto Silva Santos&VIDAL, ALLAN|orchestration run transport network g approach|2017
2382|Adriano Chaves Lisboa&VIEIRA, T.L.&GUEDES, L.S.M.&VIEIRA, D.A.G.&SALDANHA, R.R.|dispatch energy generation|2017
2385|Eduardo Porto Teixeira&Eder Mateus Nunes Gonçalves&Diana Francisca Adamatti|agent base system timbre classification|2017
2390|SCHRÖTER, TOBIAS J.&MOHR, JÜRGEN&KOCH, FRIEDER&MEYER, PASCAL&BAUMANN, MARTIN&MÜNCH, DANIEL&Danays Kunka&ENGELHARDT, SABINE&ZUBER, MARCUS&BAUMBACH, TILO|area grate x ray exposure x ray phase contrast image|2017
2391|Carminati, Andreu&STARKE, RENAN AUGUSTO&Rômulo Silva de Oliveira|combine loop unroll strategy code predication reduce case execution time time software|2017
2392|Aluizio Haendchen Filho&Wagner Correia&Pedro Sidnei Zanchett&PRADO, HERCULES ANTONIO DO|information system warn forecast flood vale basin|2017
2393|ZHANG, HANGFANG&JIANG, HUI&Thiago Rocha de Assis&BALL, DENNIS R.&NARASIMHAM, BALAJI&ANVAR, ALI&MASSENGILL, LLOYD W.&BHUVA, BHARAT L.|angular effect heavy ion strike single event upset response flip flop design bulk technology|2017
2396|BARRETO, GRASIELLI&SIMÃO, DANIEL&PELLENZ, MARCELO&SOUZA, RICHARD&Edgard Jamhour&Manoel Camillo de Oliveira Penna Neto&BRANTE, GLAUBER&CHANG, BRUNO|energy efficient channel code strategy underwater acoustic network|2017
2399|CASTELAO TETILA, EVERTON&Bruno Brandoli Machado&BELETE, NICOHOLAS ALESSANDRO DE SOUZA&GUIMARAES, DAVID AUGUSTO&Pistori, Hemerson|identification soybean disease use unman aerial vehicle image|2017
2400|Philippe Remy Bernard Devloo&Omar Yesid Duran Triana&GOMES, S. M.&Nathan Shauer|element approximation base curve mesh type space|2017
2402|Daniel Cardoso Moraes de Oliveira&Lidson Jacob&Esteban Clua|oh gosh game hard identify cycle pattern platform game use provenance datum|2017
2406|TEYLO, LUAN&DE PAULA, UBIRATAM&FROTA, YURI&DE OLIVEIRA, DANIEL&Lúcia Maria de Assumpção Drummond|algorithm task schedule datum assignment datum workflow cloud|2017
2409|Giancarlo Lucca&José Antonio Sanz&Graçaliz Pereira Dimuro&ASIÁIN, MARIA JOSÉ&MIKEL ELKANO&Humberto Bustince|cc integral copula base aggregation function application rule base classification system|2017
2410|Wellington Oliveira&Kary Ann Ocana&Daniel Cardoso Moraes de Oliveira&Vanessa Braganholo Murta|query provenance domain datum|2017
2411|DE MELLO MONTEIRO, CARLOS BANDEIRA&DA SILVA, TALITA DIAS&DE ABREU, LUIZ CARLOS&FREGNI, FELIPE&Luciano Vieira de Araújo&FERREIRA, FERNANDO HENRIQUE INOCÊNCIO BORBA&LEONE, CLAUDIO|term motor learn reality task individual syndrome|2017
2412|GALLARDO, NURIA PÉREZ&UNIVERSITY OF SÃO PAULO (USP) AT SÃO CARLOS SCHOOL OF ENGINE&NEVES, GUSTAVO ZEN DE FIGUEIREDO&SILVA, MAURÍCIO SANCHES DUARTE&RORIZ, VICTOR FIGUEIREDO&Adriano Rogério Bruno Tech&VECCHIA, FRANCISCO ARTHUR DA SILVA|response cold build cover climate facade roof|2017
2418|COELHO, RAFAEL S.&Phablo Fernando Soares Moura&WAKABAYASHI, YOSHIKO|k hop dominate set problem approximation hardness|2017
2419|Douglas de Oliveira Cardoso&Gama, João&FRANÇA, FELIPE M. G.|network recognition|2017
2424|Luis Antonio Ccopa Ybarra&Humberto N. Yoshimura&I. F. Machado&Gilberto J Pereira|effect mill time mechanical property composite b consolidate spark plasma|2017
2425|ROCHA, LUIZ CÉLIO SOUZA&PAIVA, ANDERSON PAULO DE&JUNIOR, PAULO ROTELA&Pedro Paulo Balestrassi&CAMPOS, PAULO HENRIQUE DA SILVA&DAVIM, JOÃO PAULO|weight apply optimization harden steel turn process wiper tool diversity base approach|2017
2427|DE CARVALHO FILHO, ANTONIO OSEAS&Aristófanes Corrêa Silva&Anselmo Cardoso de Paiva&Rodolfo Acatauassú Nunes&Marcelo Gattass|computer aid diagnosis lung nodule compute tomography use diversity genetic algorithm|2017
2428|BORDINI, CAMILE FRAZÃO&Andre Luís Vignatti|approximation algorithm p problem|2017
2430|F. FERNANDES, ISAAC&Daniel Aloise&J. ALOISE, DARIO&P. JERONIMO, THIAGO|time algorithm facility location problem distance capacity constraint|2017
2431|MOURÃO, FERNANDO&ROCHA, LEONARDO&ARAÚJO, CAMILA&Wagner Meira Junior&KONSTAN, JOSEPH|surprise past|2017
2436|Marcella Scoczynski Ribeiro Martins&DELGADO, MYRIAM R. B. S.&LÜDERS, RICARDO&SANTANA, ROBERTO&GONÇALVES, RICHARD A.&DE ALMEIDA, CAROLINA P.|estimation distribution algorithm analysis objective knapsack problem|2017
2438|VARGAS, VANESSA&ZERGAINOH, NACER-EDDINE&Jean-Francois Paul Fernand Méhaut&VELAZCO, RAOUL&RAMOS, PABLO&RAY, VINCENT&JALIER, CAMILLE&STEVENS, RENAUD&DUPONT DE DINECHIN, BENOIT&BAYLAC, MAUD&VILLA, FRANCESCA&REY, SOLENNE|radiation experiment chip core processor error rate prediction|2017
2439|Vitor Vieira VASCONCELOS&KOONTANAKULVONG, SUCHARIT&SUTHIDHUMMAJIT, CHOKCHAI&JUNIOR, PAULO PEREIRA MARTINS&Renato Moreira Hadad|analysis pattern water table change tool water management upper central plain river basin|2017
2440|Jose Antonio Naranjo-Torres&Gambini, Juliana&Alejandro César Frery Orgambide|geodesic distance model application region discrimination|2017
2441|Vladimir Afonso&Ruhan Conceição&Murilo Perleberg&PORTO, MARCELO&Bruno Zatt&Luciano Volcan Agostini&Altamiro Susin|fast low power hardware design fractional motion estimation|2017
2443|Gustavo Oliveira de Siqueira&Guilherme Tavares de Assis&Anderson Almeida Ferreira&Amanda Sávio Nascimento e Silva&Vítor Mangaravite&Flávio Luis Cardeal Pádua|strategy automatic determination similarity threshold genre aware focus crawl process|2017
2444|Tadeu Classe&Regina Maria Maciel Braga&DAVID, JOSÉ MARIA N.&Fernanda Campos&ARBEX, WAGNER|distribute infrastructure support scientific experiment|2017
2447|FIGUEIREDO, LEANDRO NEIVA LOPES&DE ASSIS, GUILHERME TAVARES&Anderson Almeida Ferreira|datum extraction method base render information n gram|2017
2449|Rafael Vasconcelos Valadares&CANTARUTTI, REINALDO B.&MATTIELLO, EDSON M.&VIEIRA, ROGÉRIO F.|effectiveness rock phosphate combine nitrogen source spot application pot experiment|2017
2452|FREIRE, JEAN CARLOS A.&HAUSER-DAVIS, RACHEL ANN&DA COSTA LOBATO, TARCÍSIO&Jefferson Magalhães de Morais&DE OLIVEIRA, TEREZINHA F.&F. SARAIVA, AUGUSTO CESAR|influence amazon regime indicator hydroelectric power plant reservoir|2017
2453|José Augusto Baranauskas&Oscar Picchi Netto&Sérgio Ricardo Nozawa&Alessandra Alaniz Macedo|tree base algorithm attribute selection|2017
2454|ROCHA, ALLAN&ALIM, USMAN&Julio Daniel Machado Silva&SOUSA, MARIO COSTA|decal map time layer decal surface multivariate visualization|2017
2455|Rubião G. Torres Jr&Maria Augusta Soares Machado&Rodrigo Costa dos Santos&André Machado Caldeira|use model failure time series forecast industrial system|2017
2457|Dörr, Daniel&Luis Antonio B Kowada&Francisco Eloi Soares de Araujo&Shachi Deshpande&Simone Dantas&Bernard M.E. Moret&Jens Stoye|new genome similarity measure base conserve gene adjacency|2017
2462|SOUZA, ANGÉLICA ROSSANA CASTRO DE&GUEDES, JERSON V.C.&MAZUTTI, MARCIO A.&BALDONI, DAIANA BORTOLUZZI&LIMA, JESSICA&PORTO, VITÓRIA&MARCUZ, CAMILA&MACHADO, CAROLINA&Rafael Camargo Ferraz&KUHN, RAQUEL C.&JACQUES, RODRIGO J.S.|selection isolation identification fungus production|2017
2469|COSTA SILVA, GUILHERME&CAMINHAS, WALMIR MATOS&Luciano de Errico|cell algorithm apply ping scan investigation revisit detection quality performance analysis|2017
2473|LIMA RIBEIRO, JOSIANE DA CRUZ&REIS NUNES, RODRIGO DOS&Ricardo José Rocha Amorim|use cell phone school hybridization knowledge teach practice|2017
2474|SOUZA, ROBERTO&LUCENA, OESLLE&GARRAFA, JULIA&GOBBI, DAVID&SALUZZI, MARINA&Appenzeller, Simone&RITTNER, LETÍCIA&FRAYNE, RICHARD&Roberto de Alencar Lotufo|vendor field strength brain analysis publicly skull strip method agreement|2017
2476|Carlos Eduardo Souza Moreira&Andréa Leda Ramos de Oliveira&Stanley Robson de Medeiros Oliveira&Akebo Yamakami|identification freight pattern association rule case agricultural grain|2017
2477|Douglas Coimbra de Andrade&TRABASSO, LU?S GONZAGA|framework performance extraction image feature|2017
2481|Daniela Buske&Régis Sperotto de Quadros&G. J. Weymar&R E Oliveira&Fabrício Pereira Härter|solution contaminant dispersion model river canal apply method|2017
2485|DA CUNHA, D. V.&DEGAN, V. V.&VEDOVELLO FILHO, M.&BELLOMO, D. P.&SILVA, M. R&FURTADO, D. A.&Adriano de Oliveira Andrade&Selma Terezinha Milagre&PEREIRA, A. A.|time jaw track disorder|2017
2486|FILHO, MARCELO FELICIANO&Yongxin LIAO&LOURES, EDUARDO ROCHA&CANCIGLIERI, OSIRIS|self aware smart product systematic literature review conceptual design prototype implementation|2017
2487|Danilo Florentino Pereira&KODAIRA, VANESSA&BUENO, LEDA G. DE F.&SOARES, NILCE M.&SALGADO, DOUGLAS D'ALESSANDRO|technical feasibility acclimatization system aviary posture case study|2017
2488|PENNA, PEDRO H.&INACIO, EDUARDO C.&CASTRO, MÁRCIO&PLENTZ, PATRÍCIA&FREITAS, HENRIQUE C.&BROQUEDIS, FRANÇOIS&Jean-Francois Paul Fernand Méhaut|assess performance loop scheduler workload|2017
2490|GENARI, HELÓI F.G.&MECHBAL, NAZIH&COFFIGNAL, GÉRARD&Euripedes Guilherme de Oliveira Nobrega|damage control use h norm base methodology|2017
2494|Vilker Tenório Cabral Lobo&Heitor Ramos&Thiago Henrique Silva|comparison social dynamic city participatory sense|2017
2496|DA SILVA, VANDECLECIO&DE SOUZA, SANDRO&FONSECA, ANDRÉ&FONSECA, MARBELLA&DA SILVA, THAYNA&COELHO, ANA&KROLL, JOSÉ&Jorge Estefano Santana de Souza&STRANSKY, BEATRIZ&DE SOUZA, GUSTAVO|identification cancer testis gene association prognosis pan cancer analysis|2017
2497|Luana Giovani Noronha de Oliveira Santos&Cristiane Neri Nobre&Marcelo S. Nery&Artur Martins Mol&Álvaro Augusto Rocha&Rômulo S. Silva&Cheker Riahi&Lucila Ishitani|design evaluation mobile game people empirical study|2017
2498|WIJNBERG, MICKAEL&LEZOCHE, MARIO&MASSÉ, BLONDIN ALEXANDRE&VALTCHEV, PETKO&Hervé Panetto|complex system knowledge extraction method|2017
2502|Thiago Franco Moraes&Paulo Henrique Junqueira Amorim&Jorge Vicente Lopes da Silva&Hélio Pedrini|render image improve texture map|2017
2506|KANEKO, EDUARDO H.&Matheus Fernando Mollon&MARTINS, LEANDRO A.&DALMEDICO, JÔNATAS F.&MONTEZUMA, MARCIO A. F.&Marcio Mendonça|study intelligent control technique apply stir tank heat|2017
2508|AZEVEDO, ANDREA A.&RAJÃO, RAONI&COSTA, MARCELO A.&STABILE, MARCELO C. C.&MACEDO, MARCIA N.&DOS REIS, TIAGO N. P.&Ane Alencar&Britaldo Silveira Soares Filho&PACHECO, RAYANE|limit forest code mean end deforestation|2017
2513|PALMER, CLAIRE&USMAN, ZAHID&CANCIGLIERI JUNIOR, OSIRIS&Andreia Malucelli&YOUNG, ROBERT I. M.|manufacture knowledge system|2017
2514|GOMES, RAFAEL L.&BITTENCOURT, LUIZ F.&MADEIRA, EDMUNDO R.M.&Eduardo Coelho Cerqueira&GERLA, MARIO|criterion frontier network allocation edge service network|2017
2515|BONIFÁCIO, RODRIGO&Paulo Henrique Monteiro Borba&FERRAZ, CRISTIANO&ACCIOLY, PAOLA|assessment approach specify software product line use case scenario|2017
2516|Daniel Kneipp de Sá Vieira&Marcus Henrique Soares Mendes|comparison algorithm solve optimization problem|2017
2519|Francisco de Assis Tenorio de Carvalho&SIMÕES, EDUARDO C.|fuzzy cluster interval value datum city block distance|2017
2523|Raphael Trevizani&CUSTÓDIO, FÁBIO LIMA&DOS SANTOS, KARINA BAPTISTA&DARDENNE, LAURENT EMMANUEL|feature fragment library protein structure prediction|2017
2524|Camila Zacché de Aguiar&amal zouaq&Davidson Cury|technological approach concept map mine text|2017
2525|Valerio Rosset&PAULO, MATHEUS A.&CESPEDES, JULIANA G.&NASCIMENTO, MARIÁ C.V.|enhance reliability datum delivery energy efficiency combine swarm intelligence community detection scale|2017
2527|DE MIGUEL, LAURA&SANTOS, HELIDA&SESMA-SARA, MIKEL&Benjamín René Callejas Bedregal&JURIO, ARANZAZU&Bustince, Humberto&HAGRAS, HANI|fuzzy entropy set|2017
2528|Antoni Sagrista&Stefan Jordan&Andreas Just&Fabio Dias&Luis Gustavo Nonato&SADLO, FILIP|topological analysis inertial dynamic|2017
2530|VELOSO DA SILVA, THOMAZ EDSON&DE OLIVEIRA RIBEIRO, GERMANO&OLIVEIRA NUNES, ALBANO&Francisco Herbert Lima Vasconcelos&BANDEIRA ANDRIOLA, WAGNER&MOURA MOTA, JOAO CESAR|questionnaire assess experience virtual learn environment|2017
2531|SILVA, THIAGO H. P.&Alberto Henrique Frade Laender&DAVIS, CLODOVEU A.&DA SILVA, ANA PAULA COUTO&MORO, MIRELLA M.|analysis computer science graduate program|2017
2532|Fernanda Alves de Freitas Guedes&NOBRES, PRISCILLA&RODRIGUES FERREIRA, DANIELA CRISTINA&MENEZES-SILVA, PAULO EDUARDO&RIBEIRO-ALVES, MARCELO&CORREA, RÉGIS LOPES&DAMATTA, FÁBIO MURILO&ALVES-FERREIRA, MÁRCIO|memory contribute drought tolerance coffee plant|2017
2535|Gilmar Oliveira Santos&Rogerio Teixeira de Faria&Gilberto Aparecido Rodrigues&Geffson de Figueredo Dantas&DALRI, ALEXANDRE BARCELLOS&Luiz Fabiano Palaretti|forage yield quality treat sewage wastewater mineral fertilizer|2017
2536|DETRO, SILVANA PEREIRA&PORTELA, EDOARDO&ROCHA, EDUARDO LOURES&Hervé Panetto&LEZOCHE, MARIO|configure variant reason system engineer|2017
2541|MØLLERSEN, KAJSA&Maciel ZORTEA&Schopf, Thomas R.&KIRCHESCH, HERBERT&Godtliebsen, Fred|comparison computer system rank criterion melanoma detection image|2017
2544|Bernardo Henz&Manuel Menezes de Oliveira Neto|relighting paint draw|2017
2545|FELLOWS, MICHAEL&PROTTI, FÁBIO&ROSAMOND, FRANCES&DA SILVA, MAISE DANTAS&Uéverton dos Santos Souza|algorithm kernel bind flood game vertex cover numb|2017
2547|Maria Tereza Fernandes Abrahao&NOBRE, MOACYR ROBERTO CUCE&GUTIERREZ, MARCO ANTONIO|method cohort selection disease record health record system|2017
2553|Rodrigo Araújo&Higo Albuquerque&IURY VALENDE DE BESSA&Lucas Carvalho Cordeiro&João Edgar Chaves Filho|counterexample guide optimization base modulo theory|2017
