|autores|titulo|ano|group
437|Carmelo Jose Albanez Bastos Filho&Elliackin Messias do Nascimento Figueiredo&MARTINS-FILHO, J. F.&CHAVES, D. A. R&Marcelo Eduardo Viera Segatto&Shirley Peroni N. Cani&Maria José Pontes|design distributed fiber raman amplifiers particle swarm optimization|2011|437.0
438|Leandro Augusto da Silva&Emilio Del Moral Hernandez&Ramon A Moreno&Sergio Furuie|combining wavelets transform hu moments self organizing maps medical image categorization|2011|438.0
439|Nivan Roberto Ferreira Júnior&Lauro Lins&Daniel Fink&Steve Kelling&Chris Wood&Juliana Freire&Claudio Silva|visualizing understanding bird populations|2011|439.0
440|Renato Perez Ribas&Simone Bavaresco&Lubaszewski, M.&Ribas, R.P.&Simone Bavaresco&Nivea Schuch&Marcelo Soares Lubaszewski&REIS, André I&Vinicius Callegaro&Nivea Schuch&Reis, A.I.|contributions evaluation ensembles logic gates|2011|440.0
442|Paulo de Figueiredo Pires&Flávia Coimbra Delicato&Flávia Coimbra Delicato&Cóbe, Raphael&Batista, Thais&Davis, Joseph G.&Song, Joo Hee|integrating ontologies model driven approach requirements engineering|2011|442.0
444|Luna, Juliana M.&Rufino, Raquel D.&Clarissa Daisy da Costa Albuquerque&Sarubbo, Leonie A.&Campos-Takaki, Galba M.|economic optimized medium active agent production candida application removal hydrophobic contaminant sand|2011|444.0
447|Bitencourt, Leonardo Ostan&Pogorzelski, Gregori&Ramon Morais de Freitas&Azevedo, João Luiz F.|cfd based analysis aircraft aerodynamics stability|2011|447.0
448|Jun Tominaga&Maurício Gonçalves Vieira Ferreira|rule based satellite simulator use flight operations planning|2011|448.0
449|Almeida, Carolina P.&Gonçalves, Richard A.&Goldbarg, Elizabeth F.&Marco Cesar Goldbarg&Delgado, Myriam R.|analysis heuristics traveling purchaser problem|2011|449.0
450|Marco Cesar Goldbarg&Paulo Henrique Asconavieta da Silva&Elizabeth Ferreira Gouvêa Goldbarg|algorithm traveling car renter problem investigation|2011|450.0
451|Guevara, N. L.&Erico Souza Teixeira&Hall, B.&Öhrn, Y.&Deumens&Sabin, J. R.|charge transfer collisions effectively electron ions hydrogen|2011|451.0
452|Guilherme Ribeiro Corrêa&Pedro Amado Assunção&Luciano Volcan Agostini&Luís Alberto da Silva Cruz|complexity control high efficiency video encoders power constrained devices|2011|452.0
453|Lucas Baggio Figueira&Antonio Carlos Roque da Silva Filho|pattern recognition recurrent neural network inspired olfactory bulb|2011|453.0
454|Hercules Antonio do Prado&Edilson Ferneda&André Ribeiro Magalhães&Eduardo Amadeu Dutra Moresi|architecture scanning web sources|2011|454.0
455|Edilson Ferneda&Hercules Antonio do Prado&Elizabeth d´Arrochella Teixeira&Fábio Bianchi Campos|data mining techniques time estimation software maintenance|2011|455.0
456|Remis Balaniuk&Hercules Antonio do Prado&Renato Guadagnin&Edilson Ferneda&Paulo Cobbe|predicting evasion candidates education institutions|2011|456.0
457|Renato Guadagnin&Ferneda, E.&Hercules Antonio do Prado&Santos, G. M. F.|characterizing features study perception students|2011|457.0
458|Edilson Ferneda&Hercules Antonio do Prado&Faria, Ricardo Coelho De|applying model vegetable production management|2011|458.0
459|Geraldo Magela Freitas dos Santos&Hercules Antonio do Prado&Edilson Ferneda&Guadagnin, R.|case study self perception students|2011|459.0
460|Tiago H. Trojahn&Juliano L. Gonçalves&Julio Carlos Balzano de Mattos&Luciano Volvan Agostini&Leomar Soares da Rosa Junior|analysis media processing component implementations tv|2011|460.0
461|Arthur Orlando Corrêa Schilithz&da Silva, Cosme Marcelo Furtado Passos&Costa, Antonio Jose Leal&Kale, Pauline Lorena|analysis relationship infant mortality disease mortality ages birth cohort|2011|461.0
462|Valeriana Gomes Roncero&Myrian Christina de Aragão Costa&Nelson Francisco Favilla Ebecken|text classification grid environment|2011|462.0
463|Marcelo Portela Sousa&Rafael Fernandes Lopes&Ajey Kumar&Waslon Terllizzie Araújo Lopes&Marcelo Sampaio de Alencar|cooperative fuzzy election applied surveillance wireless video sensor networks|2011|463.0
464|GERHARDT, ISABEL R&SILVA, SOLANGE M&GARCIA, ALEXANDRE F&ARRUDA, PAULO&FILIPPI, SILVIA B&Vagner Katsumi Okura&COUTINHO, JAIME&RIZZATO, ANA P&GUI, KARINA&VESSALI, NATHÁLIA&PONTES, JOÃO HM&CORDEIRO, THIAGO|transcription factor increases wall deposition alters carbon partitioning poplar|2011|464.0
465|Renata Sampaio Rocha Ruiz&Haroldo Fraga de Campos Velho&Cesar Augusto Caretta&Roberto Pinto Souto&Andrea Schwertner Charao|grid environment dynamics cosmology|2011|465.0
466|Elisa de Cássia Silva Rodrigues&Gomide, Anamaria&Stolfi, Jorge|user editable space deformation method models|2011|466.0
467|Alexandre Francisco&Bruno Amaral Pereira&José adilson de Castro|simulation contaminant waste disposals|2011|467.0
468|Shan, Qingshan&de Souza, Benemar Alencar&Glover, Ian A.&Atkinson, Robert C.&Bhatti, Shahzad A.&Portugues, Iliana E.&Moore, Philip J.&Rutherford, Richard&Maria de Fatima Queiroz Vieira&Marcus N. Lima, Antonio|estimation impulsive noise electricity substation|2011|468.0
469|Fröhlich, Antônio Augusto&Giovani Gracioli&Santos, João Felipe|timers revisited time embedded system perspective|2011|469.0
470|Rafael Pereira Pires&Giovani Gracioli&Wanner, Lucas&Augusto Medeiros Frohlich, Antonio|evaluation based location algorithm wireless sensor networks|2011|470.0
476|Pedro Henrique Calais Guerra&Loïc Pascal Gilles Cerf&Thiago Costa Porto&Adriano Veloso&Wagner Meira Jr.&Virgílio Augusto Fernandes de Almeida|exploiting temporal locality determine user bias platforms|2011|476.0
478|Passos, Diego&Albuquerque, Célio Vinicius N.&Campista, Miguel Elias M.&Costa, Luís Henrique M. K.&Otto Carlos Muniz Bandeira Duarte|loss routing metrics mesh networks|2011|478.0
480|Natalia Castro Fernandes&Otto Carlos Muniz Bandeira Duarte|group management protocol ad hoc network routing|2011|480.0
481|Laufer, Rafael P.&Velloso, Pedro B.&Otto Carlos Muniz Bandeira Duarte|generalized bloom filter secure distributed network applications|2011|481.0
482|Miguel Elias Mitre Campista&Costa, Luís Henrique M. K.&Otto Carlos Muniz Bandeira Duarte|improving access method home networks wiring|2011|482.0
483|Rodrigues, Cássio L.&Silva, Karina R. G.&Cunha, Henrique N.&Jorge Cesar Abrantes de Figueiredo&Guerrero, Dalton D. S.&Melcher, Elmar|enhancing cores specifications composition set theory|2011|483.0
484|Cláudio Rodrigo Torres&Germano Lambert-Torres&João Inácio da Silva Filho&Helga Gonzaga Martins|results sensing robot based network|2011|484.0
486|Concatto, Caroline&Almeida, João&Fachini, Guilherme&Hervé, Marcos&Kastensmidt, Fernanda&Érika Fernandes Cota&Marcelo Lubaszewski|improving yield based systems fault diagnosis routing|2011|486.0
487|Hervé, Marcos Barcellos&Moraes, Marcelo&Almeida, Pedro&Marcelo Lubaszewski&Kastensmidt, Fernanda Lima&Érika Fernandes Cota|functional test mesh based deterministic routing integrating test interconnects routers|2011|487.0
488|Mariana de Azevedo Santos&Paulo Henrique de Souza Bermejo&Marcelo Silva de Oliveira&Adriano Olímpio Tonelli|agile practices assessment perception value professionals quality criteria performance projects|2011|488.0
489|Mariana de Azevedo Santos&Paulo Henrique de Souza Bermejo&Adriano Olímpio Tonelli&André Luiz Zambalde|challenges teams management methods solve problems|2011|489.0
490|Edson da Costa Bortoni&Guilherme Sousa Bastos&Luiz Edival de Souza&marco antônio conti craveiro&laerte dos santos|development chamber ir based research|2011|490.0
492|Anderson de Rezende Rocha&SCHEIRER&Terrance Boult&Siome Klein Goldenstein|vision unseen current trends challenges digital image video forensics|2011|492.0
493|Walter J. Scheirer&Anderson de Rezende Rocha&Ross J. Michaels&Terrance Boult|meta recognition theory practice recognition score analysis|2011|493.0
494|Vinícius Gusmão Pereira de Sá&da Fonseca, Guilherme D.&Machado, Raphael C.S.&de Figueiredo, Celina M.H.|complexity dichotomy grid recognition|2011|494.0
495|Mariano Angel Montoni&CAVALCANTI DA ROCHA, ANA REGINA|grounded theory acquire knowledge critical success factors conducting software process improvement implementation initiatives|2011|495.0
496|Karin Becker&Pruyne&Singhal&Andre da Fonte Lopes&Milojicic|automatic determination compatibility evolving services|2011|496.0
501|Biancolino, César Augusto&Edson Luiz Riccio|innovation management competencies use value enterprise resource planning systems implementation phase|2011|501.0
504|Ahilton Silva Barreto&Leonardo Gresta Paulino Murta&Ana Regina Cavalcanti da Rocha|software process definition reuse based approach|2011|504.0
506|Juliana Alvares Duarte Bonini Campos&Edson Augusto Melanda&Juliana Antunes da Silva&Ana Lígia Rozato Foschini|caries status children analysis|2011|506.0
510|João Roberto Bertini Junior&Zhao Liang&A E Motter&Alneu Andrade Lopes|nonparametric classification method based k associated graphs|2011|510.0
511|Pimentel, João&Lucena, Márcia&Castro, Jaelson&Silva, Carla&Santos, Emanuel&Fernanda Maria Ribeiro de Alencar|deriving software models requirements models systems stream approach|2011|511.0
513|LABER, EDUARDO&Marco Serpa Molinaro|approximation algorithm binary searching trees|2011|513.0
515|CICALESE, FERDINANDO&JACOBS, TOBIAS&LABER, EDUARDO&Marco Serpa Molinaro|complexity searching trees partially ordered structures|2011|515.0
516|Luciano Antonio Digiampietri&Ernando Eduardo da Silva|framework network researchers analysis|2011|516.0
518|Cristiano Lazzari&Wirth, Gilson&Kastensmidt, Fernanda Lima&Anghel, Lorena&Reis, Ricardo Augusto da Luz|transistor sizing targeting radiation hardened circuits|2011|518.0
519|Aksoy, Levent&Cristiano Lazzari&Costa, Eduardo&Flores, Paulo&Monteiro, José|level algorithms optimization gate level area digit multiplications|2011|519.0
520|Cristiano Lazzari&Fernandes, Jorge&Flores, Paulo&Monteiro, José|low power multiple value voltage mode look table quaternary field programmable gate arrays|2011|520.0
523|Fabrício Martins Lopes&Roberto Marcondes Cesar Jr&Luciano da Fontoura Costa|gene expression complex networks synthesis identification analysis|2011|523.0
524|Fabrício Martins Lopes&Evaldo Araújo de Oliveira Filho&Roberto Marcondes Cesar Jr|inference gene networks time series entropy|2011|524.0
525|Marcos de Oliveira Lage Ferreira&Lopes, Hélio&Carvalho, Marcio da S.|flows suspended floating particles|2011|525.0
526|Cibelle Degel Barbosa&Alexandre Pio Viana&Silvana Silva Red Quintal&Messias Gonzaga Pereira|network analysis diversity carica papaya|2011|526.0
527|Cibelle Degel Barbosa|network applied agriculture|2011|527.0
528|Antonio Cesar Ferreira Guimaraes&Lapa, Celso Marcelo Franklin&MARIA DE LOURDES MOREIRA|methodology applied probabilistic safety assessment system power plants|2011|528.0
529|Antonio Cesar Ferreira Guimaraes&Celso Marcelo F. Lapa&Denise Cunha Cabral&FRANCISCO FERNANDO LAMEGO SIMOES FILHO|uncertainty modeling applied nuclear power plant loca|2011|529.0
530|Cardoso, Evellin C.S.&Renata Silva Souza Guizzardi&Almeida, Joao Paulo A.|aligning goal analysis business process modelling case study healthcare|2011|530.0
531|EVELLIN CRISTINE SOUZA CARDOSO&João Paulo Andrade Almeida&Renata Silva Souza Guizzardi&Giancarlo Guizzardi|method eliciting goals business process models based non requirements catalogues|2011|531.0
532|Paulo Cesar Barbosa&Renata Silva Souza Guizzardi&Giancarlo Guizzardi|goal modeling capture competency questions ontology based systems|2011|532.0
533|Sandra de Amo&Manoel Gomes de Mendonça Neto|guest editorial issue databases software engineering|2011|533.0
536|PEREIRA, PAULO RENATO DA COSTA&Alex de Vasconcellos Garcia&MARKENZON, LILIAN|generating counting unlabeled graphs|2011|536.0
537|Viktar Krasnaproshyn&Shakah G.&Valvachev A.N.|monitoring geographically distributed moving objects|2011|537.0
538|Viktar Krasnaproshyn&Mazovka D.I.|graphics pipeline extension visualization algebra|2011|538.0
539|José Alberto Pérez Benitez&Padovese, L.R.|falling sheet envelope method testing time signals|2011|539.0
540|José Alberto Pérez Benitez&Padovese, L.R.|feature selection neural network analysis changes materials|2011|540.0
543|Martins, A L&Evandro Luis Linhari Rodrigues|synchronization method film broadband monitoring system|2011|543.0
546|Windson Viana de Carvalho&Miron, Alina Dia&bogdan&Gensel, Jérôme&Villanova-Oliver, Marlène&Martin, Hervé|context management multimedia|2011|546.0
548|Bruno André Santos&Xabier Barandiaran&Phil Husbands|regimes phase relation behavior models|2011|548.0
550|Thalita Biazzuz Veronese&Reinaldo Roberto Rosa&Reinaldo Roberto Rosa&Bolzan, M.J.A.&Rocha Fernandes, F.C.&Sawant, H.S.&Karlicky`, M.|fluctuation analysis radio bursts associated x class flares|2011|550.0
551|Fuad Gattaz Sobrinho&Cristiane Chaves Gattaz&Oscar Ivan Palma Pacheco|value based business process management network model|2011|551.0
552|Fuad Gattaz Sobrinho&Cristiane Chaves Gattaz&Oscar Ivan Palma Pacheco|complexity measures network process evolution|2011|552.0
553|Darlan Nunes de Brito&Flávio Luis Cardeal Pádua&Guilherme Augusto Silva Pereira&Rodrigo Lima Carceroni|temporal synchronization non videos known object motion|2011|553.0
554|Luiz Mariano Paes de Carvalho Filho&Serge Gratton&Rafael Lago&Xavier Vasseur|flexible generalized conjugate residual method inner orthogonalization deflated restarting|2011|554.0
555|Helaine Cristina Moraes Furtado&Haroldo Fraga de Campos Velho&Macau, Elbert E N|networks emulation method data assimilation nonlinear dynamics|2011|555.0
556|Elvis Pontes&Anderson Aparecido Alves da Silva&Adilson E. Guelfi&Sergio T. Kofuji|security cloud manufacturing forecasting multi correlation techniques dealing attacks|2011|556.0
557|Marcel Vinicius Medeiros Oliveira&Zeyda, Frank&Cavalcanti, Ana|language refinement state specifications|2011|557.0
558|Kasparek, Tomas&Ceskova, Eva&Carlos Eduardo Thomaz&Sato, Joao Ricardo&Schwarz, Daniel&Janousova, Eva&Marecek, Radek&Prikryl, Radovan&Vanicek, Jiri&Fujita, Andre|uncertainty linear discrimination analysis episode schizophrenia subjects|2011|558.0
559|Joao Ricardo Sato&R. Oliveira-Souza&Carlos Eduardo Thomaz&R. Basilio&I. E. Bramati&Amaro Jr., Edson&F. Tovar-Moll&R. D. Hare&J. Moll|identification individuals pattern classification mr images|2011|559.0
560|Heiko Hornung&Maria Cecilia Calani Baranauskas|design rationale inclusive services|2011|560.0
563|Julio Cesar dos Reis&Bonacin, Rodrigo&Maria Cecilia Calani Baranauskas|semiotic based approach search mechanism social network services|2011|563.0
564|Elaine Cristina S. Hayashi&Maria Cecilia Calani Baranauskas|affectibility concept systems learning|2011|564.0
565|Cláudia Maria Bauzer Medeiros&André Santanchè&Edmundo Roberto Mauro Madeira&Eliane Martins&Geovane Magalhães&Maria Cecilia Calani Baranauskas&Neucimar Jerônimo Leite&Ricardo da S. Torres|data driven research lis laboratory information systems|2011|565.0
566|Hernane Borges de Barros Pereira&Inácio de Sousa Fadigas&Valter de Senna&Marcelo Albano Moret|semantic networks based titles scientific papers|2011|566.0
567|Vieira, Israel T.&Senna, Valter de&Hernane Borges de Barros Pereira|world model spread infection|2011|567.0
568|Annibal Parracho de Sant'Anna&Valter de Senna&Hernane Borges de Barros Pereira|composition evaluations preferences case criteria applied clustered options|2011|568.0
569|Katia Fabiola Canepa Vega&Debora Cardador&Hugo Fuks&Carlos José Pereira de Lucena|collaboration cross reality agents|2011|569.0
570|Luna, Ivette&Rosangela Ballini|strategies based rule based systems time series forecasting|2011|570.0
571|Ricardo Menezes Salgado&Takaaki Ohishi&Rosangela Ballini|short term bus load forecasting system|2011|571.0
572|Carbone, Alessandra&Zaverucha, Gerson&Juliana Silva Bernardes|method family based protein homology detection combines logic programming models|2011|572.0
574|Priscilla Fonseca de Abreu&Luis Alfredo Vidal de Carvalho&Vera Maria Benjamin Werneck&Rosa Maria Esteves Moreira da Costa|integrating multi agents game aimed cognitive stimulation|2011|574.0
576|Rosa Maria Esteves Moreira da Costa&Diogo Soares de Souza&Santos, Israel Mendonça dos&Vera Maria Benjamin Werneck|exploring agents games stimulation|2011|576.0
579|Bittencourt, Luiz Fernando&Edmundo Roberto Mauro Madeira|cost optimization algorithm scheduling clouds|2011|579.0
582|Donald Matthew Pianto&Cribari-Neto, Francisco|dealing likelihood model data|2011|582.0
583|Anthony Sigogne&Matthieu Constant&Eric Guy Claude Laporte|integration data syntactic lexicon generative discriminative parsers|2011|583.0
584|Cláudio Chauke Nehme&Marcio de Miranda Santos&Lélio Fellows Filho&Gilda Massari Coelho|foresight challenges communicating result decision makers|2011|584.0
585|José Renato Gaziero Cella&Claude René Tarrit|institutional integration education solution university|2011|585.0
586|Thomas Maurice LEWINER&Thomas Lewiner&Clarissa Codá dos Santos Cavalcanti Marques&João Paixão&Botton, Scarlett&Allyson Cabral&Renata Nascimento&Vinícius Mello&Adelailson Peixoto&Dimas Martinez&Thales Miranda de Almeida Vieira|music visualization harmonics|2011|586.0
587|Maltais, Elizabeth&Lucia Rosana Moura|results covering arrays avoiding forbidden edges error locating arrays|2011|587.0
588|Gleifer Vaz Alves&Anjolina Grisi de Oliveira&Ruy José Guerra Barretto de Queiroz|graphs thorough cycle treatment normalization property|2011|588.0
589|Ruy José Guerra Barretto de Queiroz&Anjolina Grisi de Oliveira|interpretation computations|2011|589.0
590|Fernando Hadad Zaidan&Marcello Peixoto Bax|construction ontologies case study|2011|590.0
591|Pablo Alberto Dalbem de Castro&Von Zuben, Fernando J.|learning ensembles neural networks means bayesian artificial immune system|2011|591.0
592|Carlos Alberto de Souza Lima Junior&Celso Marcelo Franklin Lapa&Cláudio Márcio Nascimento Abreu Pereira&João J. Cunha&Antônio Carlos M. Alvim|comparison performance ga optimization techniques designing systems pwr core case|2011|592.0
593|Cássio Martini Martins Pereira&Rodrigo Fernandes de Mello|learning process behavior fault detection|2011|593.0
594|Marcelo Portela Sousa&Rafael Fernandes Lopes&Ajey Kumar&Waslon Terllizzie Araújo Lopes&Marcelo Sampaio de Alencar|surveillance wireless video sensor networks fuzzy election|2011|594.0
595|Uilson Vanderlei Lopes&Wilson Reis Monteiro&José Luis Pires&Didier Clement&Milton Macoto Yamada&Karina Peres Gramacho|cacao breeding brazil strategies results|2011|595.0
596|Ronaldo Carvalho Santos&Uilson Vanderlei Lopes&Ronan Xavier Corrêa&Pires, J.L.|theobroma conservation status threatened genus|2011|596.0
597|Alexandre Topol&Pedro Martins Alessio|visualization tool des arts et metiers de paris|2011|597.0
598|Miyazawa, Flávio K.&Andre Luis Vignatti|bounds time bin packing|2011|598.0
599|George Pacheco Pinto&Laís do Nascimento Salvador&Ricardo Amorim|model driven solution based ontology implementation units learning authoring tools|2011|599.0
600|Marcos Lapa Santos&Laís do Nascimento Salvador&Daniela Soares Cruzes|finder module virtual learning environments|2011|600.0
601|Gilberto Zonta Pastorello&SANCHEZ-AZOFEIFA, G. ARTURO&NASCIMENTO, MARIO A.|net networks ground based sensor systems web platform sensor data management|2011|601.0
602|LAMPREIA, JOÃO&DE ARAÚJO, MARIA SILVIA MUYLAERT&DE CAMPOS, CHRISTIANO PIRES&FREITAS, MARCOS AURÉLIO V.&ROSA, LUIZ PINGUELLI&SOLARI, RENZO&Claudio Joaquim Martagao Gesteira Neto&RIBAS, RODRIGO&SILVA, NEÍLTON F.|analyses perspectives carbon development energy sector|2011|602.0
603|Francisco Vilar Brasileiro&Matheus Gaudêncio&Rafael Silva&Alexandre Nóbrega Duarte&Diego Carvalho&Diego Scardaci&Leandro Neumann Ciuffo&Rafael Mayo Garcia&Herbert Hoeger&Michael Stanton&Raul Ramos Pollan&Roberto Barbera&Bernard Marie Marechal&Phlippe Gavillet|simple mechanism effectively service opportunistic grids e infrastructure|2011|603.0
605|Juan Carlos Vidal Aguiar&MUCIENTES, MANUEL&BUGARÍN, ALBERTO&LAMA, MANUEL|machine scheduling custom furniture industry hybridization|2011|605.0
606|Eduardo Mendel&Renato Krohling&Mauro Cesar Martins Campos|swarm algorithms jumps applied optimization problems|2011|606.0
607|Renato Krohling&Eduardo Mendel&Mauro Cesar Martins Campos|swarm algorithms jumps optimization functions|2011|607.0
608|Carlos Antonio Ruggiero&Odemir M. Bruno&G Travieso&Luciano da Fontoura Costa|efficiency data representation modeling characterization networks|2011|608.0
612|WITTLER, ROLAND&MA&#328;UCH, JÁN&PATTERSON, MURRAY&Jens Stoye|consistency sequence based gene clusters|2011|612.0
614|GERLACH, W.&Jens Stoye|classification shotgun sequences|2011|614.0
615|HEBER, STEFFEN&MAYR, RICHARD&Jens Stoye|common intervals multiple permutations|2011|615.0
616|BLOM, J.&JAKOBI, T.&DOPPMEIER, D.&JAENICKE, S.&KALINOWSKI, J.&Jens Stoye&Alexander Goesmann|complete short read alignment genomes graphics processing unit programming|2011|616.0
617|HUFSKY, FRANZISKA&KUCHENBECKER, LÉON&JAHN, KATHARINA&Jens Stoye&BÖCKER, SEBASTIAN|swiftly computing center strings|2011|617.0
618|ERD'S, PÉTER L.&SOUKUP, LAJOS&Jens Stoye|vertices trees algorithm compute distance|2011|618.0
619|CALLOU, GUSTAVO&MACIEL, PAULO&TAVARES, EDUARDO&ANDRADE, ERMESON&NOGUEIRA, BRUNO&ARAUJO, CARLOS&Paulo Roberto Freire Cunha|energy consumption execution time estimation system applications|2011|619.0
620|Emilio Ashton Vital Brazil&Ives Macêdo&Mario Costa Sousa&Luiz Velho&Luiz Henrique de Figueiredo|shape tone depiction surfaces|2011|620.0
621|Thiago Pereira&Emilio Ashton Vital Brazil&Ives Macêdo&Mario Costa Sousa&Luiz Henrique de Figueiredo&Luiz Velho|sketch based warping images|2011|621.0
623|Eric Jardim&Luiz Henrique de Figueiredo|method ridges|2011|623.0
624|Julliany Sales Brandão&Alessandra Martins Coelho&Vasconcellos, J.F.V.&Luís Leduíno de Salles Neto&André Vieira Pinto|application genetic algorithm minimize number objects processed setup dimensional cutting stock problem|2011|624.0
625|Botelho, Fabiano C.&Anisio Mendes Lacerda&Menezes, Guilherme Vale&Ziviani, Nivio|hashing method indexing memory|2011|625.0
626|Campos, C.T.&Geovane de Araujo Ceolin&Canal Neto, A.&Jorge, F.E.&Pansini, F.N.N.|basis set zeta quality hydrogen argon|2011|626.0
627|Fabricio Buzeto&Carlos Botelho de Paula Filho&Carla Denise Castanho&Ricardo Pezzuol Jacobi|service oriented architecture ubiquitous applications|2011|627.0
628|Joeris, Benson&min chih lin&McConnell, R. M.&Spinrad, J&Jayme Luiz Szwarcfiter|time recognition helly arc models graphs|2011|628.0
629|Penso, Lucia D&Rautenbach, Dieter&Jayme Luiz Szwarcfiter|connectivity diameter distance graphs|2011|629.0
630|Min C Lin&Rautenbach, Dieter&Francisco Soulignac&Jayme Luiz Szwarcfiter|powers cycles powers paths distance graphs|2011|630.0
632|Rautenbach, Dieter&SANTOS, Vinicius Fernandes&SCHAEFER, Philipp&Jayme Luiz Szwarcfiter|characterization representation problems intersection|2011|632.0
635|Marina Groshaus&Jayme Luiz Szwarcfiter|algorithms recognizing bipartite helly bipartite conformal|2011|635.0
636|Rautenbach, Dieter&SANTOS, Vinicius Fernandes&SCHAEFER, Philipp&Jayme Luiz Szwarcfiter|trees hardness algorithms characterizations|2011|636.0
638|Fabio Q. B. da Silva&Rafael Prikladnicki&César França&Cleviton V. F. Monteiro&Catarina Costa&Rodrigo Rocha|evidence based model distributed software development project management results mapping study|2011|638.0
639|Tore Dyba&Rafael Prikladnicki&Kari Ronkko&Jonathan Sillito&Carolyn Seaman|qualitative research software engineering empirical software engineering|2011|639.0
640|Estevam Rafael Hruschka Júnior&Eduardo Raul Hruschka&Nelson F. F. Ebecken|bayesian imputation method clustering genetic algorithm|2011|640.0
641|Edimilson Batista dos Santos&Estevam Rafael Hruschka Júnior&Hruschka, Eduardo R.&Nelson F. F. Ebecken|network classifiers classification accuracy|2011|641.0
642|Ana Paula Appel&Estevam Rafael Hruschka Júnior|centaurs component based framework graphs|2011|642.0
643|Maria do Carmo Nicoletti&Flávia Oliveira Santos de Sá Lisboa&Estevam Rafael Hruschka Júnior|viability inductive logic programming learning mechanism time systems|2011|643.0
644|Bárbara Denicol do Amaral Rodriguez&Vilhena, M.T.&Hoff, G.&Bodmann, B.E.J.|form solution transport equation method energy range effect|2011|644.0
645|Bárbara Denicol do Amaral Rodriguez&Vilhena, Marco T.&Bodmann, Bardo E.J.|overview transport equation solution neutrons photons electrons geometry|2011|645.0
646|Fernando Alberto Marengo Rodriguez&Ernesto Accolti&Federico Miyara|blind doppler shift compensation vehicle noise characterization traffic noise simulation|2011|646.0
647|Ernesto Accolti&Federico Miyara&Fernando Alberto Marengo Rodriguez&Pablo Miechi&Ezequiel Mignini&Vivian Pasch&Susana Cabanellas&Marta Yanitelli|spectral maps instrument action planning environmental noise mitigation|2011|647.0
648|Tatiane S. Evangelista&Carlile Campos Lavor&Wilson R. M. Rabelo|method calculate coefficients quantum state discrimination|2011|648.0
649|Carlile Campos Lavor&A. Mucherino&Leo Liberti&Nelson Maculan|computation protein backbones backbones hydrogens|2011|649.0
651|Sylvia Lemos Hinrichsen&Tatiana Vilella&Leandro Chaves Rêgo&R. Cavalcanti&L. Almeida&Erika Falcão&C. Lira|travel medicine study northeastern brazil|2011|651.0
653|Miyahira, Susana Abe&de Azevedo, Joao Luiz Moreira Coutinho&José Ernesto De Araujo Filho|obesity index obesity evaluation surgery indication|2011|653.0
655|José Luis Vivas Frontana&AGUDO, ISAAC&LÓPEZ, JAVIER|methodology security assurance driven system development|2011|655.0
656|Augusto Fernandes Vellozo&Gabaldon, T.&Sagot, M.-F.&Charles, H.&Colella, S.&Veron, A. S.&Baa-Puyoulet, P.&Huerta-Cepas, J.&Cottret, L.&Febvay, G.&Calevro, F.&Rahbe, Y.&Douglas, A. E.|cycads annotation database system ease development update databases|2011|656.0
657|Gallardo, Jesús&Molina, Ana I.&Bravo, Crescencio&Redondo, Miguel A.&Collazos, César A.&Cesar Alberto Collazos|conceptualization approach awareness domain modeling systems application model driven development method|2011|657.0
658|Gallardo, Jesús&Molina, Ana I.&Bravo, Crescencio&Redondo, Miguel Á.&Cesar Alberto Collazos|heuristic based evaluation collaborative modeling systems evaluation framework|2011|658.0
659|Pinheiro, V. G.&Alfredo Goldman vel Lejbman&Fabio Kon|fault tolerance mechanisms environments agent approach|2011|659.0
660|Ferreira, C.D.&Jefersson Alex dos Santos&da S. Torres, R.&Gonçalves, M.A.&Rezende, R.C.&Fan, Weiguo|relevance feedback based programming image retrieval|2011|660.0
661|Jefersson Alex dos Santos&Cristiano Ferreira&Marcos André Gonçalvez&Rubens Lamparelli&Ricardo Torres|relevance feedback method based programming classification sensing images|2011|661.0
662|Marcelo Reis Savergnini Maia|agency meetings collectives searching sustainable consumption space|2011|662.0
663|João Eduardo Montandon de Araujo Filho&Sílvio José de Souza&Marco Tulio de Oliveira Valente|study relevance warnings reported java bug finding tools|2011|663.0
664|GianCarlo de Gusmão Gonçalves&Antônio Carlos de Oliveira Miranda&William Wagner Matos Lira|triangular mesh generation shrinking curves|2011|664.0
665|Leandro Nunes de Castro Silva&Leandro Nunes de Castro Silva&Rafael Silveira Xavier&Rodrigo Pasti&Renato Dourado Maia&Daniel Gomes Ferrari&Alexandre Szabo|grand challenges natural computing research|2011|665.0
667|Edison Pignaton de Freitas&Heimfarth, Tales&PEREIRA, C. E.&Morado Ferreira, A.&Rech Wagner, F.&Larsson, T.|multi agent support mission driven heterogeneous sensor networks|2011|667.0
670|Ferraro, M. F.&Arruda, L. K.&Moreno, A. S.&Castelli, E. C.&Donadi, E. A.&Palma, M. S.&Helen Andrade Arcuri&Lange, A. P.&Bork, K.&Sarti, W.|nucleotide deletion inhibitor gene cause insights family|2011|670.0
671|Rutzig, Mateus B.&Beck, Antonio C. S.&Madruga, Felipe&Alves, Marco A.&Freitas, Henrique C.&Nicolas Maillard&Navaux, Philippe O. A.&Carro, Luigi|boosting parallel applications performance applying dim technique multiprocessing environment|2011|671.0
672|Stéfano D. K. Mór&Nicolas Maillard|workload balancing branch bound algorithms message passing interface|2011|672.0
