|autores|titulo|ano|group
370|Leonardo Marques Rocha&CAPPABIANCO, FÁBIO A. M.&FALCÃO, ALEXANDRE XAVIER|data clustering path forest problem applications image analysis|2009|370.0
372|Angelo E. M. Ciarlini&M. A. Casanova&Antonio Luz Furtado&Paulo A. S. Veloso|modeling storytelling genres application domains|2009|372.0
374|Felipe Vieira Klein&Roberto de Oliveira Leão&Guido Costa Souza de Araújo&Luiz Cláudio Villar dos Santos&Rodolfo Jardim de Azevedo|multi model engine level power estimation accuracy optimization|2009|374.0
376|CAPOSANCHEZ, J&PADOVESE, L&José Alberto Pérez Benitez|simulation noise field ising model range interaction|2009|376.0
377|Bernardo Pereira Nunes&Marco Antonio Casanova|frame based system automatic classification semi data|2009|377.0
378|Celso Olivete Junior&Evandro Luis Linhari Rodrigues|bone age assessment simplifications method|2009|378.0
379|Adolfo Almeida Duran&Ana Cavalcanti&Augusto Sampaio|approach design compilers object oriented languages|2009|379.0
381|Teófilo, Reinaldo F.&João Paulo Ataide Martins&Ferreira, Márcia M. C.|sorting variables vectors strategy feature selection regression|2009|381.0
382|Renan Servat Sander&de Oliveira, Marcelo M&Ferreira, Silvio C|simulations directed percolation universality class d dimensions|2009|382.0
383|Thalita Biazzuz Veronese&Reinaldo Roberto Rosa&Vijay&Bolzan|lattices time series representation data systems|2009|383.0
384|Guilherme Augusto Silva Pereira&Luciano Cunha de Araújo Pimenta&Luiz Chaimowicz&Alexandre Ramos Fonseca&Daniel S C de Almeida&Leonardo de Queiroz Corrêa&Renato Cardoso Mesquita&Mario Fernando Montenegro Campos|robot navigation environments|2009|384.0
388|Bonacin, Rodrigo&Maria Cecilia Calani Baranauskas&Melo, Amanda M.&Simoni, Carlos A. C.|accessibility e government systems outlining development process|2009|388.0
389|Rodrigo Bonacin&Maria Cecilia Calani Baranauskas&Kecheng Liu&Lily Sun|norms based simulation personalized service provision|2009|389.0
390|Maria Elizabeth Sucupira Furtado&T Kampf&Lara S. G. Piccolo&Maria Cecilia Calani Baranauskas|prospecting appropriation digital tv project|2009|390.0
391|Michael VanHilst&Eduardo Fernandez-Buglioni&Fabricio Ataides Braz|multi dimensional classification users security patterns|2009|391.0
393|Gustavo de Oliveira Aggio&Rosangela Ballini&Gomide, F.|emergence conventions approach based interactions individuals strategies characterized sets|2009|393.0
394|Aquiles Filgueira Burlamaqui&Samuel Oliveira de Azevedo&Rummenigge Rudson Dantas&SCHNEIDER, Claudio A&XAVIER, Josivan&MELO, Julio César&Luiz Marcos Garcia Gonçalves&SOUZA FILHO, Guido Lemos&de Oliveira, J.C.|h framework providing applications|2009|394.0
395|Izabela Saloti B. Gago&Vera Maria Benjamin Werneck&Rosa Maria Esteves Moreira da Costa|modeling educational multi agent system|2009|395.0
396|Edmundo Roberto Mauro Madeira&Schulze, Bruno|managing networks services future|2009|396.0
397|Fernandes, S.R.&Oliveira, B.C.&Costa, M.&Ivan Saraiva Silva|processing routing network chip based parallel system|2009|397.0
399|Ludermir, T.B.&Souto, M.C.P. De&Wilson Rosa de Oliveira Junior|system|2009|399.0
400|José de Oliveira Guimarães|green language type system|2009|400.0
402|Miriam Celia Bergue Alves&Morais, Ana Marlene F.|management knowledge technologies space program|2009|402.0
403|Cícero Roberto Ferreira de Almeida&Alessandro Ferreira Leite&Li Weigang&Alba Cristina Magalhães Alves de Melo&Antônio Marcio Ferreira Crespo&Antônio Pedro Timoszczuk|network flow algorithms applied air traffic management|2009|403.0
404|Adriana Cesário de Faria Alvim&Eric D Taillard|point feature label placement problem|2009|404.0
405|Fernando José Von Zuben&Pablo Alberto Dalbem de Castro|bais bayesian artificial immune system handling building blocks|2009|405.0
406|Von Zuben, Fernando J.&Pablo Alberto Dalbem de Castro|bayesian artificial immune system empirical evaluation comparative analyses|2009|406.0
407|Milton Macoto Yamada&Fábio G Faleiro&Acassi B Flores&Uilson Vanderlei Lopes&José Luis Pires&Ronan Xavier Corrêa&R F Santos|diversity heterozygosity parents population improvement cocoa markers|2009|407.0
408|Araújo, Ioná S.&Pires, José L.&Schenell, Raymond&Uilson Vanderlei Lopes&Souza Filho, Gonçalo A.&Pereira, Messias G.&Fábio G. Faleiro&Queiroz, Vagner T.&Guimarães, Cláudia T.&Moreira, Maurílio A.&Barros, Everaldo G.&Machado, Regina C. R.|mapping quantitative trait loci butter content hardness cocoa beans theobroma cacao|2009|408.0
409|Lívia Santos Lima Lemos&Lívia Santos Lima&Cascardo, J.C.M.&Gaiotto, F.A.&Renato Novais&Nicolas Carels&Pires, J.L.&Gesteira, A.S.&Gramacho, K.P.&Fabienne Micheli&Uilson Vanderlei Lopes&Zaidan, H.A.|nucleotide polymorphisms theobroma cacao expressed sequence tags associated broom disease cacao|2009|409.0
410|Pedro Martins Alessio&CUBAUD, Pierre&Alexandre Topol&Almeida Rodrigo|visualisation technique quality control digitization programs|2009|410.0
411|Miyazawa, Flávio K.&Andre Luis Vignatti|convergence time nash equilibrium selfish bin packing|2009|411.0
412|Jorge Candido&Mauricio Marengoni|combining information network face detection|2009|412.0
414|Vanderlei Bonato&Eduardo Marques&Constantinides, George A.|floating point extended filter implementation autonomous mobile robots|2009|414.0
415|José Geraldo Pereira Barbosa&Antonio Augusto Goncalves&Vera Maria Medina Simonetti&Altino Leitão|proposed architecture implementing knowledge management system brazilian national cancer institute|2009|415.0
416|Rodrigo Dias Arruda Senra&Medeiros, Claudia Bauzer&Gilberto Zonta Pastorello|standards based framework foster data process|2009|416.0
417|MUCIENTES, MANUEL&Juan Carlos Vidal Aguiar&BUGARÍN, ALBERTO&LAMA, MANUEL|processing time estimations structure tsk rules learned programming|2009|417.0
418|PAMPLONA, VITOR F.&OLIVEIRA, MANUEL M.&Gladimir Valerio Guimaraes Baranoski|models pupil light reflex pattern deformation|2009|418.0
419|KIMMEL, B.W.&Gladimir Valerio Guimaraes Baranoski|compact framework efficiently represent reflectance sand samples|2009|419.0
420|VIANA, G.V.R.&Fernando Antonio de Carvalho Gomes&FERREIRA, C.E.&MENESES, C.N.|parallelisation search heuristic phylogeny problem|2009|420.0
421|F.M. Araujo&Alan Mitchell Durham&Ariane Machado-Lima&R. Teixeira&Guilherme Oliveira|sequence analysis region hepatitis c virus patients infection|2009|421.0
422|A F Angelis&G Travieso&Carlos Antonio Ruggiero&Luciano da Fontoura Costa|topological analysis geographical model internet|2009|422.0
423|GERLACH, WOLFGANG&JÜNEMANN, SEBASTIAN&TILLE, FELIX&GOESMANN, ALEXANDER&Jens Stoye|web application classification unassembled reads|2009|423.0
424|BERGERON, ANNE&MIXTACKI, JULIA&Jens Stoye|time algorithm compute distance cut join distance|2009|424.0
425|BRUDNO, M.&MEDVEDEV, P.&Jens Stoye&DE LA VEGA, F. M.|report sig read sequencing algorithms sig|2009|425.0
426|Jens Stoye&WITTLER, R.|approach reconstructing ancient gene clusters|2009|426.0
427|BÖCKER, SEBASTIAN&JAHN, KATHARINA&MIXTACKI, JULIA&Jens Stoye|computation median gene clusters|2009|427.0
428|HOFFMANN, N.&Jens Stoye|chroma signal based retention time alignment chromatography mass spectrometry data|2009|428.0
429|BEKEL, THOMAS&HENCKEL, KOLJA&KÜSTER, HELGE&MEYER, FOLKER&MITTARD RUNTE, VIRGINIE&NEUWEGER, HEIKO&PAARMANN, DANIEL&RUPP, OLIVER&ZAKRZEWSKI, MARTHA&PÜHLER, ALFRED&Jens Stoye&GOESMANN, ALEXANDER|sequence analysis management system data management sequence analysis adapted changing requirements sanger sequencing sequencing technologies|2009|429.0
431|Cesar Camacho&Luiz Henrique de Figueiredo|limit families subvarieties volume|2009|431.0
432|Emilio Ashton Vital Brazil&Luiz Henrique de Figueiredo|method region reconstruction samples|2009|432.0
435|Ricardo Ribeiro dos Santos&Rafael Fernandes Batistella&Rodolfo Jardim de Azevedo|pattern based instruction encoding technique performance architectures|2009|435.0
436|Héctor Julián Tejada Herrera&Bosco, Geraldine G.&Morato, Sílvio&Roque, Antonio C.|characterization rat behavior maze directed graph|2009|436.0
437|Min C Lin&Jayme Luiz Szwarcfiter|characterizations recognition arc graphs subclasses survey|2009|437.0
439|Fábio Protti&Maise Dantes da Silva&Jayme Luiz Szwarcfiter|applying modular decomposition parameterized cluster editing problems|2009|439.0
442|VAN HEES, VINCENT&Marcelo Rita Pias&TAHERIAN, SALMAN&BRAGE, SOREN|body acceleration summarize output accelerometer|2009|442.0
443|Hruschka, Eduardo&Garcia, Antonio&Estevam Rafael Hruschka Júnior&Ebecken, Nelson|influence imputation classification issues|2009|443.0
444|Bressan, Gláucia M.&Oliveira, Vilma A.&Estevam Rafael Hruschka Júnior&Nicoletti, Maria C.|networks rule extraction infer risk weed infestation corn crop|2009|444.0
445|Ana Alice Rodrigues Sobreira&Marques, Geusa de A.&Joel Batista da Fonseca Neto&V. B. Bezerra|class solutions einstein maxwell field equations tensor theories gravity|2009|445.0
447|Leo Liberti&Carlile Campos Lavor&Nelson Maculan&Marco Antonio Chaer Nascimento|reformulation programming application quantum chemistry|2009|447.0
448|Clarisa B. Palatnik-de-Sousa&I. Silva-Antunes&Adilson A. Morgado&Ingrid Menz&Marcos Palatnik&Carlile Campos Lavor|decrease incidence human canine leishmaniasis dog vaccination areas|2009|448.0
449|Leo Liberti&Carlile Campos Lavor&Nelson Maculan&Fabrizio Marinelli|neighbourhood search smoothing distance geometry problem|2009|449.0
450|A. Mucherino&Carlile Campos Lavor&Leo Liberti&Nelson Maculan|definition backbones distance geometry problem|2009|450.0
451|Pablo Fierens&Leandro Chaves Rêgo&Terrence L. Fine|understanding sets measures model|2009|451.0
452|Joseph Y. Halpern&Leandro Chaves Rêgo|reasoning knowledge unawareness|2009|452.0
453|Sylvia Lemos Hinrichsen&G. Lopes&Erika Falcão&Tatiana Vilella&Leandro Chaves Rêgo&C. Lira&L. Almeida&Mízia Martins&C. Araújo&M. Duarte|candida isolates tertiary hospitals northeastern brazil|2009|453.0
454|Leila Lage Humes&Nicolau Reinhard|e government influence power development information infrastructure|2009|454.0
455|Vanessa Tavares Nunes&Flávia Maria Santoro&Marcos Roberto da Silva Borges|context based model knowledge management embodied work processes|2009|455.0
457|Nilson E Souza Filho&A. C. Nogueira&Jurandir Hillmann Rohling&Mauro Luciano Baesso&Antonio Medina Neto&Ana Paula Lopes Siqueira&Juraci A. Sampaio&Helion Vargas&Antonio Carlos Bento|investigation doped calcium aluminosilicate glass coupling expansion diffusion models assessment relaxation time diffusion time|2009|457.0
460|MALTA, M&Marco Tulio de Oliveira Valente|object oriented transformations extracting aspects|2009|460.0
461|Marcelo Nassau Malta&Samuel Domingues Rocha de Oliveira&Marco Tulio de Oliveira Valente|guidelines enabling extraction aspects existing object oriented code|2009|461.0
465|Gabrielle Jacklin Eler&Peralta, Rosane Marina&Bracht, Adelar|action n propyl gallate gluconeogenesis oxygen uptake rat liver|2009|465.0
467|Marcio Moretto Ribeiro&Renata Wassermann|base revision ontology debugging|2009|467.0
468|Anderson Amendoeira Namen&Claudio Thomas Bornstein&Jonathan Rosenhead|robustness analysis community development|2009|468.0
469|Schepke, Claudio&Navaux, Philippe O. A.&Nicolas Maillard|parallel lattice method blocked partitioning|2009|469.0
470|Lima, Joao V.F.&Nicolas Maillard|mapping tasks processes threads|2009|470.0
471|Rogério Cunha de Paula&Campos-Neto, M. F.&Ronaldo Gonçalves Morato|record human killed jaguar brasil|2009|471.0
472|Maria das Graças C. Pimentel&Dick C.A. Bulterman&Luiz Fernando Gomes Soares|document engineering approaches multimedia web documents|2009|472.0
474|Amaral Holbig, Carlos&Tiaraju Asmuz Diverio&Moraes Claudio, Dalcidio|parallel environment high accuracy resolution numerical problems|2009|474.0
475|Frederico Menine Schaf&Carlos Eduardo Pereira|integrating mixed reality remote experiments virtual learning environments interchangeable components|2009|475.0
477|Michael C. Fairhurst&Marjory Cristiany Da Costa Abreu|balancing performance factors processing platforms|2009|477.0
478|Marjory Cristiany Da Costa Abreu&Michael C. Fairhurst|analyzing benefits novel approach multimodal biometrics identification task|2009|478.0
479|Mohammadreza Hadizadeh&S. Bayegan|dimensional solution bound states|2009|479.0
480|S. Bayegan&M. A. Shalchi&Mohammadreza Hadizadeh|calculations bound scattering states potential|2009|480.0
484|Zana, Y.&Mena-Chalco, J.P.&Roberto Marcondes Cesar Junior|polar based face recognition model|2009|484.0
487|Adeodato, Paulo J.L.&Adrian Lucena Arnaud&Vasconcelos, Germano C.&Cunha, Rodrigo C.L.V.&Monteiro, Domingos S.M.P.|ensembles improve term prediction accuracy networks|2009|487.0
488|Márcia Elizabeth Marinho da Silva&Eduardo Ribas Santos&Denis Borenstein|implementing regulation policy brazilian health care regulation centers|2009|488.0
489|Celso Cavellucci&Lyra, Christiano&José Federico Vizcaino González&Edilson Bueno|representations solution techniques loss reduction electric energy distribution systems frontiers artificial intelligence applications|2009|489.0
491|Petrillo, Fábio&Marcelo Soares Pimenta&Francisco Trindade&Dietrich, Carlos|went survey problems game development|2009|491.0
493|Gabriele Pulcini|procedure computing relaxation|2009|493.0
494|Gabriele Pulcini|computing surfaces pq permutations|2009|494.0
497|Geraldo Bonorino Xexeo&FERNANDO FERNANDES MORGADO&Patricia Fiuza de Castro|differential tag clouds highlighting particular features documents|2009|497.0
498|Geraldo Bonorino Xexeo&FERNANDO FERNANDES MORGADO&Patricia Fiuza de Castro|automatically generated tag clouds|2009|498.0
499|Armando Alves Neto&Douglas Guimarães Macharet&Víctor Costa da Silva Campos&Mario Fernando Montenegro Campos|filtering algorithm robot localization|2009|499.0
501|Irapuan Rodrigues de Oliveira Filho&Horacio Alberto Dottori&Ruben Joaquin Díaz&María Paz Agüero&Damián Mast|kinematics modeling inner region m|2009|501.0
502|Umberto Souza da Costa&Anamaria Martins Moreira&Martin Alejandro Musicante&Plácido A. de Souza Neto|specification runtime verification java card programs|2009|502.0
503|Bartira Paraguaçu Falcão Dantas da Rocha&David Déharbe&Stephenson Galvão&Anamaria Martins Moreira&Valério Medeiros Junior|verified compilation b method proposal appraisal|2009|503.0
504|COSTA, A.L.F.&Simone Appenzeller&Clarisse Lin Yasuda&Fabricio Ramos Silvestre Pereira&V. A. Zanardi&Fernando Cendes|artifacts brain resonance imaging objects|2009|504.0
505|Balthazar, M. L. F.&Clarisse Lin Yasuda&Pereira, F. R.&Tatiane Pedro&Benito Pereira Damasceno&Fernando Cendes&Fabricio Ramos Silvestre Pereira|differences grey matter atrophy impairment alzheimer s disease|2009|505.0
507|RONDINA, JM&DAMASCENO, BP&CENDES, F&ALESSIO, A&SERCHELI, MS&Fabricio Ramos Silvestre Pereira&OZELO, H&BILEVICIUS, E&PEDRO, T&Marcelo Zibetti&COVOLAN, RJM|engagement regions memory task patients lobe epilepsy roi analysis|2009|507.0
509|Fabricio Ramos Silvestre Pereira&COVOLAN, RJM&DAMASCENO, BP&CENDES, F&ALESSIO, A&RONDINA, JM&PEDRO, T&SERCHELI, MS&OZELO, HFB&BILEVICIUS, E&ZIBETTI, MVW&CASTELLANO, G|connectivity lobe epilepsy memory task|2009|509.0
510|ALESSIO, A&DAMASCENO, BP&CENDES, F&RONDINA, JM&SERCHELI, MS&Fabricio Ramos Silvestre Pereira&OZELO, H&BILEVICIUS, E&PEDRO, T&Marcelo Zibetti&COVOLAN, RJM|memory encoding retrieval patients lobe epilepsy study|2009|510.0
511|Rodrigo Silva González&Juliana Militão da Silva Berbert&Terçariol, Cesar Augusto Sangaletti&Oliveira, Wilnice Tavares Reis&Martinez, Alexandre Souto|tourist walk|2009|511.0
512|Madiagne Diallo&Gueye, Serigne&Pascal Berthomé|impact varying capacity pairs network flows|2009|512.0
514|Francisco J Ballesteros&Fabio Kon&Marta Patiño&Ricardo Jimenez&Sergio Arevalo&Roy H Campbell|batching design pattern efficient flexible client server interaction|2009|514.0
515|Corcoran, Jonathan&Higgs, Gary&David John Rohde&Chhetri, Prem|investigating association weather conditions calendar events patterns trends fire incidence case study|2009|515.0
516|Fraige, Karina&Assuncao, Nilson Antonio&Renê de Souza Pinto&Carrilho, Emanuel|analytical assessment home capillary electrophoresis equipment linear charge coupled device light absorption detection determination food dyes|2009|516.0
517|Queiroz, Rossana B.&Cohen, Marcelo&Soraia Raupp Musse|framework animation expressions lip synchronization eye behavior|2009|517.0
521|Li Shih Min&Jéssica Maria Costi|brief presentation brazilian medical acupuncture|2009|521.0
522|Jéssica Maria Costi&Li Shih Min&João Eduardo Marten Teixiera&Ari Ojeda Moré|acupuncture|2009|522.0
523|Cristiano André da Costa&Felipe Kellermann&Rodolfo Stoffel Antunes&Jorge Luis Victória Barbosa&Adenauer Corrêa Yamin&Cláudio Fernando Resin Geyer|continuum software infrastructure computing service based approach|2009|523.0
525|Papini-Terzi, Flavia S&Milton Yutaka Nishiyama Junior&Vicentini, Renato&Vincentz, Michel GA&Ulian, Eugenio C&Menossi, Marcelo&Souza, Glaucia M&Rocha, Flavia R&Vencio, Ricardo ZN&Felix, Juliana M&Branco, Diana S&Waclawovsky, Alessandro J&Del Bem, Luiz EV&Lembke, Carolina G&Costa, Maximiller DL|sugarcane genes associated content|2009|525.0
526|Felix, Juliana&Papini-Terzi, Flávia Stal&Rocha, Flávia Riso&Vêncio, Ricardo Zorzetto Nicoliello&Vicentini, Renato&Milton Yutaka Nishiyama Junior&César Ulian, Eugênio&Souza, Gláucia Mendes&Menossi, Marcelo|expression profile signal transduction components sugarcane population segregating sugar content|2009|526.0
528|Magalhães, João&von Staa, Arndt&Carlos José Pereira de Lucena|evaluating recovery oriented approach development applications|2009|528.0
530|João Paulo Queiroz dos Santos&Francisco Chagas de Lima Júnior&Rafael Marrocos Magalhaes&Jorge Dantas de Melo&Adriao Duarte Doria Neto|parallel hybrid implementation genetic algorithm grasp reinforcement learning|2009|530.0
531|Batista, Lucas de S.&Ramírez, Jaime A.&Frederico Gadelha Guimarães|operators selection algorithms|2009|531.0
532|Batista, Lucas de S.&Frederico Gadelha Guimarães&Prakash Paul&Jaime Arturo Ramírez|optimization electromagnetic devices artificial immune systems|2009|532.0
533|CAMPELO, F&Frederico Gadelha Guimarães&Jaime Arturo Ramírez|self organizing maps decision making tool design engineering|2009|533.0
534|Felipe Campelo Franca Pinto&Frederico Gadelha Guimarães&Jaime Arturo Ramírez&Hajime Igarashi|hybrid estimation distribution algorithm local function approximations|2009|534.0
535|BATISTA, L.&Ramirez, J.A.&Frederico Gadelha Guimarães|distributed clonal selection algorithm optimization electromagnetics|2009|535.0
536|Prakash Paul&WEBB, J.P.&Frederico Gadelha Guimarães|reducing computational cost inverse scattering problems evolutionary algorithms|2009|536.0
537|Tiago Santana do Amaral&Carmen Lucia Tancredo Borges&Andrea Mattos Rei|composite system evaluation based non sequential monte carlo simulation|2009|537.0
538|Marcelo Manzato&Alessandra Alaniz Macedo&Rudinei Goularte|evaluation video news classification techniques content personalisation|2009|538.0
539|Kelly Roberta Mazzutti Lübeck&Valério Ramos Batista|limit method solving period problems surfaces|2009|539.0
541|Geraldo Braz Junior&Anselmo Cardoso de Paiva&Aristófanes Corrêa Silva&Alexandre César Muniz de Oliveira|classification breast tissues ord statistics support vector machine|2009|541.0
543|Leonardo de Oliveira Martins&Geraldo Braz Junior&Aristófanes Corrêa Silva&Anselmo Cardoso de Paiva&Marcelo Gattass|detection masses digital k means support vector machine|2009|543.0
544|Geraldo Braz Junior&Anselmo Cardoso de Paiva&Aristófanes Corrêa Silva&Alexandre César Muniz de Oliveira|classification breast tissues moran index coefficient texture signatures|2009|544.0
546|Erico Luiz Rempel&Rodrigo Andrés Miranda Cerda&Abraham Chian Long Chian|intermittency saddles regularized wave equation|2009|546.0
547|Erico Luiz Rempel&Michael R. Proctor&Abraham Chian Long Chian|type intermittency nonlinear dynamo flow|2009|547.0
548|CIANCIO, A.&André Luiz Nunes Targino da Costa&DA SILVA, E.A.B.&SAID, A.&SAMADANI, R.&OBRADOR, P.|reference image blur metric based phase coherence|2009|548.0
550|Bruno Augusto Nassif Travençolo&Viana, Matheus Palhares&Costa, Luciano da Fontoura|border detection networks|2009|550.0
551|Lee, B.-h.&Johnston, R.&Yang, Y.&Gallavotti, A.&Kojima, M.&Bruno Augusto Nassif Travençolo&Costa, L. d. F.&Sakakibara, H.&Jackson, D.|studies mutants maize indicate complex interactions auxin cytokinin signaling shoot apical meristem|2009|551.0
552|E Ahnert, Sebastian&Bruno Augusto Nassif Travençolo&Costa, Luciano da Fontoura|connectivity dynamics networks defined shape neurons|2009|552.0
553|Tremblay, M.&Fugere, V.&Tsui, J.&Schohl, A.&Tavakoli, A.&Bruno Augusto Nassif Travençolo&Costa, L. d. F.&Edward Scott Ruthazer|regulation radial glial motility visual experience|2009|553.0
554|Sandro Carlos Vieira&Li Weigang&Marcelo Ladeira|model management knowledge applied software development process|2009|554.0
555|Kleinner Silva Farias de Oliveira&Karin Breitman&Toacy Cavalcante de Oliveira|strategy based model comparison approach bridging syntactic semantic gap|2009|555.0
556|Marcos Carneiro de Andrade&Lúcio Carlos Martins Pinto|characterization materials|2009|556.0
557|TOTIR, LIVIU R&FERNANDO, ROHAN L&Kuruvilla Joseph Abraham|algorithm compute genotype probabilities member pedigree loops|2009|557.0
558|FENG, QINGFU&Kuruvilla Joseph Abraham&FENG, TAO&SONG, YEUNJOO&ELSTON, ROBERT C&ZHU, XIAOFENG|method correct population structure segregation model|2009|558.0
559|Claudio Azevedo Passos&Emmanuel P. Lopes Passos|image recognition applied cytopathology neck womb|2009|559.0
560|Amaury Teófico Brasil Filho&Plácido Rogério Pinheiro&Andre Coelho|early diagnosis disease classification model|2009|560.0
561|Ana Karoline Araújo de Castro&Plácido Rogério Pinheiro&Mirian Caliope Dantas Pinheiro|approach neuropsychological diagnosis alzheimer disease hybrid model decision making|2009|561.0
562|Amaury Teófico Brasil Filho&Plácido Rogério Pinheiro&Andre Luiz Vasconcelos Coelho&Nathanael C. Costa|comparison classification methods diagnosis alzheimer disease|2009|562.0
563|Alexei Barbosa de Aguiar&Alvaro de Meneses Sobreira Neto&Plácido Rogério Pinheiro&Andre Luiz Vasconcelos Coelho|applicability novel integer programming model wireless sensor networks|2009|563.0
564|Alvaro de Meneses Sobreira Neto&Plácido Rogério Pinheiro&Alexei Barbosa de Aguiar|model multilayer network design|2009|564.0
566|Amaury Teófico Brasil Filho&Ana Sofia Cysneiros Marçal&Gabriela Campos Cost&Plácido Rogério Pinheiro&Rebecca F. Pinheiro|approach based staff scheduling optimization information technology projects|2009|566.0
568|Isabelle Tamanini&Ana Lisse Carvalho&Ana Karolina Araújo de Castro&Plácido Rogério Pinheiro|novel model applied cashew chestnut industrialization process|2009|568.0
569|Andreia Rodrigues&Plácido Rogério Pinheiro&Maikol Magalhaes Rodrigues&Adriano Bessa Albuquerque&Francisca Marcia Gonçalves|selection testable use cases experience|2009|569.0
572|Mendes, Marilia&Ana Lisse Carvalho&Furtado, Elizabeth&Plácido Rogério Pinheiro|interaction design tv applications based decision analysis user experiences|2009|572.0
573|Oliveira, Gina M.B.&Luiz Gustavo Almeida Martins&de Carvalho, Laura B.&Fynn, Enrique|investigations synchronization density classification tasks cellular automata rule spaces|2009|573.0
574|Antonio Carlos de Oliveira Miranda&Luiz Fernando Campos Ramos Martha&Paul A. Wawrzynek&Anthony R. Ingraffea|surface mesh regeneration considering curvatures|2009|574.0
575|Alexandre A. Del Savio&Luiz Fernando Campos Ramos Martha&David A. Nethercot&Pedro Colmar Gonçalves da Silva Vellasco&Sebastião Arthur Lopes de Andrade|component based model beam column connections including versus moment interaction|2009|575.0
576|Victor Lomne&Amine Dehbaoui&Philippe Maurine&Lionel Torres&Michel Robert&Rafael Soares&Ney Laert Vilar Calazans&Fernando Gehm Moraes|triple track logic robustness differential power electromagnetic analyses|2009|576.0
577|Inocencio, Lilian A&Suffert, Theodoro A&Arruda, Monica B&Macedo, Olinda&SIMÃO, MARIANGELA BG&Tanuri, Amilcar&Anderson Alvarenga Pereira&Sucupira, Maria&FERNANDEZ, JOSÉ&JORGE, CÉLIA P&Souza, Denise FC&Fink, Helena T&Diaz, Ricardo S&Becker, Irina M|brazilian network drug resistance surveillance survey individuals recently diagnosed|2009|577.0
580|Renato da Veiga Guadagnin&Rinaldo de S. Neves&Simônia F. Silva&Edvar F. Rocha Jr&Levy A. Santana&Edilson Ferneda|ideas support pressure ulcers treatment means image mining|2009|580.0
582|Odilon C Silva&Jugurta Lisboa Filho&J.L. BRAGA&Karla A V Borges|searching knowledge base topic maps spatial data infrastructures|2009|582.0
585|Carlos Alberto Henggeler de Carvalho Antunes&PIRES, DULCE FERNÃO&BARRICO, CARLOS&GOMES, ÁLVARO&MARTINS, ANTÓNIO GOMES|algorithm power compensation distribution networks|2009|585.0
586|Carlos Alberto Henggeler de Carvalho Antunes&GOMES, ÁLVARO|research models methods energy sector|2009|586.0
587|MADLENER, REINHARD&Carlos Alberto Henggeler de Carvalho Antunes&DIAS, LUIS C.|assessing performance biogas plants criteria data envelopment analysis|2009|587.0
588|OLIVEIRA, C.&Carlos Alberto Henggeler de Carvalho Antunes|method tackling uncertainty linear programming|2009|588.0
589|Coutinho Anacleto, Junia&Vania Paula de Almeida Neris&Americo Talarico Neto|cog learn e learning pattern language web based learning design|2009|589.0
590|Carlos Henrique da Silveira&HABESCH, R.&Santoro&Douglas Eduardo Valente Pires&Raquel Cardoso de Melo-Minardi&Cristina Ribeiro&VELOSO, C.&LOPES, J. C. D.&Wagner Meira Júnior&NESHICH, G.&Carlos Henrique Inacio Ramos|protein cutoff scanning analysis cutoff cutoff methods prospecting contacts proteins|2009|590.0
594|Erick Baptista Passos&MONTENEGRO, Anselmo&Esteban Walter Gonzalez Clua&Cezar Pozzer&Vinicius Azevedo|editor agent scene cutting game cinematography|2009|594.0
595|Erick Baptista Passos&JOSELLI, Mark&Marcelo Panaro Zamith&MONTENEGRO, Anselmo&Esteban Walter Gonzalez Clua&Aura Conci&FEIJO, Bruno|data structure optimization crowd simulation|2009|595.0
596|Germano de Souza Kienbaum&Felipe Miranda&Helcio Vieira Junior&Joaquim Pedro Barreto&Marcus Vinicius Cisotto&Wanderson Gomes de Almeida|design development simulator brazilian data collecting system based satellites|2009|596.0
598|Mayara Aparecida Maciel Guimarães&Natalino Calegario&Luis Marcelo Tavares de Carvalho&Paulo Fernando Trugilho|height diameter models forestry inclusion covariates|2009|598.0
601|Myriam Regattieri Delgado&Elaine Yassue Nagai&Lúcia Valéria de Ramos Arruda|system design sensors|2009|601.0
602|Osl, M.&Dreiseitl, S.&Fabio Ribeiro Cerqueira&Netzer, M.&Bernhard Pfeifer&Christian Baumgartner|demoting features improve ability cancer data|2009|602.0
603|Fabio Ribeiro Cerqueira&MORANDELL, SANDRA&ASCHER, STEFAN&MECHTLER, KARL&HUBER, LUKAS A.&PFEIFER, BERNHARD&GRABER, ARMIN&TILG, BERNHARD&BAUMGARTNER, CHRISTIAN|improving protein identification new data mining framework ms ms spectra preprocessing|2009|603.0
604|de Oliveira, Marilia M. F.&Nelson Francisco Favilla Ebecken&de Oliveira, Jorge Luiz Fernandes&de Azevedo Santos, Isimar|neural network model predict storm surge|2009|604.0
606|Evsukoff, Alexandre G.&Galichet, Sylvie&de Lima, Beatriz S.L.P.&Nelson Francisco Favilla Ebecken|design rule based classifiers analysis structure parameters optimization|2009|606.0
607|Machado Filho, Otto M.&Nelson Francisco Favilla Ebecken|network design based star coordinates|2009|607.0
608|Pereira, Gilberto C.&Evsukoff, Alexandre&Nelson Francisco Favilla Ebecken|modelling chlorophyll production upwelling system|2009|608.0
609|Ahonen, Hannu&Arlindo Gomes de Alvarenga&Provedel, Attilio|selection scheduling organisation environment service broker|2009|609.0
610|Fabio Gagliardi Cozman&Haenni, Rolf&Romeijn, Jan-Willem&Russo, Federica&Wheeler, Gregory&Williamson, Jon|combining probability logic|2009|610.0
