id_autor|area|subarea|esp
03984576353320|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
03984576353320|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
48594477326830|Astronomia||
48594477326830|Física||
48594477326830|Ciência da Computação|Metodologia e Técnicas da Computação|
48594477326830|Ciência da Computação|Matemática da Computação|
91497332319102|Engenharia Elétrica||
91497332319102|Engenharia de Produção||
91497332319102|Ciência da Computação||
91497332319102|Probabilidade e Estatística||
75476837964989|Ciência da Computação|BIOINFORMÁTICA|Bioinformática Estrutural
75476837964989|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
75476837964989|Biofísica|Biofísica Molecular|Estrutura e Função de Proteínas
75476837964989|Biofísica|Biofísica Molecular|Simulação e Modelagem Molecular
75476837964989|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
92900117294161|Enfermagem||
24857575582110|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
24857575582110|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
24857575582110|Geociências|Geologia|Geologia Ambiental
11866441870813|Física|Física Nuclear|
11866441870813|Física|Física das Partículas Elementares e Campos|
11866441870813|Ciência da Computação||
23081272633405|Astronomia||
23081272633405|Astronomia|Celestial Mechanics|Space Flight Dynamics
23081272633405|Astronomia|Trajectory Design|
23081272633405|Astronomia|Orbit Determination and Accuracy Estimation|
23081272633405|Astronomia|Planning And Support Of Scientific Experiments In Space|
23081272633405|Matemática|Matemática Aplicada|Análise Numérica
68316298604331|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
68316298604331|Matemática|Análise|Equações Diferenciais Parciais
48671107749921|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
48671107749921|Ciência da Informação|Teoria da Informação|Representação da Informação
48671107749921|Ciência da Computação|Aprendizado de máquina|
16921665315795|Administração|Administração de Empresas|Gerenciamento de Projetos
16921665315795|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
62855185207010|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
62855185207010|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
62855185207010|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
62855185207010|Ciência da Computação|Teoria da Computação|Inteligência Artificial
62855185207010|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
62855185207010|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
51009080198766|Psicologia|Psicologia Cognitiva|
51009080198766|Psicologia|Psicologia Cognitiva|Inteligência Artificial
51009080198766|Ciência da Computação|Sistemas de Computação|
51009080198766|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
51009080198766|Administração|Administração de Empresas|Administração da Produção
54241050455395|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
54241050455395|Ciência da Computação|Teoria da Computação|Redes Complexas
54241050455395|Ciência da Computação|Aprendizado de Máquina|
54241050455395|Ciência da Computação|Robótica Móvel|
54241050455395|Ciência da Computação|Metodologia e Técnicas da Computação|
99501798859187|Ciência da Informação|Tecnologia da Informação|
99501798859187|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
99501798859187|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
89239695521236|Administração||
89239695521236|Planejamento Urbano e Regional|Serviços Urbanos e Regionais|Aspectos Econômicos do Planejamento Urbano e Regional
89239695521236|Economia|Economias Agrária e dos Recursos Naturais|
89239695521236|Agronomia||
55692723547807|Ciência da Computação|Sistemas de Computação|
28312501032061|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
28312501032061|Ciência da Computação|Aprendizagem de Máquina|
28312501032061|Ciência da Computação|Recuperação da Informação|
28312501032061|Ciência da Computação|Mineração de Dados|
31017260116598|Ciência da Computação|Interação Humano Computador|
31017260116598|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
31017260116598|Ciência da Computação|Banco de Dados|
31017260116598|Ciência da Computação|Sistemas de Computação|Televisão Digital
05063712805065|Ciência da Computação|Interação Humano Computador|
05063712805065|Ciência da Computação|Interação Humano Computador|Avaliação Em Ihc
05063712805065|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
05063712805065|Ciência da Computação|Metodologia e Técnicas da Computação|Text Mining
05063712805065|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Competitiva
95296650514352|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
95296650514352|Ciência da Computação|Sistemas de Computação|Software Básico
95296650514352|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
95296650514352|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
95296650514352|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
63390337091127|Ciência da Computação|Sistemas de Computação|Redes de Computadores
63390337091127|Ciência da Computação|Sistemas de Computação|Redes Sem Fio
63390337091127|Ciência da Computação|Sistemas de Computação|Redes de Sensores
63390337091127|Ciência da Computação|Sistemas de Computação|Gerência de Redes
63390337091127|Ciência da Computação|Sistemas de Computação|Segurança Em Redes
13459809920718|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
13459809920718|Educação|Ensino-Aprendizagem|Tecnologia Educacional
13459809920718|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
13459809920718|Ciência da Computação|Sistemas de Computação|Teleinformática
54086916846869|Ciência da Computação||
54086916846869|Administração|Mapeamento de Processos de Negócio|
54086916846869|Administração|GERENCIAMENTO DE PROJETOS|
91808485485116|Ciência da Computação|Sistemas de Computação|Teleinformática
91808485485116|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
91808485485116|Ciência da Computação|Sistemas de Computação|Performance de sistemas
91808485485116|Ciência da Computação||
91808485485116|Ciência da Computação|Sistemas de Computação|Segurança de sistemas
91808485485116|Ciência da Computação|COMPUTACAO EM NUVENS|
67009717402045|Ciência da Computação|Metodologia e Técnicas da Computação|Realidade Virtual
67009717402045|Ciência da Computação|Metodologia e Técnicas da Computação|Realidade Aumentada
67009717402045|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
67009717402045|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
67009717402045|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|
67009717402045|Engenharia Elétrica|Sistemas Elétricos de Potência|Instalações Elétricas e Industriais
62552809419018|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
62552809419018|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
62552809419018|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
26715175711775|Ciência da Computação|Sistemas de Computação|MICROELETRÔNICA
26715175711775|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
26715175711775|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Eletrônicos
26715175711775|Engenharia Elétrica|Processamento Digital de Imagens|
01219336340510|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
01219336340510|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
01219336340510|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
35170714134930|Engenharia Elétrica|Sistemas Elétricos de Potência|
35170714134930|Engenharia Elétrica|Sistemas Elétricos de Potência|Energia e Aspectos Econômico-Sócio-Ambientais
35170714134930|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
35170714134930|Engenharia Elétrica|Análise de Riscos Sócio-Ambientais|
25232561617394|Ciência da Computação|Sistemas de Computação|REDES DE COMPUTADORES
25232561617394|Ciência da Computação|Sistemas de Computação|Segurança
25232561617394|Ciência da Computação|Sistemas de Computação|Sistemas Operacionais
48136120316715|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
48136120316715|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
48136120316715|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
48136120316715|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
48136120316715|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
83901537068808|Ciência da Computação||
83901537068808|Ciência da Computação|Teoria da Computação|
83901537068808|Engenharia Elétrica||
83901537068808|Engenharia Elétrica|Telecomunicações|
35150659626226|Física|Áreas Clássicas de Fenomenologia e suas Aplicações|Dinâmica dos Fluídos
35150659626226|Física|Física Geral|Métodos Matemáticos da Física
35150659626226|Física|Áreas Clássicas de Fenomenologia e suas Aplicações|Mecânica, Elasticidade e Reologia
35150659626226|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
35150659626226|Ciência da Computação|Matemática da Computação|Matemática Simbólica
63622223707127|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
63622223707127|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
63622223707127|Ciência da Computação|Sistemas de Computação|Simulação Multiagente
63622223707127|Engenharia Elétrica||
63622223707127|Ciência da Computação|Jogos Sérios|
63622223707127|Ciência da Computação|Tecnologias Educacionais|
91175930670398|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
91175930670398|Ciência da Computação|Sistemas de Computação|Teleinformática
91175930670398|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
91175930670398|Probabilidade e Estatística|Estatística|Fundamentos da Estatística
91175930670398|Probabilidade e Estatística|Probabilidade|Teoria Geral e Fundamentos da Probabilidade
91175930670398|Probabilidade e Estatística|Estatística|Regressão e Correlação
48260693106586|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
48260693106586|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
82634765333172|Ciência da Computação|Segurança da Informação|
82634765333172|Ciência da Computação|Sistemas Operacionais - Baseados em Unix (Linux)|
82634765333172|Ciência da Computação|Arquitetura de Sistemas|
82634765333172|Administração|SISTEMAS DE INFORMAÇÃO|
82634765333172|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Eletrônicos
82634765333172|Defesa|Ciberataque|
80183831581372|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas Inteligentes
80183831581372|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
80183831581372|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
80183831581372|Filosofia|Ciências Cognitivas|
90201696145434|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
90201696145434|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
90201696145434|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
04584761921366|Ciência da Computação||
94198610723464|Ciência da Computação||
94198610723464|Ciência da Computação|Tecnologias Sociais|
94198610723464|Ciência da Computação|TV Digital|
94198610723464|Ciência da Computação|Redes de Computadores|
94198610723464|Ciência da Computação|Tecnologias de Acesso|
94198610723464|Ciência da Computação|Interação Humano-Computador|
94692783154655|Ciência da Computação|Computação em Nuvem|
94692783154655|Ciência da Computação|Arquitetura Orientada a Serviços|
94692783154655|Ciência da Computação|Desenvolvimento Web|
94692783154655|Ciência da Computação|Engenharia de Software|
94692783154655|Ciência da Computação|Ciência da Computação|
94692783154655|Ciência da Computação|Sistemas de Computação|
22586963728305|Ciência da Computação|Informática na Educação|
22586963728305|Ciência da Computação|Computação Ubíqua|
22586963728305|Ciência da Computação|Interação Humano-Computador|
22586963728305|Ciência da Computação|Hipermídia|
22586963728305|Ciência da Computação|Captura Multimídia|
22586963728305|Ciência da Computação|Sistemas de Computação|
71815975074527|Ciência da Computação|Sistemas de Computação|Sistemas Embarcados
71815975074527|Engenharia Elétrica|Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação|Instrumentação Eletrônica
71815975074527|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Eletrônicos
71815975074527|Engenharia Elétrica|Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação|Sistemas Eletrônicos de Medida e de Controle
71815975074527|Ciência da Computação|Sistemas de Computação|Hardware
71815975074527|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Automação Eletrônica de Processos Elétricos e Industriais
75696878060147|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas Inteligentes
75696878060147|Filosofia|Ciências Cognitivas|
09633136002980|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
09633136002980|Engenharia Elétrica|Circuitos Digitais|
09633136002980|Engenharia Elétrica|Sistemas de Tempo Real|
09633136002980|Engenharia Elétrica|Sistemas Eficientes Em Energia|
11134062337320|Engenharia Agrícola|Engenharia de Processamento de Produtos Agrícolas|Armazenamento de Produtos Agrícolas
11134062337320|Engenharia Agrícola|Engenharia de Processamento de Produtos Agrícolas|Pré-Processamento de Produtos Agrícolas
11134062337320|Engenharia de Produção|Gerência de Produção|Planejamento, Projeto e Controle de Sistemas de Produção
11134062337320|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
11134062337320|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
11134062337320|Educação|Ensino-Aprendizagem|Tecnologia Educacional
85426518998830|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
85426518998830|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
87366734788304|Ciência da Computação|Sistemas de Computação|Engenharia de software
87366734788304|Ciência da Computação|Sistemas de Computação|Processo de software
87366734788304|Ciência da Computação|Sistemas de Computação|
87366734788304|Ciência da Computação|Sistemas de Computação|Tecnologias de informação e comunicação
87366734788304|Ciência da Computação|Sistemas de Computação|Desenvolvimento de software
52298390911021|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
52298390911021|Ciência da Computação|Sistemas de Computação|Hardware
52298390911021|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
52298390911021|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
52298390911021|Ciência da Computação|Sistemas de Computação|Software Básico
13032970984293|Educação|Ensino-Aprendizagem|Tecnologia Educacional
13032970984293|Artes|Música|Educação Musical
13032970984293|Artes|Música|Regência Coral
13032970984293|Artes|Música|Canto
13032970984293|Artes|Música|Composição Musical
13032970984293|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
61060945802171|Engenharia de Energia||
61060945802171|Engenharia de Energia|Fontes Renováveis de Energia|
61060945802171|Engenharia Mecânica|Engenharia Térmica|Aproveitamento da Energia
61060945802171|Engenharia Mecânica|Fenômenos de Transporte|
61060945802171|Engenharia Naval e Oceânica|Estruturas Navais e Oceânicas|
61060945802171|Engenharia Mecânica|Mecânica dos Sólidos|
58021312498294|Ciência da Computação|Sistemas de Computação|Redes de Computadores
58021312498294|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
58021312498294|Ciência da Computação|Sistemas de Computação|Hardware
58021312498294|Educação|Ensino-Aprendizagem|Tecnologia Educacional
58021312498294|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
58021312498294|Engenharia de Produção|Gerência de Produção|Gestão de Tecnologia
81543923591839|Geociências|Meteorologia|
81543923591839|Ciência da Computação|Modelagem atmosférica|
81543923591839|Geociências|Meteorologia|Implementação de modelo operacionais
28247386032915|Ciência da Computação||
00615124711615|Ciência da Computação|Sistemas de Computação|Cad Para Sistemas Digitais
00615124711615|Ciência da Computação|Sistemas de Computação|Hardware
00615124711615|Administração|Administração de Empresas|Administração da Produção
00615124711615|Engenharia de Produção|Gerência de Produção|Garantia de Controle de Qualidade
00615124711615|Ciência da Computação|Sistemas de Computação|MICROELETRÔNICA
00615124711615|Engenharia Elétrica|Materiais Elétricos|Materiais e Componentes Semicondutores
23124745578916|Ciência da Computação|Sistemas de Computação|Processamento de Alto Desempenho
23124745578916|Ciência da Computação|Matemática da Computação|Pesquisa Operacional
23124745578916|Matemática|Criptografia|
23124745578916|Matemática|Arquitetura de Sistemas de Computação|
23124745578916|Matemática|Análise de Algoritmos e Complexidade de Computação|
23124745578916|Matemática|Linguagens de Programação|
42491905469878|Ciência da Computação|Engenharia da Computação|Arquitetura de Computadores
42491905469878|Ciência da Computação|Engenharia da Computação|Sistemas Embarcados
42491905469878|Ciência da Computação|Engenharia da Computação|Sistemas Tempo Real
42491905469878|Ciência da Computação|Sistemas de Computação|
42491905469878|Ciência da Computação|Computação de Alto Desempenho|
42491905469878|Ciência da Computação|Hardware|
14801095206806|Ciência da Computação|Metodologia e Técnicas da Computação|Cscw
14801095206806|Ciência da Computação|Metodologia e Técnicas da Computação|Gestão do Conhecimento
14801095206806|Educação||
14801095206806|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
85642519405621|Ciência da Computação|Sistemas de Computação|
85642519405621|Probabilidade e Estatística||
85642519405621|Matemática|Álgebra|
85642519405621|Lingüística|Psicolingüística|
85642519405621|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Controle de Processos Eletrônicos, Retroalimentação
56351374552378|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
53897074036715|Ciência da Computação|Comunicações Ópticas|
53897074036715|Ciência da Computação|Modelos Analíticos e de Simulação|
53897074036715|Ciência da Computação|Avaliação de Desemepenho|
65660008588988|Ciência da Computação|Sistemas de Computação|
65660008588988|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
79944876244096|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
79944876244096|Engenharia de Produção|Engenharia do Produto|Gerência do Projeto e do Produto
79944876244096|Ciência da Computação|Ensino de Computação|
79944876244096|Ciência da Computação|Garantia de Controle de Qualidade|
79944876244096|Ciência da Computação|Engenharia de Usabilidade/UX|
79944876244096|Ciência da Computação|MELHORIA DE PROCESSO DE SOFTWARE|
25590696788594|Ciência da Computação|Sistemas de Computação|Teleinformática
87722014128939|Ciência da Computação|Inteligência Artificial|
87722014128939|Ciência da Computação|Contexto|
87722014128939|Ciência da Computação|Cidades Inteligentes|
87722014128939|Ciência da Computação|Linguagens Para Programacao|
87722014128939|Ciência da Computação|Educacao a Distancia|
87722014128939|Ciência da Computação|Ambientes Colaborativos de Ensino e Aprendizagem|
17196969731871|Ciência da Computação||
17196969731871|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
17196969731871|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
65373650548957|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
65373650548957|Ciência da Computação|Sistemas de Computação|Software Básico
65373650548957|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
65373650548957|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
65373650548957|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
65373650548957|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
28516997275196|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
28516997275196|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
28516997275196|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
28516997275196|Ciência da Computação|Sistemas de Computação|Software Básico
28516997275196|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
28516997275196|Ciência da Computação|Agentes Inteligentes|
49851399700826|Ciência da Computação|Matemática da Computação|
49851399700826|Engenharia Elétrica|Mecatrônica|
49851399700826|Ciência da Computação||
49851399700826|Probabilidade e Estatística|Estatística|
49851399700826|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
49851399700826|Ciência da Computação|Sistemas de Computação|Hardware
43364833903791|Ciência da Computação||
43364833903791|Engenharia Elétrica|Telecomunicações|Sistemas de Telecomunicações
43364833903791|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|
43364833903791|Lingüística||
99898023629349|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
99898023629349|Matemática|Matemática Aplicada|
25984857599639|Ciência da Computação|Visão Computacional (Computer Vision)|
25984857599639|Ciência da Computação|Aprendizado de Máquina (Machine Learning)|
25984857599639|Ciência da Computação|Reconhecimento de Padrões (Pattern Recognition)|
25984857599639|Ciência da Computação|Robótica, Mecatrônica e Automação|
08235682713305|Ciência da Computação|Programação Orientada a Objetos|
08235682713305|Ciência da Computação|Padrões de Programação (OO)|
08235682713305|Ciência da Computação|Processamento Digital de Imagem|
12753733992781|Educação Física||
10771931191838|Ciência da Computação||
10771931191838|Ciência da Computação|Aprendizado de Máquina|
10771931191838|Ciência da Computação|Processamento de Linguagem Natural|
10771931191838|Ciência da Computação|Computação financeira|
10771931191838|Ciência da Computação|Algoritmos em Grafos|
41800604104186|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
41800604104186|Geociências|Geofísica|Propriedades Físicas das Rochas
41800604104186|Engenharia Mecânica|Fenômenos de Transporte|Mecânica dos Fluídos
41800604104186|Ciência da Computação|Metodologia e Técnicas da Computação|
41800604104186|Engenharia Mecânica|Engenharia Térmica|Aproveitamento da Energia
41800604104186|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
47692220708299|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
47692220708299|Matemática|Matemática Aplicada|Computação Gráfica
47692220708299|Matemática|Matemática Aplicada|Aplicação Médica
47692220708299|Matemática|Matemática Aplicada|Matemática Discreta e Combinatória
28756068970319|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
28756068970319|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
28756068970319|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
28756068970319|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
28756068970319|Ciência da Computação|Sistemas de Computação|Software Básico
28756068970319|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
95469714548887|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
95469714548887|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
95469714548887|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
90637218937581|Ciência da Computação|Teoria da Computação|Geometria Computacional
90637218937581|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
90637218937581|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
90637218937581|Ciência da Computação|Algoritmos paralelos|
90637218937581|Ciência da Computação|Algoritmos em memória externa|
96830686276020|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Automação Eletrônica de Processos Elétricos e Industriais
96830686276020|Engenharia Elétrica|Telecomunicações|Sistemas de Telecomunicações
96830686276020|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
96830686276020|Engenharia Biomédica|Bioengenharia|Processamento de Sinais Biológicos
96830686276020|Engenharia de Produção|Gerência de Produção|Planejamento, Projeto e Controle de Sistemas de Produção
96830686276020|Engenharia de Produção|CADEIA PRODUTIVA DE PETRÓLEO E GÁS|
64440795364252|Matemática|Matemática Aplicada|Matemática Discreta e Combinatória
64440795364252|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
73096213254117|Administração|Administração Sistemas da Informação-I|
73096213254117|Administração|Informática Aplicada à Administração-I|
73096213254117|Ciência da Computação|Introdução à Ciências da Computação|
73096213254117|Educação|Tecnologia Educacional|
73096213254117|Educação|Educação Especial|
73096213254117|Educação|Tecnologia a Serviço da Inclusão|
34597953313689|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
34597953313689|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
34597953313689|Educação|Ensino-Aprendizagem|Tecnologia Educacional
34597953313689|Psicologia|Psicologia do Trabalho e Organizacional|Orientação Profissional
34597953313689|Psicologia|Psicologia do Trabalho e Organizacional|
34597953313689|Educação|Planejamento e Avaliação Educacional|
46222742415187|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
46222742415187|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
46222742415187|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
46222742415187|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
46222742415187|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
00022078311584|Ciência da Computação|Matemática da Computação|Simulação Social
00022078311584|Ciência da Computação|Sistemas de Computação|Geoinformática
00022078311584|Ciências Ambientais|Modelagem Ambiental|
41441176161322|Ciência da Computação|Metodologia e Técnicas da Computação|Verificação Formal de Sistemas
41441176161322|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
41441176161322|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
00503494872809|Ciência da Computação||
76678621309022|Ciência da Computação||
54961168457584|Engenharia de Produção|Gerência de Produção|Planejamento, Projeto e Controle de Sistemas de Produção
60172079417937|Arquitetura e Urbanismo|Fundamentos de Arquitetura e Urbanismo|Expressão Gráfica Arquitetônica
60172079417937|Educação|Ensino-Aprendizagem|Métodos e Técnicas de Ensino
60172079417937|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
60172079417937|Arquitetura e Urbanismo|Tecnologia de Arquitetura e Urbanismo|Adequação Ambiental
97478231509446|Bioética||
45889090388481|Ciência da Computação|Sistemas de Computação|Reconhecimento de Padrões
45889090388481|Ciência da Computação||
45889090388481|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
45889090388481|Ciência da Computação|Sistemas de Computação|Sistemas Operacionais
45889090388481|Ciência da Computação|Metodologia e Técnicas da Computação|
45889090388481|Ciência da Computação|Sistemas de Computação|Informática Aplicada a Educação
25998752196688|Ciência da Computação|Sistemas de Computação|Hardware
25998752196688|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia da Compuatção
25998752196688|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas Embarcados
25998752196688|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
25998752196688|Ciência da Computação|Computação de Alto Desempenho|Computação Reconfigurável de Alto Desempenho
25998752196688|Ciência da Computação|Sistemas de Computação|Sistemas Operacionais de Tempo Real
65034384552152|Ciência da Computação|Teoria da Computação|Bioinformática
65034384552152|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
65034384552152|Genética||
65034384552152|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
65034384552152|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
27553458913465|Ciência da Computação|Inteligência Artificial|
27553458913465|Ciência da Computação|Representação de Conhecimento|
27553458913465|Ciência da Computação|Educação em Computação|
91447479891770|Engenharia Elétrica|Sistemas Elétricos de Potência|Medição, Controle, Correção e Proteção de Sistemas Elétricos  de Potência
31909651244142|Ciência da Computação|Teoria da Computação|Inteligência Artificial
31909651244142|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
31909651244142|Ciência da Computação|Educacao em Informática|
49270347679531|Ciência da Computação|Bancos de dados distribuídos (Integração e interoperabilidade)|
49270347679531|Ciência da Computação|Engenharia de Software|
49270347679531|Administração|Sistemas de Informação|
49270347679531|Administração|Empreendedorismo e inovação|
49270347679531|Administração|Gerenciamento de Programas e Projetos de P&D|
49270347679531|Administração|Gestão por processos|
03750382508105|Probabilidade e Estatística||
03750382508105|Ciência da Computação|Matemática da Computação|Otimização
03750382508105|Ciência da Computação||
18048135936919|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
