|autores|titulo|ano|group
411|Mario Engelsberg&de Souza, R.&Sergio de Lemos Campello|morpholog dynam structur creat recoil elong particl|2011|411.0
412|Roberto da Silva&Luís da Cunha Lamb&Gilson I. Wirth|collect poisson process rate applic physic micro|2011|412.0
413|Borges, Rafael V.&d'Avila Garcez, Artur S.&Luís da Cunha Lamb|learn repres tempor knowledg recurr network|2011|413.0
414|Mario Augusto de Souza Liziér&Marcelo Ferreira Siqueira&Joel Daniels II&Cláudio T. Silva&Luis Gustavo Nonato|templat base mesh gener imag data|2011|414.0
415|Joel Daniels II&Mario Augusto de Souza Liziér&Marcelo Ferreira Siqueira&Cláudio T. Silva&Luis Gustavo Nonato|templat base mesh|2011|415.0
416|Soheil Fateri&Rasul Enayatifar|method imag encrypt rule map function|2011|416.0
417|Rasul Enayatifar|imag encrypt map function heap tree|2011|417.0
418|Khadijeh Mirzaei&Homayon Motameni&Rasul Enayatifar|method edg detect de nois automata|2011|418.0
419|Mehrzad Khaki&Rasul Enayatifar&Hamid Hassanpour|model signal tree imag encrypt|2011|419.0
420|VILLAMAYOR-ENIALBO, WALDEMAR&Edson José Rodrigues Justino&Jacques Facon&LEGAL-YALA, HORACIO|partial match framework base exclus criteria|2011|420.0
421|Daronco, Leonardo Crauss&Roesler, Valter&Lima, José Valdeni&Balbinot, Ricardo&Valter Roesler|qualiti analysi video code transmiss|2011|421.0
423|Mariote, Leonardo E.&Lucas Moutinho Bueno&Medeiros, Claudia Bauzer&Torres, Ricardo da Silva|tide descriptor time seri oscil behavior|2011|423.0
424|Vinícius Veloso de Melo&Alexandre Cláudio Botazzo Delbem&Danilo Vasconcellos Vargas&Márcio Kassouf Crocomo|phylogenet differenti evolut|2011|424.0
425|Ferreira, E.J.&Ferreira, E.C.&Alexandre Cláudio Botazzo Delbem&Milori, D.M.B.P.|predictor laser induc breakdown spectroscopi certifi coffe|2011|425.0
427|Nilmara de Oliveira Alves&Ana Lúcia Matos Loureiro&Fernando Cavalcante dos Santos&Kátia Halter Nascimento&Rivanildo Dallacort&Përola de Castro Vasconcellos&Sandra de Souza Hacon&Paulo Eduardo Artaxo Neto&Silvia Regina Batistuzzo de Medeiros|composit particul matter biomass burn brazilian amazon region|2011|427.0
428|Celina Maki Takemura&Cesar, Roberto M.&Bloch, Isabelle|model measur relat region contour set|2011|428.0
429|Evandro Baccarin&Edmundo R M Madeira&MEDEIROS, C. B.&VAN DER AALST, W. M. P.|spica multi parti negoti protocol implement yawl|2011|429.0
430|K. Peter Kuchinke&Elena Zav'jalova&Alexandre Ardichvili&Margaret Borchert&Edgard Bruno Cornachione Junior&Maria Cseh&Kang, H.-S.&Young Oh, S.&Andrzej Rozanski&Urmat Tynaliev|work mean level employe studi import work central extrins work goal countri|2011|430.0
432|Bonato Both, Cristiano&Zambenedetti Granville, Lisandro&Rafael Kunst&Rochol, Juergen&Cassales Marquezan, Clarissa|self adapt connect admiss control solut mobil enabl switch admiss control algorithm base network usag profil|2011|432.0
433|Marco Antonio C. SIMÕES&Josemar R. SOUZA&Fagner A.M. Pimentel&Diego Gervasio Frías Suárez|mr simul simul mix realiti competit|2011|433.0
434|Marcos Craizer&Ralph Costa Teixeira&Moacyr Alvim Horta Barbosa da Silva|represent sphere singular|2011|434.0
435|Pedro Feijão&Joao Meidanis|breakpoint like distanc simplifi rearrang problem|2011|435.0
436|Natalia Castro Fernandes&Marcelo Duffles Donato Moreira&Igor Monteiro Moraes&Lyno Henrique Gonçalves Ferraz&Rodrigo de Souza Couto&Hugo Eiji Tabana Carvalho&Miguel Elias Mitre Campista&Luís Henrique Maciel Kosmalski Costa&Otto Carlos Muniz Bandeira Duarte|network isol perform trend|2011|436.0
437|Juliano Fontoura Kazienko&Igor Cesar Gonzzales Ribeiro&Igor Monteiro Moraes&Célio Vinícius Neves de Albuquerque|practic evalu secur key distribut storag scheme wireless sensor network|2011|437.0
438|Carmelo Jose Albanez Bastos Filho&Elliackin Messias do Nascimento Figueiredo&MARTINS-FILHO, J. F.&CHAVES, D. A. R&Marcelo Eduardo Viera Segatto&Shirley Peroni N. Cani&Maria José Pontes|design distribut fiber raman amplifi particl swarm optim|2011|438.0
439|Leandro Augusto da Silva&Emilio Del Moral Hernandez&Ramon A Moreno&Sergio Furuie|combin wavelet transform hu moment self organ map medic imag categor|2011|439.0
440|Nivan Roberto Ferreira Júnior&Lauro Lins&Daniel Fink&Steve Kelling&Chris Wood&Juliana Freire&Claudio Silva|visual understand bird popul|2011|440.0
441|Renato Perez Ribas&Simone Bavaresco&Lubaszewski, M.&Ribas, R.P.&Simone Bavaresco&Nivea Schuch&Marcelo Soares Lubaszewski&REIS, André I&Vinicius Callegaro&Nivea Schuch&Reis, A.I.|contribut evalu ensembl logic gate|2011|441.0
443|Paulo de Figueiredo Pires&Flávia Coimbra Delicato&Flávia Coimbra Delicato&Cóbe, Raphael&Batista, Thais&Davis, Joseph G.&Song, Joo Hee|integr ontolog model driven approach requir engin|2011|443.0
445|Luna, Juliana M.&Rufino, Raquel D.&Clarissa Daisy da Costa Albuquerque&Sarubbo, Leonie A.&Campos-Takaki, Galba M.|econom optim medium activ agent product candida applic remov hydrophob contamin sand|2011|445.0
448|Bitencourt, Leonardo Ostan&Pogorzelski, Gregori&Ramon Morais de Freitas&Azevedo, João Luiz F.|cfd base analysi aircraft aerodynam stabil|2011|448.0
449|Jun Tominaga&Maurício Gonçalves Vieira Ferreira|rule base satellit simul use flight oper plan|2011|449.0
450|Almeida, Carolina P.&Gonçalves, Richard A.&Goldbarg, Elizabeth F.&Marco Cesar Goldbarg&Delgado, Myriam R.|analysi heurist travel purchas problem|2011|450.0
451|Marco Cesar Goldbarg&Paulo Henrique Asconavieta da Silva&Elizabeth Ferreira Gouvêa Goldbarg|algorithm travel car renter problem investig|2011|451.0
452|Guevara, N. L.&Erico Souza Teixeira&Hall, B.&Öhrn, Y.&Deumens&Sabin, J. R.|charg transfer collis effect electron ion hydrogen|2011|452.0
453|Guilherme Ribeiro Corrêa&Pedro Amado Assunção&Luciano Volcan Agostini&Luís Alberto da Silva Cruz|complex control high effici video encod power constrain devic|2011|453.0
454|Lucas Baggio Figueira&Antonio Carlos Roque da Silva Filho|pattern recognit recurr neural network inspir olfactori bulb|2011|454.0
455|Hercules Antonio do Prado&Edilson Ferneda&André Ribeiro Magalhães&Eduardo Amadeu Dutra Moresi|architectur scan web sourc|2011|455.0
456|Edilson Ferneda&Hercules Antonio do Prado&Elizabeth d´Arrochella Teixeira&Fábio Bianchi Campos|data mine techniqu time estim softwar mainten|2011|456.0
457|Remis Balaniuk&Hercules Antonio do Prado&Renato Guadagnin&Edilson Ferneda&Paulo Cobbe|predict evas candid educ institut|2011|457.0
458|Renato Guadagnin&Ferneda, E.&Hercules Antonio do Prado&Santos, G. M. F.|character featur studi percept student|2011|458.0
459|Edilson Ferneda&Hercules Antonio do Prado&Faria, Ricardo Coelho De|appli model veget product manag|2011|459.0
460|Geraldo Magela Freitas dos Santos&Hercules Antonio do Prado&Edilson Ferneda&Guadagnin, R.|case studi self percept student|2011|460.0
461|Tiago H. Trojahn&Juliano L. Gonçalves&Julio Carlos Balzano de Mattos&Luciano Volvan Agostini&Leomar Soares da Rosa Junior|analysi media process compon implement tv|2011|461.0
462|Arthur Orlando Corrêa Schilithz&da Silva, Cosme Marcelo Furtado Passos&Costa, Antonio Jose Leal&Kale, Pauline Lorena|analysi relationship infant mortal diseas mortal age birth cohort|2011|462.0
463|Valeriana Gomes Roncero&Myrian Christina de Aragão Costa&Nelson Francisco Favilla Ebecken|text classif grid environ|2011|463.0
464|Marcelo Portela Sousa&Rafael Fernandes Lopes&Ajey Kumar&Waslon Terllizzie Araújo Lopes&Marcelo Sampaio de Alencar|cooper fuzzi elect appli surveil wireless video sensor network|2011|464.0
465|GERHARDT, ISABEL R&SILVA, SOLANGE M&GARCIA, ALEXANDRE F&ARRUDA, PAULO&FILIPPI, SILVIA B&Vagner Katsumi Okura&COUTINHO, JAIME&RIZZATO, ANA P&GUI, KARINA&VESSALI, NATHÁLIA&PONTES, JOÃO HM&CORDEIRO, THIAGO|transcript factor increas wall deposit alter carbon partit poplar|2011|465.0
466|Renata Sampaio Rocha Ruiz&Haroldo Fraga de Campos Velho&Cesar Augusto Caretta&Roberto Pinto Souto&Andrea Schwertner Charao|grid environ dynam cosmolog|2011|466.0
467|Elisa de Cássia Silva Rodrigues&Gomide, Anamaria&Stolfi, Jorge|user edit space deform method model|2011|467.0
468|Alexandre Francisco&Bruno Amaral Pereira&José adilson de Castro|simul contamin wast dispos|2011|468.0
469|Shan, Qingshan&de Souza, Benemar Alencar&Glover, Ian A.&Atkinson, Robert C.&Bhatti, Shahzad A.&Portugues, Iliana E.&Moore, Philip J.&Rutherford, Richard&Maria de Fatima Queiroz Vieira&Marcus N. Lima, Antonio|estim impuls nois electr substat|2011|469.0
470|Fröhlich, Antônio Augusto&Giovani Gracioli&Santos, João Felipe|timer revisit time embed system perspect|2011|470.0
471|Rafael Pereira Pires&Giovani Gracioli&Wanner, Lucas&Augusto Medeiros Frohlich, Antonio|evalu base locat algorithm wireless sensor network|2011|471.0
472|Gadelha Jr., Luiz M.R.&Clifford, Ben&Marta Lima de Queiros Mattoso&Wilde, Michael&Foster, Ian|proven manag swift|2011|472.0
478|Pedro Henrique Calais Guerra&Loïc Pascal Gilles Cerf&Thiago Costa Porto&Adriano Veloso&Wagner Meira Jr.&Virgílio Augusto Fernandes de Almeida|exploit tempor local determin user bia platform|2011|478.0
480|Passos, Diego&Albuquerque, Célio Vinicius N.&Campista, Miguel Elias M.&Costa, Luís Henrique M. K.&Otto Carlos Muniz Bandeira Duarte|loss rout metric mesh network|2011|480.0
482|Natalia Castro Fernandes&Otto Carlos Muniz Bandeira Duarte|group manag protocol ad hoc network rout|2011|482.0
483|Laufer, Rafael P.&Velloso, Pedro B.&Otto Carlos Muniz Bandeira Duarte|gener bloom filter secur distribut network applic|2011|483.0
484|Miguel Elias Mitre Campista&Costa, Luís Henrique M. K.&Otto Carlos Muniz Bandeira Duarte|improv access method home network wire|2011|484.0
485|Rodrigues, Cássio L.&Silva, Karina R. G.&Cunha, Henrique N.&Jorge Cesar Abrantes de Figueiredo&Guerrero, Dalton D. S.&Melcher, Elmar|enhanc core specif composit set theori|2011|485.0
486|Cláudio Rodrigo Torres&Germano Lambert-Torres&João Inácio da Silva Filho&Helga Gonzaga Martins|result sens robot base network|2011|486.0
488|Concatto, Caroline&Almeida, João&Fachini, Guilherme&Hervé, Marcos&Kastensmidt, Fernanda&Érika Fernandes Cota&Marcelo Lubaszewski|improv yield base system fault diagnosi rout|2011|488.0
489|Hervé, Marcos Barcellos&Moraes, Marcelo&Almeida, Pedro&Marcelo Lubaszewski&Kastensmidt, Fernanda Lima&Érika Fernandes Cota|function test mesh base determinist rout integr test interconnect router|2011|489.0
490|Mariana de Azevedo Santos&Paulo Henrique de Souza Bermejo&Marcelo Silva de Oliveira&Adriano Olímpio Tonelli|agil practic assess percept valu profession qualiti criteria perform project|2011|490.0
491|Mariana de Azevedo Santos&Paulo Henrique de Souza Bermejo&Adriano Olímpio Tonelli&André Luiz Zambalde|challeng team manag method solv problem|2011|491.0
492|Edson da Costa Bortoni&Guilherme Sousa Bastos&Luiz Edival de Souza&marco antônio conti craveiro&laerte dos santos|develop chamber ir base research|2011|492.0
494|Anderson de Rezende Rocha&SCHEIRER&Terrance Boult&Siome Klein Goldenstein|vision unseen current trend challeng digit imag video forens|2011|494.0
495|Walter J. Scheirer&Anderson de Rezende Rocha&Ross J. Michaels&Terrance Boult|meta recognit theori practic recognit score analysi|2011|495.0
496|Vinícius Gusmão Pereira de Sá&da Fonseca, Guilherme D.&Machado, Raphael C.S.&de Figueiredo, Celina M.H.|complex dichotomi grid recognit|2011|496.0
497|Mariano Angel Montoni&CAVALCANTI DA ROCHA, ANA REGINA|ground theori acquir knowledg critic success factor conduct softwar process improv implement initi|2011|497.0
498|Karin Becker&Pruyne&Singhal&Andre da Fonte Lopes&Milojicic|automat determin compat evolv servic|2011|498.0
503|Biancolino, César Augusto&Edson Luiz Riccio|innov manag compet use valu enterpris resourc plan system implement phase|2011|503.0
506|Ahilton Silva Barreto&Leonardo Gresta Paulino Murta&Ana Regina Cavalcanti da Rocha|softwar process definit reus base approach|2011|506.0
508|Juliana Alvares Duarte Bonini Campos&Edson Augusto Melanda&Juliana Antunes da Silva&Ana Lígia Rozato Foschini|cari statu children analysi|2011|508.0
512|João Roberto Bertini Junior&Zhao Liang&A E Motter&Alneu Andrade Lopes|nonparametr classif method base k associ graph|2011|512.0
513|Xiaoming Liang&Zhao Liang&Zonghua Liu|phase nois induc reson system|2011|513.0
514|Pimentel, João&Lucena, Márcia&Castro, Jaelson&Silva, Carla&Santos, Emanuel&Fernanda Maria Ribeiro de Alencar|deriv softwar model requir model system stream approach|2011|514.0
516|LABER, EDUARDO&Marco Serpa Molinaro|approxim algorithm binari search tree|2011|516.0
518|CICALESE, FERDINANDO&JACOBS, TOBIAS&LABER, EDUARDO&Marco Serpa Molinaro|complex search tree partial order structur|2011|518.0
519|Luciano Antonio Digiampietri&Ernando Eduardo da Silva|framework network research analysi|2011|519.0
521|Cristiano Lazzari&Wirth, Gilson&Kastensmidt, Fernanda Lima&Anghel, Lorena&Reis, Ricardo Augusto da Luz|transistor size target radiat harden circuit|2011|521.0
522|Aksoy, Levent&Cristiano Lazzari&Costa, Eduardo&Flores, Paulo&Monteiro, José|level algorithm optim gate level area digit multipl|2011|522.0
523|Cristiano Lazzari&Fernandes, Jorge&Flores, Paulo&Monteiro, José|low power multipl valu voltag mode look tabl quaternari field programm gate array|2011|523.0
526|Fabrício Martins Lopes&Roberto Marcondes Cesar Jr&Luciano da Fontoura Costa|gene express complex network synthesi identif analysi|2011|526.0
527|Fabrício Martins Lopes&Evaldo Araújo de Oliveira Filho&Roberto Marcondes Cesar Jr|infer gene network time seri entropi|2011|527.0
528|Marcos de Oliveira Lage Ferreira&Lopes, Hélio&Carvalho, Marcio da S.|flow suspend float particl|2011|528.0
529|Cibelle Degel Barbosa&Alexandre Pio Viana&Silvana Silva Red Quintal&Messias Gonzaga Pereira|network analysi divers carica papaya|2011|529.0
530|Cibelle Degel Barbosa|network appli agricultur|2011|530.0
531|Antonio Cesar Ferreira Guimaraes&Lapa, Celso Marcelo Franklin&MARIA DE LOURDES MOREIRA|methodolog appli probabilist safeti assess system power plant|2011|531.0
532|Antonio Cesar Ferreira Guimaraes&Celso Marcelo F. Lapa&Denise Cunha Cabral&FRANCISCO FERNANDO LAMEGO SIMOES FILHO|uncertainti model appli nuclear power plant loca|2011|532.0
533|Cardoso, Evellin C.S.&Renata Silva Souza Guizzardi&Almeida, Joao Paulo A.|align goal analysi busi process model case studi healthcar|2011|533.0
534|EVELLIN CRISTINE SOUZA CARDOSO&João Paulo Andrade Almeida&Renata Silva Souza Guizzardi&Giancarlo Guizzardi|method elicit goal busi process model base non requir catalogu|2011|534.0
535|Paulo Cesar Barbosa&Renata Silva Souza Guizzardi&Giancarlo Guizzardi|goal model captur compet question ontolog base system|2011|535.0
536|Sandra de Amo&Manoel Gomes de Mendonça Neto|guest editori issu databas softwar engin|2011|536.0
539|PEREIRA, PAULO RENATO DA COSTA&Alex de Vasconcellos Garcia&MARKENZON, LILIAN|gener count unlabel graph|2011|539.0
540|Viktar Krasnaproshyn&Shakah G.&Valvachev A.N.|monitor geograph distribut move object|2011|540.0
541|Viktar Krasnaproshyn&Mazovka D.I.|graphic pipelin extens visual algebra|2011|541.0
542|José Alberto Pérez Benitez&Padovese, L.R.|fall sheet envelop method test time signal|2011|542.0
543|José Alberto Pérez Benitez&Padovese, L.R.|featur select neural network analysi chang materi|2011|543.0
546|Martins, A L&Evandro Luis Linhari Rodrigues|synchron method film broadband monitor system|2011|546.0
549|Windson Viana de Carvalho&Miron, Alina Dia&bogdan&Gensel, Jérôme&Villanova-Oliver, Marlène&Martin, Hervé|context manag multimedia|2011|549.0
551|Bruno André Santos&Xabier Barandiaran&Phil Husbands|regim phase relat behavior model|2011|551.0
553|Thalita Biazzuz Veronese&Reinaldo Roberto Rosa&Reinaldo Roberto Rosa&Bolzan, M.J.A.&Rocha Fernandes, F.C.&Sawant, H.S.&Karlicky`, M.|fluctuat analysi radio burst associ x class flare|2011|553.0
554|Fuad Gattaz Sobrinho&Cristiane Chaves Gattaz&Oscar Ivan Palma Pacheco|valu base busi process manag network model|2011|554.0
555|Fuad Gattaz Sobrinho&Cristiane Chaves Gattaz&Oscar Ivan Palma Pacheco|complex measur network process evolut|2011|555.0
556|Darlan Nunes de Brito&Flávio Luis Cardeal Pádua&Guilherme Augusto Silva Pereira&Rodrigo Lima Carceroni|tempor synchron non video known object motion|2011|556.0
557|Luiz Mariano Paes de Carvalho Filho&Serge Gratton&Rafael Lago&Xavier Vasseur|flexibl gener conjug residu method inner orthogon deflat restart|2011|557.0
558|Helaine Cristina Moraes Furtado&Haroldo Fraga de Campos Velho&Macau, Elbert E N|network emul method data assimil nonlinear dynam|2011|558.0
559|Elvis Pontes&Anderson Aparecido Alves da Silva&Adilson E. Guelfi&Sergio T. Kofuji|secur cloud manufactur forecast multi correl techniqu deal attack|2011|559.0
560|Marcel Vinicius Medeiros Oliveira&Zeyda, Frank&Cavalcanti, Ana|languag refin state specif|2011|560.0
561|Kasparek, Tomas&Ceskova, Eva&Carlos Eduardo Thomaz&Sato, Joao Ricardo&Schwarz, Daniel&Janousova, Eva&Marecek, Radek&Prikryl, Radovan&Vanicek, Jiri&Fujita, Andre|uncertainti linear discrimin analysi episod schizophrenia subject|2011|561.0
562|Joao Ricardo Sato&R. Oliveira-Souza&Carlos Eduardo Thomaz&R. Basilio&I. E. Bramati&Amaro Jr., Edson&F. Tovar-Moll&R. D. Hare&J. Moll|identif individu pattern classif mr imag|2011|562.0
563|Heiko Hornung&Maria Cecilia Calani Baranauskas|design rational inclus servic|2011|563.0
566|Julio Cesar dos Reis&Bonacin, Rodrigo&Maria Cecilia Calani Baranauskas|semiot base approach search mechan social network servic|2011|566.0
567|Elaine Cristina S. Hayashi&Maria Cecilia Calani Baranauskas|affect concept system learn|2011|567.0
568|Cláudia Maria Bauzer Medeiros&André Santanchè&Edmundo Roberto Mauro Madeira&Eliane Martins&Geovane Magalhães&Maria Cecilia Calani Baranauskas&Neucimar Jerônimo Leite&Ricardo da S. Torres|data driven research li laboratori inform system|2011|568.0
569|Hernane Borges de Barros Pereira&Inácio de Sousa Fadigas&Valter de Senna&Marcelo Albano Moret|semant network base titl scientif paper|2011|569.0
570|Vieira, Israel T.&Senna, Valter de&Hernane Borges de Barros Pereira|world model spread infect|2011|570.0
571|Annibal Parracho de Sant'Anna&Valter de Senna&Hernane Borges de Barros Pereira|composit evalu prefer case criteria appli cluster option|2011|571.0
572|Katia Fabiola Canepa Vega&Debora Cardador&Hugo Fuks&Carlos José Pereira de Lucena|collabor cross realiti agent|2011|572.0
573|Luna, Ivette&Rosangela Ballini|strategi base rule base system time seri forecast|2011|573.0
574|Ricardo Menezes Salgado&Takaaki Ohishi&Rosangela Ballini|short term bu load forecast system|2011|574.0
575|Carbone, Alessandra&Zaverucha, Gerson&Juliana Silva Bernardes|method famili base protein homolog detect combin logic program model|2011|575.0
577|Priscilla Fonseca de Abreu&Luis Alfredo Vidal de Carvalho&Vera Maria Benjamin Werneck&Rosa Maria Esteves Moreira da Costa|integr multi agent game aim cognit stimul|2011|577.0
579|Rosa Maria Esteves Moreira da Costa&Diogo Soares de Souza&Santos, Israel Mendonça dos&Vera Maria Benjamin Werneck|explor agent game stimul|2011|579.0
582|Bittencourt, Luiz Fernando&Edmundo Roberto Mauro Madeira|cost optim algorithm schedul cloud|2011|582.0
585|Donald Matthew Pianto&Cribari-Neto, Francisco|deal likelihood model data|2011|585.0
586|Anthony Sigogne&Matthieu Constant&Eric Guy Claude Laporte|integr data syntact lexicon gener discrimin parser|2011|586.0
587|Cláudio Chauke Nehme&Marcio de Miranda Santos&Lélio Fellows Filho&Gilda Massari Coelho|foresight challeng commun result decis maker|2011|587.0
588|José Renato Gaziero Cella&Claude René Tarrit|institut integr educ solut univers|2011|588.0
589|Thomas Maurice LEWINER&Thomas Lewiner&Clarissa Codá dos Santos Cavalcanti Marques&João Paixão&Botton, Scarlett&Allyson Cabral&Renata Nascimento&Vinícius Mello&Adelailson Peixoto&Dimas Martinez&Thales Miranda de Almeida Vieira|music visual harmon|2011|589.0
590|Maltais, Elizabeth&Lucia Rosana Moura|result cover array avoid forbidden edg error locat array|2011|590.0
591|Gleifer Vaz Alves&Anjolina Grisi de Oliveira&Ruy José Guerra Barretto de Queiroz|graph thorough cycl treatment normal properti|2011|591.0
592|Ruy José Guerra Barretto de Queiroz&Anjolina Grisi de Oliveira|interpret comput|2011|592.0
593|Fernando Hadad Zaidan&Marcello Peixoto Bax|construct ontolog case studi|2011|593.0
594|Pablo Alberto Dalbem de Castro&Von Zuben, Fernando J.|learn ensembl neural network mean bayesian artifici immun system|2011|594.0
595|Carlos Alberto de Souza Lima Junior&Celso Marcelo Franklin Lapa&Cláudio Márcio Nascimento Abreu Pereira&João J. Cunha&Antônio Carlos M. Alvim|comparison perform ga optim techniqu design system pwr core case|2011|595.0
596|Cássio Martini Martins Pereira&Rodrigo Fernandes de Mello|learn process behavior fault detect|2011|596.0
597|Marcelo Portela Sousa&Rafael Fernandes Lopes&Ajey Kumar&Waslon Terllizzie Araújo Lopes&Marcelo Sampaio de Alencar|surveil wireless video sensor network fuzzi elect|2011|597.0
598|Uilson Vanderlei Lopes&Wilson Reis Monteiro&José Luis Pires&Didier Clement&Milton Macoto Yamada&Karina Peres Gramacho|cacao breed brazil strategi result|2011|598.0
599|Ronaldo Carvalho Santos&Uilson Vanderlei Lopes&Ronan Xavier Corrêa&Pires, J.L.|theobroma conserv statu threaten genu|2011|599.0
600|Alexandre Topol&Pedro Martins Alessio|visual tool de art et metier de pari|2011|600.0
601|Miyazawa, Flávio K.&Andre Luis Vignatti|bound time bin pack|2011|601.0
602|George Pacheco Pinto&Laís do Nascimento Salvador&Ricardo Amorim|model driven solut base ontolog implement unit learn author tool|2011|602.0
603|Marcos Lapa Santos&Laís do Nascimento Salvador&Daniela Soares Cruzes|finder modul virtual learn environ|2011|603.0
604|Gilberto Zonta Pastorello&SANCHEZ-AZOFEIFA, G. ARTURO&NASCIMENTO, MARIO A.|net network ground base sensor system web platform sensor data manag|2011|604.0
605|LAMPREIA, JOÃO&DE ARAÚJO, MARIA SILVIA MUYLAERT&DE CAMPOS, CHRISTIANO PIRES&FREITAS, MARCOS AURÉLIO V.&ROSA, LUIZ PINGUELLI&SOLARI, RENZO&Claudio Joaquim Martagao Gesteira Neto&RIBAS, RODRIGO&SILVA, NEÍLTON F.|analys perspect carbon develop energi sector|2011|605.0
606|Francisco Vilar Brasileiro&Matheus Gaudêncio&Rafael Silva&Alexandre Nóbrega Duarte&Diego Carvalho&Diego Scardaci&Leandro Neumann Ciuffo&Rafael Mayo Garcia&Herbert Hoeger&Michael Stanton&Raul Ramos Pollan&Roberto Barbera&Bernard Marie Marechal&Phlippe Gavillet|simpl mechan effect servic opportunist grid e infrastructur|2011|606.0
608|Juan Carlos Vidal Aguiar&MUCIENTES, MANUEL&BUGARÍN, ALBERTO&LAMA, MANUEL|machin schedul custom furnitur industri hybrid|2011|608.0
609|Eduardo Mendel&Renato Krohling&Mauro Cesar Martins Campos|swarm algorithm jump appli optim problem|2011|609.0
610|Renato Krohling&Eduardo Mendel&Mauro Cesar Martins Campos|swarm algorithm jump optim function|2011|610.0
611|Carlos Antonio Ruggiero&Odemir M. Bruno&G Travieso&Luciano da Fontoura Costa|effici data represent model character network|2011|611.0
615|WITTLER, ROLAND&MA&#328;UCH, JÁN&PATTERSON, MURRAY&Jens Stoye|consist sequenc base gene cluster|2011|615.0
617|GERLACH, W.&Jens Stoye|classif shotgun sequenc|2011|617.0
618|HEBER, STEFFEN&MAYR, RICHARD&Jens Stoye|common interv multipl permut|2011|618.0
619|BLOM, J.&JAKOBI, T.&DOPPMEIER, D.&JAENICKE, S.&KALINOWSKI, J.&Jens Stoye&Alexander Goesmann|complet short read align genom graphic process unit program|2011|619.0
620|HUFSKY, FRANZISKA&KUCHENBECKER, LÉON&JAHN, KATHARINA&Jens Stoye&BÖCKER, SEBASTIAN|swiftli comput center string|2011|620.0
621|ERD'S, PÉTER L.&SOUKUP, LAJOS&Jens Stoye|vertic tree algorithm comput distanc|2011|621.0
622|CALLOU, GUSTAVO&MACIEL, PAULO&TAVARES, EDUARDO&ANDRADE, ERMESON&NOGUEIRA, BRUNO&ARAUJO, CARLOS&Paulo Roberto Freire Cunha|energi consumpt execut time estim system applic|2011|622.0
623|Emilio Ashton Vital Brazil&Ives Macêdo&Mario Costa Sousa&Luiz Velho&Luiz Henrique de Figueiredo|shape tone depict surfac|2011|623.0
624|Thiago Pereira&Emilio Ashton Vital Brazil&Ives Macêdo&Mario Costa Sousa&Luiz Henrique de Figueiredo&Luiz Velho|sketch base warp imag|2011|624.0
626|Eric Jardim&Luiz Henrique de Figueiredo|method ridg|2011|626.0
627|Julliany Sales Brandão&Alessandra Martins Coelho&Vasconcellos, J.F.V.&Luís Leduíno de Salles Neto&André Vieira Pinto|applic genet algorithm minim number object process setup dimension cut stock problem|2011|627.0
628|Botelho, Fabiano C.&Anisio Mendes Lacerda&Menezes, Guilherme Vale&Ziviani, Nivio|hash method index memori|2011|628.0
629|Campos, C.T.&Geovane de Araujo Ceolin&Canal Neto, A.&Jorge, F.E.&Pansini, F.N.N.|basi set zeta qualiti hydrogen argon|2011|629.0
630|Fabricio Buzeto&Carlos Botelho de Paula Filho&Carla Denise Castanho&Ricardo Pezzuol Jacobi|servic orient architectur ubiquit applic|2011|630.0
631|Joeris, Benson&min chih lin&McConnell, R. M.&Spinrad, J&Jayme Luiz Szwarcfiter|time recognit helli arc model graph|2011|631.0
632|Penso, Lucia D&Rautenbach, Dieter&Jayme Luiz Szwarcfiter|connect diamet distanc graph|2011|632.0
633|Min C Lin&Rautenbach, Dieter&Francisco Soulignac&Jayme Luiz Szwarcfiter|power cycl power path distanc graph|2011|633.0
635|Rautenbach, Dieter&SANTOS, Vinicius Fernandes&SCHAEFER, Philipp&Jayme Luiz Szwarcfiter|character represent problem intersect|2011|635.0
638|Marina Groshaus&Jayme Luiz Szwarcfiter|algorithm recogn bipartit helli bipartit conform|2011|638.0
639|Rautenbach, Dieter&SANTOS, Vinicius Fernandes&SCHAEFER, Philipp&Jayme Luiz Szwarcfiter|tree hard algorithm character|2011|639.0
641|Fabio Q. B. da Silva&Rafael Prikladnicki&César França&Cleviton V. F. Monteiro&Catarina Costa&Rodrigo Rocha|evid base model distribut softwar develop project manag result map studi|2011|641.0
642|Tore Dyba&Rafael Prikladnicki&Kari Ronkko&Jonathan Sillito&Carolyn Seaman|qualit research softwar engin empir softwar engin|2011|642.0
643|Estevam Rafael Hruschka Júnior&Eduardo Raul Hruschka&Nelson F. F. Ebecken|bayesian imput method cluster genet algorithm|2011|643.0
644|Edimilson Batista dos Santos&Estevam Rafael Hruschka Júnior&Hruschka, Eduardo R.&Nelson F. F. Ebecken|network classifi classif accuraci|2011|644.0
645|Ana Paula Appel&Estevam Rafael Hruschka Júnior|centaur compon base framework graph|2011|645.0
646|Maria do Carmo Nicoletti&Flávia Oliveira Santos de Sá Lisboa&Estevam Rafael Hruschka Júnior|viabil induct logic program learn mechan time system|2011|646.0
647|Bárbara Denicol do Amaral Rodriguez&Vilhena, M.T.&Hoff, G.&Bodmann, B.E.J.|form solut transport equat method energi rang effect|2011|647.0
