autores*|*titulo*|*ano
Cláudio Nogueira Sant`Anna&Alessandro Fabricio Garcia&Thais Batista&Awais Rashid*|*Mastering crosscutting architectural decisions with aspects*|*2013
Alessandro Fabricio Garcia*|*Software Engineering in Brazil: Retrospective and prospective views*|*2013
Kleinner Silva Farias de Oliveira&Alessandro Fabricio Garcia&Lucena, Carlos*|*Effects of stability on model composition effort: an exploratory study*|*2013
Camila Patricia Bazilio Nunes&Alessandro Fabricio Garcia&Carlos Lucena&Jaejoon Lee*|*Heuristic expansion of feature mappings in evolving program families*|*2013
Robert Walker&Eugenio Arima&Joe Messina&Britaldo Silveira Soares Filho&Stephen Perz&Dante Vergara&Marcio Sales&Ritaumaria Pereira&Williams Castro*|*Modeling spatial decisions with graph theory: logging roads and forest fragmentation in the Brazilian Amazon*|*2013
Gillian Galford&Britaldo Silveira Soares Filho&Carlos Eduardo P Cerri*|*Prospects for land-use sustainability on the agricultural frontier of the Brazilian Amazon*|*2013
Britaldo Silveira Soares Filho&Hermann Rodrigues&FOLLADOR, MARCO*|*A hybrid analytical-heuristic method for calibrating land-use change models*|*2013
Christoph Nolte&Arun Agrawal&SILVIUS, K. M.&Britaldo Silveira Soares Filho*|*Governance regime and location influence avoided deforestation success of protected areas in the Brazilian Amazon*|*2013
Stickler, C. M.&COE, M. T.&COSTA, M. H.&NEPSTAD, D. C.&McGrath, D. G.&DIAS, L. C. P.&Rodrigues, H. O.&Britaldo Silveira Soares Filho*|*Dependence of hydropower energy generation on forests in the Amazon Basin at local and regional scales*|*2013
OLIVEIRA, LEYDIMERE J C&COSTA, MARCOS H&Britaldo Silveira Soares Filho&COE, MICHAEL T*|*Large-scale expansion of agriculture in Amazonia may be a no-win scenario*|*2013
MAS, JEAN-FRANÇOIS&Britaldo Silveira Soares Filho&PONTIUS, ROBERT&GUTIÉRREZ, MICHELLE&Hermann Rodrigues*|*A Suite of Tools for ROC Analysis of Spatial Models*|*2013
Alerson Falieri Suarez&Britaldo Silveira Soares Filho*|*Estudo da mudanca de uso e cobertura do solo na bacia do Rio Formiga ? MG*|*2013
Manuel Eduardo Ferreira&Manuel Eduardo Ferreira&Ferreira, Laerte G.&Miziara, Fausto&Britaldo Silveira Soares Filho*|*Modeling landscape dynamics in the central Brazilian savanna biome: future scenarios and perspectives for conservation*|*2013
LIMA, LETÍCIA S.&Coe, Michael T.&Britaldo Silveira Soares Filho&CUADRA, SANTIAGO V.&DIAS, LÍVIA C. P.&Costa, Marcos H.&LIMA, LEANDRO S.&Rodrigues, Hermann O.*|*Feedbacks between deforestation, climate, and hydrology in the Southwestern Amazon: implications for the provision of ecosystem services*|*2013
SONTER, L.J.&BARRETT, D.J.&MORAN, C.J.&Britaldo Silveira Soares Filho*|*A Land System Science meta-analysis suggests we underestimate intensive land uses in land use change dynamics*|*2013
Williams Martins Castro&WALKER, ROBERT&ARIMA, EUGENIO&MESSINA, JOE&Britaldo Silveira Soares Filho&PERZ, STEPHEN&VERGARA, DANTE&SALES, MARCIO&PEREIRA, RITAUMARIA*|*SPATIAL DECISIONS AND FRAGMENTATION IN THE AMAZON*|*2013
Arion de Campos Junior&POZO, AURORA T.R.&DUARTE, ELIAS P.*|*Evaluation of asynchronous multi-swarm particle optimization on several topologies*|*2013
Márcio Augusto de Souza&Luciano José Senger&Arion de Campos Junior&Marcelo Ferrasa*|*Evaluation of JXTA and java for developing message passing parallel programs*|*2013
Francisco Assis da Silva&Almir Olivete Artero&Maria Stela Veludo de Paiva&Ricardo Luis Barbosa*|*ALPRS - A New Approach for License Plate Recognition Using the SIFT Algorithm*|*2013
MASUTANI, VICTOR HUGO&ARTERO, ALMIR OLIVETTE&Leandro Luiz de Almeida&Francisco Assis da Silva*|*RECONHECIMENTO DE OBJETOS COLORIDOS E MAOS USANDO CORES E FORMAS*|*2013
HIRAGA, ALAN KAZUO&Francisco Assis da Silva&ARTERO, ALMIR OLIVETTE*|*ALGORITMOS PARA CONSTRUCAO DE PANORAMA DE IMAGENS 360 E VISUALIZACAO*|*2013
STANGARLIN, LUIZ FELIPE&Francisco Assis da Silva&Marcelo Vinícius Creres Rosa*|*DESENVOLVIMENTO DE UMA FERRAMENTA PARA CONSTRUIR DINAMICAMENTE RELATORIOS NO CRYSTAL REPORTS*|*2013
Leandro Luiz de Almeida&Maria Stela Veludo de Paiva&Francisco Assis da Silva&Almir Olivete Artero*|*Super-Resolution Images Enhanced for Applications to Character Recognition*|*2013
LIMA, MÁRCIO RODRIGUES&Francisco Assis da Silva&FABRIN, ANA PAULA DOMENEGHETTI PARIZOTO&PAZOTI, MÁRIO AUGOSTO&GARCIA JÚNIOR, JAIR RODRIGUES*|*UTILIZACAO DOS RECURSOS DO IOS PARA MONITORAR PESSOAS DE TERCEIRA IDADE NA PRATICA DE ATIVIDADES FISICAS*|*2013
SILVA, GABRIEL ALTAFINI NEVES DA&Francisco Assis da Silva&RUSSI, DANIELA TEREZA ASCENCIO&PAZOTI, MÁRIO AUGUSTO&SISCOUTTO, ROBSON AUGUSTO*|*ALGORITMOS HEURISTICOS CONSTRUTIVOS APLICADOS AO PROBLEMA DO CAIXEIRO VIAJANTE PARA A DEFINICAO DE ROTAS OTIMIZADAS*|*2013
SALTORATTO, ALYNE YUMI KODAMA&Francisco Assis da Silva&CAMARGO, ANA CLAUDIA AMBIEL CORRAL&SILVA, PAULO CLAUDEIR GOMES DA&SOUZA, LILIAN FRANCISCO ARANTES DE*|*MONITORAMENTO DE AVICULTURA A PARTIR DE TECNICAS DE VISAO COMPUTACIONAL*|*2013
ALMEIDA, PAULO CÉSAR GOMES DE&Francisco Assis da Silva&PAZOTI, MÁRIO AUGUSTO&PEREIRA, DANILLO ROBERTO&ARTERO, ALMIR OLIVETTO*|*RECONSTRUCAO 3D DE OSSOS A PARTIR DE IMAGENS DE RAIO-X*|*2013
MIRANDA, RAFAEL ARTHUR ROCHA&Francisco Assis da Silva&PAZOTI, MÁRIO AUGUSTO&ARTERO, ALMIR OLIVETTE&PITERI, MARCO ANTONIO*|*ALGORITMO PARA O RECONHECIMENTO DE CARACTERES MANUSCRITOS*|*2013
CAMELO, LETÍCIA APARECIDA DE MOURA&Francisco Assis da Silva&BARBOSA, RICARDO LUÍS&PAZOTI, MÁRIO AUGUSTO&Leandro Luiz de Almeida*|*DETECCAO, RECONHECIMENTO E GEORREFERENCIAMENTO DE LOGOTIPOS*|*2013
FERREIRA, ELY FRANÇA DOS SANTOS&Francisco Assis da Silva&PAZOTI, MÁRIO AUGUSTO&Leandro Luiz de Almeida&Robson Augusto Siscoutto*|*EXTRACAO DE SEMENTES DE RODOVIAS A PARTIR DE IMAGENS AEREAS DIGITAIS*|*2013
Elizabeth Simão Carvalho&Marcirio Silveira Chaves*|*Detecting End-User?s Visual Model to Build a Visualization Tool Based on Online Reviews*|*2013
Milori, Débora Marcondes Bastos Pereira&RAYNAUD, MICHEL&Paulino Ribeiro Villas Boas&VENÂNCIO, ANDRÉ LEONARDO&MOUNIER, STÉPHANE&BASSANEZI, RENATO BEOZZO&REDON, ROLAND*|*Identification of citrus varieties using laser-induced fluorescence spectroscopy (LIFS)*|*2013
BRITO, HUGO&Humberto Torres Marques Neto&Ricardo Terra&Henrique Rocha&VALENTE, MARCO TULIO*|*On-the-fly extraction of hierarchical object graphs*|*2013
Pedro Henrique Bragioni Las Casas&Dorgival Olavo Guedes Neto&Jussara Marques de Almeida&Artur Ziviani&Humberto Torres Marques Neto*|*SpaDeS: Detecting spammers at the source network*|*2013
Mirna Paula Silva&Fábio Tirelo&Humberto Torres Marques Neto*|*Uso do Algoritmo PageRank para Priorizacao de Requisitos de Software*|*2013
Paulo Salem da Silva&DE MELO, A. C. V.*|*On-the-fly verification of discrete event simulations by means of simulation purposes: Extended version*|*2013
Kate Cerqueira Revoredo&josé eduardo ochoa luna&Fabio G. cozman*|*Link prediction using a probabilistic description logic*|*2013
Alex Alves&Anselmo Guedes&Kate Cerqueira Revoredo&Fernanda Araujo Baião Amorim*|*UMA METODOLOGIA PARA O APRENDIZADO DE UM MODELO CLASSIFICADOR PARA O ALINHAMENTO DE ONTOLOGIAS*|*2013
André de Souza Gomes&Marcelo Azevedo Costa&Thomaz Giovani Akar de Faria&Walmir Matos Caminhas*|*Detection and Classification of Faults in Power Transmission Lines Using Functional Analysis and Computational Intelligence*|*2013
André Gustavo Pereira de Andrade&Hans Joachim Menzel&Marcelo Azevedo Costa&Braga, Antonio Padua&Leopoldo Augusto Paolucci&Flávio Pires&Herbert Ugrinowitsch*|*A new training algorithm using artificial neural networks to classify gender-specific dynamic gait patterns*|*2013
Carolina Silva Pena&Marcelo Azevedo Costa*|*A plugin application for estimating vulnerability to foot-and-mouth disease using stochastic disease simulation models in farms and animal movement records in Brazil*|*2013
Marcos Antônio da Cunha Santos&Marcelo Azevedo Costa&Marcos Oliveira Prates*|*Analise de conglomerados de acidentes de transito utilizando google maps e estatistica espacial*|*2013
MOTA, V.F.&PEREZ, E.A.&MACIEL, L.M.&Marcelo Bernardes Vieira&GOSSELIN, P.H.*|*A tensor motion descriptor based on histograms of gradients and optical flow*|*2013
Renan Augusto Dembogurski&Rodrigo Luis de Souza da Silva&Marcelo Bernardes Vieira&Bruno José Dembogurski*|*Interactive Mesh Deformation in Multiresolution Through Augmented Reality*|*2013
Alecio Pedro Delazari Binotto&WEHRMEISTER, Marco A&Arjan Kuijper&Carlos Eduardo Pereira*|*Sm@rtConfig: A context-aware runtime and tuning system using an aspect-oriented approach for data intensive engineering applications*|*2013
Mekkaoui, Choukri&Huang, Shuning&Dai, Guangping&Reese, Timothy G&Ruskin, Jeremy&Hoffmann, Udo&Marcel Parolin Jackowski&Sosnovik, David E*|*Myocardial infarct delineation in vivo using diffusion tensor MRI and the tractographic propagation angle*|*2013
Mekkaoui, Choukri&Prashob Porayette&Marcel Parolin Jackowski&William J. Kostis&Guangping Dai&Stephen Sanders&Sosnovik, David E*|*Diffusion MRI Tractography of the Developing Human Fetal Heart*|*2013
Mayron César de Oliveira Moreira&Alysson Machado Costa*|*Hybrid heuristics for planning job rotation schedules in assembly lines with heterogeneous workers*|*2013
Paola Guindani Cordel&Nícolas Hudson de Mello&Tatiana Montes Celinski&Márcio Augusto de Souza*|*Development of an applets to support the learning of sorting algorithms*|*2013
Márcio Augusto de Souza&Luciano José Senger&Arion de Campos Junior&Marcelo Ferrasa*|*Evaluation of JXTA and java for developing message passing parallel programs*|*2013
Wosley da Costa Arruda&Célia Ghedini Ralha&Tainá Raiol&Marcelo de Macedo Brigido&Maria Emilia Walter&Peter STADLER*|*ncRNA-Agents: Annotation of non-coding RNAs based on Multiagent System*|*2013
Sandra Collovini de Abreu&BONAMIGO, TIAGO LUIS&Renata Vieira*|*A review on Relation Extraction with an eye on Portuguese*|*2013
Lucenildo Lins Aquino Júnior&Ruan Delgado Gomes&Manoel Gomes da Silva Neto&Alexandre Nóbrega Duarte&Rostand Edson Oliveira Costa&Guido Lemos de Souza Filho*|*A Software-Based Solution for Distributing and Displaying 3D UHD Films*|*2013
Ruan Delgado Gomes&Marceu Olveira Adissi&Abel Cavalcante Lima Filho&Marco Aurélio Spohn&Francisco Antonio Belo*|*On the Impact of Local Processing for Motor Monitoring Systems in Industrial Environments Using Wireless Sensor Networks*|*2013
Francisco Antonio Belo&Abel Cavalcante Lima Filho&Ruan Delgado Gomes&Ageu Pasquetti*|*Dispositivo para medir torque dinamico em eixos*|*2013
Francisco Antonio Belo&Abel Cavalcante Lima Filho&Leonaldo José Lyra do Nascimento&Diógenes Montenegro Gomes de Brito Silva&Tassio Alessandro Borges da Silva&Marceu Olveira Adissi&Ruan Delgado Gomes*|*ANALISADOR DAS PROPRIEDADES TERMICAS PELA HARMONICA PURA, COM A INCLUSAO DA CONTINUA*|*2013
João Gabriel Trajano da Silva&Robson Vieira&Marcelo Pereira Bergamaschi&Renato Penha*|*Estudo sobre o gerenciamento de riscos tecnicos em manutencoes corretivas*|*2013
Marcelo Pereira Bergamaschi&Rafael Vinícius Turlão&Paulo Henrique T. de Castro*|*Presenca digital: controle de presenca de alunosda Rede Publica atraves da biometria*|*2013
Claudia Lucas Galante&Elisa Ferreira Araújo&Marcelo Pereira Bergamaschi*|*A utilizacao de Ensino a Distancia como ferramenta de apoio a aprendizagem da lingua inglesa, para usuarios de trabalho em Logistica*|*2013
Elisa Boff&REATEGUI, BERNI*|*Mining Social and Affective Data for Recommendation of Student Tutors*|*2013
Elisa Boff&PAVON, JUAN*|*Editors Note - Vol. 2 Issue 1*|*2013
Matheus Pereira&Joao Luis Tavares da Silva&Elisa Boff*|*Um Sistema de Following para ampliar a interacao em Comunidades de Pratica*|*2013
Tatiane Lima da Silva&Fernanda Araujo Baião&Jonice de Oliveira Sampaio&marta mattoso&Vanessa Braganholo*|*Towards Recommendations for Horizontal XML Fragmentation*|*2013
Sandra Camargo Pinto Ferraz Fabbri&Katia Felizardo&Fabiano Cutigi Ferrari&Elis Cristina Montoro Hernandes&Fabio Roberto Octaviano&Elisa Yumi Nakagawa&Maldonado*|*Externalising tacit knowledge of the systematic review process*|*2013
Elis Cristina Montoro Hernandes&Emanuel Teodoro&Andre Di Thommazo&Sandra Camargo Pinto Ferraz Fabbri*|*USO DE VISUALIZACAO E MINERACAO DE TEXTO NO PROCESSO DE ANALISE QUALITATIVA: UM ESTUDO DE VIABILIDADE*|*2013
Sergio Paulo Maravilhas Lopes*|*A importancia dos profissionais da gestao da informacao para as organizacoes*|*2013
Sergio Paulo Maravilhas Lopes*|*A gestao da informacao na analise de Foucault sobre as relacoes poder-saber*|*2013
Sergio Paulo Maravilhas Lopes*|*A Web 2.0 como ferramenta de analise de tendencias e monitorizacao do ambiente externo e sua relacao com a cultura de convergencia dos media*|*2013
Sergio Paulo Maravilhas Lopes*|*Modelo de negocio de uma web radio baseado em donativos: O caso da SomaFM (Listener supported, commercial free internet radio)*|*2013
Sergio Paulo Maravilhas Lopes*|*Resenha da obra Mente, Homem e Maquina de Paul T. Sagal a luz das Teorias da Filosofia da Mente*|*2013
Rosana ALCALDE&Marcia Mery KOGIKA&Vera A. Batistini FORTUNATO&Bruna Maria P. COELHO&Luciano Rodrigo LOPES&Paulo Bandiera Paiva&Edison Luiz DURIGON*|*Canine distemper virus: detection of viral RNA by Nested RT-PCR in dogs with clinical diagnosis*|*2013
Samaris Ramiro Pereira&SUELI APARECIDA LODDI&LARANJEIRA, V.A.&Luis Labrada&Paulo Bandiera Paiva*|*Brazilian experiments in Mobile Learning for Health Professionals*|*2013
Samaris Ramiro Pereira&João Carlos Lopes Fernandes&Luis Labrada&Paulo Bandiera Paiva*|*A mapping of Information Security in Health Information Systems in Latin America and Brazil*|*2013
Samaris Ramiro Pereira&Jacy Marcondes Duarte&Paulo Bandiera Paiva*|*Scientific Papers for Health Informatics*|*2013
Luis Labrada&Samaris Ramiro Pereira&Paulo Bandiera Paiva*|*The use of Digital Sound in Health*|*2013
Andresa Costa Pereira&Marco Antonio Dias da Silva&Jackson Cordeiro Lima&Paulo Bandiera Paiva*|*A bioinformatica na pesquisa odontologica brasileira*|*2013
Tiago Veloso Araujo&Silvio R. Pires&Paulo Bandiera Paiva*|*Desenvolvimento de arquetipos de radiologia para registro eletronico de saude*|*2013
João Loures Salinet Jr&Guilherme N. Oliveira&Frederique Jos Vanheusden&Joao Luiz Dihl Comba&Fernando Soares Schlindwein&Ghulam André Ng*|*Visualizing Intracardiac Atrial Fibrillation Electrograms Using Spectral Analysis*|*2013
Aline Silva Alves&Simone Bacellar Leal Ferreira&Viviane Santos de Oliveira Veiga&Denis Silva da Silveira&Alberto Barbosa Raposo*|*Communicability in Corporate Intranet: analyzing the interaction among deaf bilingual users*|*2013
Simone Bacellar Leal Ferreira&Maria Laura da Costa Monteiro&Denis da Silva Silveira*|*Universidade Aberta do Brasil: uma avaliacao de acessibilidade com usuarios com deficiencia visual total e com baixa visao*|*2013
BORBA, LEONARDO&Marcus Rolf Peter Ritt*|*A heuristic and a branch-and-bound algorithm for the assembly line worker assignment and balancing problem*|*2013
Benavides, Alexander J.&Marcus Rolf Peter Ritt&Buriol, Luciana S.&França, Paulo M.*|*An iterated sample construction with path relinking method: Application to switch allocation in electrical distribution networks*|*2013
Isabel Cristina Fonseca da Cruz*|*Que falta faz uma Area Tecnica de Saude da Populacao Negra no Ministerio da Saude!*|*2013
Wendpanga Francis Ouedraogo&Frédérique Biennier&Parisa Ghodous*|*MODEL DRIVEN SECURITY IN A MULTI-CLOUD CONTEXT*|*2013
FERREIRA DA SILVA, CATARINA&MELO, PAULO&RUPINO DA CUNHA, PAULO&MILHEIRO, PEDRO&Parisa Ghodous*|*Using Semantics to Discover Web Services Based on Partial Data:*|*2013
Che Dunren&Parisa Ghodous&Hassan Badir*|*Advances in Cloud Computing*|*2013
Adina Cretan&Catarina Ferreira Da Silva&Carlos Coutinho&Ricardo Jardim-Gonçalves&Parisa Ghodous*|*Framework for Ontology-based Negotiation to Support Enterprise Interoperability in Cloud-based Environments*|*2013
FENG, SHAW C.&KRAMER, THOMAS&SRIRAM, RAM D.&LEE, HANMIN&JOUNG, CHE B.&Parisa Ghodous*|*Disassembly Process Information Model for Remanufacturing*|*2013
Genoveva Vargas-Solar&Catarina Ferreira Da Silva&Parisa Ghodous&José-Luis Zechinelli-Martini*|*Moving Energy Consumption Control into the Cloud by Coordinating Services*|*2013
Jorge Luís Machado do Amaral&Lopes, Agnaldo J.&Jansen, José M.&Faria, Alvaro C.D.&Melo, Pedro L.*|*An improved method of early diagnosis of smoking-induced respiratory changes using machine learning algorithms*|*2013
Ana Paula da Cunha Diniz&Renata Martins&Antonio Carlos Estender&Fernando Ribeiro dos Santos*|*A logistica e a cadeia de suprimentos: um estudo exploratorio na Konsumo Industria e Comercio*|*2013
Joaquim Assunção&Luciana Espindola&Paulo Henrique Lemelle Fernandes&Maria Pivel&Afonso Henrique Correa Sales*|*A structured stochastic model for prediction of geological stratal stacking patterns*|*2013
Paulo Henrique Lemelle Fernandes&O'KELLY, M.E.J.&PAPADOPOULOS, C.T.&Afonso Henrique Correa Sales*|*Analysis of exponential reliable production lines using Kronecker descriptors*|*2013
Gustavo Siqueira Vinhal&Anderson da Silva Soares&Arlindo Rodrigues Galvão Filho&Clarimar José Coelho&Telma Woerle de Lima*|*Filtragem e melhoramento de espectros com filtro de Kalman - DOI 10.5752/P.2316-9451.2013v1n2p32*|*2013
Anderson da Silva Soares&Telma Woerle de Lima&Daniel Vitor Lucena&Rogério Lopes Salvini&Clarimar José Coelho&Gustavo Teodoro Laureano*|*Spectroscopic Multicomponent Analysis Using Multiobjective Optimization for Variable Selection*|*2013
Telma Woerle de Lima&Anderson da Silva Soares&Clarimar José Coelho&rogerio salvini&Gustavo Teodoro Laureano*|*Hybrid Genetic-Fuzzy Algorithm for Variable Selection in Spectroscopy*|*2013
Mariá Cristina Vasconcelos Nascimento Rosset&Leonidas S. Pitsoulis*|*Community detection by modularity maximization using GRASP with path relinking*|*2013
Mariá Cristina Vasconcelos Nascimento Rosset*|*Community detection in networks via a spectral heuristic based on the clustering coefficient*|*2013
Ricardo Cesar Gonçalves Sant'Ana&Fernando de Assis Rodrigues*|*Visualizacao de afinidades entre parlamentares mediante dados de votacoes no Senado Brasileiro*|*2013
Fernando de Assis Rodrigues&Ricardo Cesar Gonçalves Sant'Ana*|*Uso de Modelos de Dados Multidimensionais para a ampliacao da Transparencia Ativa*|*2013
Rita de Cássia Cassiano Lopes&Ricardo Cesar Gonçalves Sant'Ana*|*Visualizacao no acesso a dados na area da saude*|*2013
Plácida Leopoldina Ventura Amorim da Costa Santos&Ricardo Cesar Gonçalves Sant'Ana*|*Dado e Granularidade na perspectiva da Informacao e Tecnologia: uma interpretacao pela Ciencia da Informacao*|*2013
Barbara Guasque&Cinthia Obladen de Almendra Freitas*|*Politica Judiciaria e Processo Eletronico: Eficacia Socioeconomica*|*2013
Charles Emmanuel Parchen&Cinthia Obladen de Almendra Freitas&Antonio Carlos Efing*|*As Compras Coletivas e os Contratos Eletronicos sob a Otica do Desenvolvimento e Inclusao Social*|*2013
Marlos A. O. Marques&Cinthia Obladen de Almendra Freitas*|*Restauracao e Decifracao de Documentos: Reconstrucao de Documentos do tipo 'Spaghetti' com base na Cor*|*2013
Charles Emmanuel Parchen&Cinthia Obladen de Almendra Freitas&Antonio Carlos Efing*|*Computacao em Nuvem e Aspectos Juridicos da Seguranca da Informacao*|*2013
Cícero Augusto de S. Camargo&Simone André da Costa Cavalheiro&Luciana Foss&Gerson Geraldo H. Cavalheiro*|*A Graph Grammar to Transform a Dataflow Graph into a Multithread Graph and its Application in Task Scheduling*|*2013
Luciana Foss&Simone André da Costa Cavalheiro&Nicolas Bisi&Vinicius Steffens Pazzini&Lisane Brisolara de Brisolara&Flávio Rech Wagner*|*From UML to SIMULINK CAAM: Formal Specification and Transformation Analysis*|*2013
CAMARGO, CÍCERO A. S.&CAVALHEIRO, GERSON G. H.&PILLA, MAURÍCIO L.&COSTA, SIMONE A.&Luciana Foss*|*Aproximating static list schedules in dynamic multithreaded applications*|*2013
Renato Nogueira Perez Avila&Marcia Esperidião*|*DIAGNOSTICO EMPRESARIAL APLICADO NA LOGISTICA FISICA*|*2013
Renato Nogueira Perez Avila&Laura Sinegallia&Marcia Esperidião&Tatiane de Oliveira Costa*|*A BUSCA DO FATOR DE EQUILIBRIO NO RELACIONAMENTO JUNTO AO SUBORDINADO*|*2013
Renato Nogueira Perez Avila&Antonia Maria Gimenes&Mario Mecenas Pagani&Millena Pancotti Ragnini*|*A IMPORANCIA DO TREINAMENTO E DESENVOLVIMENTO DA MAO DE OBRA EM UMA EMPRESA DISTRIBUIDORA DE SEGUROS*|*2013
Renato Nogueira Perez Avila&Paola Guarisso&Rafaela Gonçalves de Carvalho&Alessandra Bueno Magalhães*|*UMA AVALIACAO DA SEGURANCA PREVENTIVA EM EMPRESAS NA AREA DA SAUDE*|*2013
Renato Nogueira Perez Avila&Marcia Esperidião&Ana Paula Bukhardt Ferreira&Michelle Mariana Augusto*|*UMA ABORDAGEM SOBRE A MOTIVACAO EM AMBIENTES EMPRESARIAIS*|*2013
BASTOS-FILHO, CARMELO J. A.&Erick de Andrade Barboza&MARTINS-FILHO, JOAQUIM F.&Uiara Celine de Moura&Juliano R. F. de Oliveira*|*Mapping EDFA Noise Figure and Gain Flatness Over the Power Mask Using Neural Networks*|*2013
Alexandre Solon Nery&Lech Jozwiak&Menno Lindwer&Mauro Cocco&Nadia Nedjah&Felipe Maia Galvão França*|*Hardware reuse in modern application-specific processors and accelerators*|*2013
Diogo Borges&Aniel Sanchez&Paulo Costa Carvalho&Yasset Riverol&Fabio Nogueira&Gilberto Domont&Felipe Leprevost&Jesus Noda&Felipe Maia Galvão França&Vladimir Besada&Valmir Carneiro Barbosa*|*Effectively addressing complex proteomic search spaces with peptide spectrum matching*|*2013
Feng, Tao&AN, HENGBIN&Yu, Xijun&LI, QIN&Rongpei Zhang*|*On linearization and preconditioning for radiation diffusion coupled to material thermal conduction equations*|*2013
Zhao, Guo-Zhong&Yu, Xi-Jun&Rongpei Zhang*|*An RKDG finite element method for the one-dimensional inviscid compressible gas dynamics equations in a Lagrangian coordinate*|*2013
Feng, Tao&Yu, Xijun&AN, HENGBIN&LI, QIN&Rongpei Zhang*|*The preconditioned Jacobian-free Newton-Krylov methods for nonequilibrium radiation diffusion equations*|*2013
Rongpei Zhang*|*A New Discontinuous Galerkin Method for Parabolic Equations with Discontinuous Coefficient*|*2013
Rongpei Zhang&Yu, Xi-Jun&Zhao, Guo-Zhong*|*Modified Burgers' equation by the local discontinuous Galerkin method*|*2013
Rongpei Zhang*|*Weighted Interior Penalty Method with Semi-Implicit Integration Factor Method for Non-Equilibrium Radiation Diffusion Equation*|*2013
Crishane Freire&Bruno Felipe de França Souza&Damires Souza&Maria da Conceição M. Batista&Ana Carolina Brandao Salgado*|*Semantic measures as information quality criteria for query routing processes*|*2013
Paulo Otávio V Q Sousa&Carlos Eduardo Pires&Ana Carolina Brandao Salgado*|*A Method for Building Personalized Ontology Summaries*|*2013
Rafael Figueiredo&Daniela Pitta&Ana Carolina Brandao Salgado&Damires Souza*|*Geographic Data Access in an Ontology-based Peer Data Management System*|*2013
Kássio Machado&Denis do Rosario&Eduardo Coelho Cerqueira&Augusto J Venâncio Neto&Antonio Alfredo Ferreira Loureiro&Jose Neuman*|*A Routing Protocol Based on Energy and Link Quality for Internet of Things Applications*|*2013
Boavida, Fernando&Eduardo Coelho Cerqueira&Mauthe, Andreas&CURADO, MARÍLIA&LUA, ENG KEONG&LESZCZUK, MIKO'AJ*|*Special section on human-centric multimedia networking: Guest editorial*|*2013
Denis Lima do Rosário&Denis Lima do Rosário&Eduardo Coelho Cerqueira&Augusto Neto&Andre Riker&Roger Immich&Marilia Curado*|*A QoE handover architecture for converged heterogeneous wireless networks*|*2013
Claúdio Silva&Rodrigo Costa&Adonias Pires&Augusto J Venâncio Neto&Kássio Machado&Denis do Rosario&Jó Ueyama&Eduardo Coelho Cerqueira*|*A Cluster-based Approach to provide Energy-Efficient in WSN*|*2013
CORRÊA, L.&LIMA, G.A.'B.&CANDEZANO, M.A.'C.&BRAUN, M.P.'S.&OISHI, C.M.&Helio Aparecido Navarro&FERREIRA, V.G.*|*A C -continuous high-resolution upwind convection scheme*|*2013
Geraldo Lombardi&SCHULZ, H. E.&Helio Aparecido Navarro&FONTES, S. R.*|*Ensinar Sigma=p ou Sigma =-p? - Eis a questao!*|*2013
Helio Aparecido Navarro&DE SOUZA BRAUN, MEIRE P.*|*Determination of the normal spring stiffness coefficient in the linear spring-dashpot contact model of discrete element method*|*2013
Mariana Lôbo&Bianca Zadrozny&Alexandre Plastino*|*A Relevance Measure for Multivalued Attributes*|*2013
João Paulo do Vale Madeiro&William B. Nicolson&Cortez, Paulo C.&João Alexandre Lôbo Marques&Carlos R. Vazquez Seisdedos&Narmadha Elangovan&G. Andre Ng&Fernando Soares Schlindwein*|*New Approach for T-Wave Peak Detection and T-Wave End Location in 12-lead Paced ECG Signals based on a Mathematical Model*|*2013
João Alexandre Lôbo Marques&Paulo César Cortez&João Paulo do Vale Madeiro&Fernando Soares Schlindwein*|*Classification System for Fetal Heart Rate Variability Measures Based on Cardiotocographies*|*2013
SOUSA, R. A.&CASTRO, J. T. P.&Alexandre Antonio de Oliveira Lopes&MARTHA, L. F.*|*On improved crack tip plastic zone estimates based on T-stress and on complete stress fields*|*2013
AKMAN, OYTUN&POELMAN, RONALD&Wouter Caarls&JONKER, PIETER*|*Multi-cue hand detection and tracking for a head-mounted augmented reality system*|*2013
THIBODEAU, JOSEPH&Marcelo Mortensen Wanderley*|*Trumpet Augmentation and Technological Symbiosis*|*2013
SEGER, RODRIGO A.&Marcelo Mortensen Wanderley&KOERICH, ALESSANDRO L.*|*Automatic detection of musicians? ancillary gestures based on video analysis*|*2013
CHADEFAUX, DELPHINE&CARROU, JEAN-LOÏC LE&Marcelo Mortensen Wanderley&FABRE, BENOÎT&DAUDET, LAURENT*|*Gestural Strategies in the Harp Performance*|*2013
Paulo Ditarso Maciel Júnior&Thiago Gouveia da Silva&Thomas Ribeiro Rodrigues*|*Utilizando a computacao paralela para alavancar a pesquisa cientifica no IFPB*|*2013
Maria do Carmo Assis Todorov&Cláudia Terezinha Kniess&Marcirio Silveira Chaves*|*As Competencias do Profissional de Secretariado na Implantacao de Projetos Sustentaveis*|*2013
Elizabeth Carvalho&Marcirio Silveira Chaves*|*Detecting end-user?s Visual Model to Build a Visualization Tool Based on Online Reviews*|*2013
CÉ JÚNIOR, JOSÉ&PRUDÊNCIO, ACHILLES C.&Roberto Willrich&SILVA, MADALENA P.*|*A semantic approach for QoS specification of communication services using QoE parameters*|*2013
