autores*|*titulo*|*ano
AGRA, AGOSTINHO&Rosa Maria Videira de Figueiredo&LAVOR, CARLILE&Nelson Maculan&PEREIRA, ANTÓNIO&Requejo, Cristina*|*Feasibility check for the distance geometry problem: an application to molecular conformations*|*2016
FONSECA, BRUNA DE PAULA FONSECA E&Ricardo Barros Sampaio&FONSECA, MARCUS VINICIUS DE ARAÚJO&ZICKER, FABIO*|*Co-authorship network analysis in health research: method and potential use*|*2016
LIVRAMENTO&NETTO&Chrystian de Sousa Guth&José Luís Almada Güntzel&Luiz Claudio Villar dos Santos*|*Clock-Tree-Aware Incremental Timing-Driven Placement*|*2016
Christoph M. Augustin&Gernot Plank&Andrew Crozier&Aurel Neic&Anton J. Prassl&Elias Karabelas&Tiago Ferreira da Silva&Joao F. Fernandes&Fernando Otaviano Campos&Titus Kuehne*|*Patient-specific modeling of left ventricular electromechanics as a driver for haemodynamic analysis*|*2016
Rafael de Moura Speroni&Marcelo Macedo&Fernando Alvaro Ostuni Gauthier*|*Revisao Sistematica de Literatura sobre Indicadores da Inovacao Regional*|*2016
GOLDSCHMIDT, RONALDO RIBEIRO&FERNANDES, ISABEL&NORRIS, MÔNICA&PASSOS, CLAUDIO&FERLIN, CLAUDIA&CAVALCANTI, MARIA CLAUDIA&Jorge de Abreu Soares*|*MEMORE: an Environment for Data Collection and Analysis on the Use of Computers in Education*|*2016
Patrícia Santos Cavalheiro Silva&Marcos Filgueiras Jorge&Branca Regina Cantisano dos Santos E Silva Riscado Terra&Jorge de Abreu Soares&João Alberto Neves dos Santos&Marcelino José Jorge*|*Pro-Innovation Restructuring Strategy: Case Study of a Multipurpose Public Organization in Health*|*2016
Alice Sternberg&Diego Moreira de Araujo Carvalho&Leonardo Gresta Paulino Murta&Jorge de Abreu Soares&Eduardo Soares Ogasawara*|*An analysis of Brazilian flight delays based on frequent patterns*|*2016
PEZZOPANE, J.&SANTOS, P. M.&Silvio Roberto Medeiros Evangelista&BOSI, C.&CAVALCANTE, A. C. RODRIGUES&BETTIOL, G. M.&DE MIRANDA GOMIDE, C. A.&PELLEGRINO, G. Q.*|*Panicum maximum cv. Tanzania: climate trends and regional pasture production in Brazil*|*2016
Luciana Alvim Santos Romani&Eduardo Delgado Assad&Martha Delphino Bambini&PRISCILA PEREIRA COLTRI&Ariovaldo Luchiari Junior&Luciano Vieira Koenigkan&Adriano Franzoni Otavian&Silvio Roberto Medeiros Evangelista&Jurandir Zullo Junior&Hilton Silveira Pinto*|*Sistema de monitoramento agrometeorologico - Agritempo: inovacao em rede apoiando politicas publicas e a tomada de decisao agricola*|*2016
Claudio Ricardo Bettini&Orlando Celso Longo&Luciane Ferreira Alcoforado&Alana Caroline Gamba Maia*|*Method for Estimating of Construction Cost of a Building Based on Previous Experiences*|*2016
Thiago de Oliveira Ribeiro&Victor Hugo de Oliveira Pereira&Orlando Celso Longo&Luciane Ferreira Alcoforado*|*Budgeting of Civil Construction Works in Brazil: Linear Correlation Assigned to the Market Cost and the Reference Cost*|*2016
Marcelo Faria Zeller&Luciane Ferreira Alcoforado&Orlando Celso Longo*|*Model for Sustainable Construction- Terminal Fishing Campos dos Goytacazes / RJ: A Case Study Seal Casa Azul*|*2016
João Filipe de Oliveira Baptista&Orlando Celso Longo&Luciane Ferreira Alcoforado*|*The Main Project Management Problems Faced by Small and Medium Sized Civil Construction Enterprises in Brazil*|*2016
LUNA, JUAN PABLO&Claudia Alejandra Sagastizabal&Solodov, Mikhail*|*An approximation scheme for a class of risk-averse stochastic equilibrium problems*|*2016
DE SOUSA FILHO, GILBERTO F.&Teobaldo Leite Bulhões Júnior&CABRAL, LUCÍDIO DOS ANJOS F.&OCHI, LUIZ SATORU&PROTTI, FÁBIO*|*A parallel hybrid metaheuristic for bicluster editing*|*2016
DE SOUSA FILHO, GILBERTO F.&Teobaldo Leite Bulhões Júnior&CABRAL, LUCIDIO A. F.&OCHI, LUIZ SATORU&PROTTI, FÁBIO*|*New heuristics for the Bicluster Editing Problem*|*2016
Flavio Henrique Duarte de Araujo&Pedro de Alcantara dos Santos Neto&André Macedo Santana*|*Using machine learning to support healthcare professionals in making preauthorisation decisions*|*2016
Pedro de Alcantara dos Santos Neto&RICARDO DE SOUSA BRITTO&Ricardo A. L. Rabêlo&Jonathas Cruz&Werney A. L. Lira*|*A hybrid approach to suggest software product line portfolios*|*2016
ROCHA, RODRIGO&HOTT, BRUNO&DIAS, VINÍCIUS&Renato Antonio Celso Ferreira&Meira, Wagner&Dorgival Guedes*|*Watershed-ng: an extensible distributed stream processing framework*|*2016
SOARES, MICHEL S.&Joyce Meire da Silva Franca*|*Characterization of the Application of Service-Oriented Design Principles in Practice: A Systematic Literature Review*|*2016
José Lázaro de Siqueira Jr.&Fabio Silveira&Eduardo Martins Guerra*|*An Approach for Code Annotation Validation with Metadata Location Transparency*|*2016
Diego Benincasa&Eduardo Martins Guerra*|*Evolution of XSD Documents and Their Variability During Project Life Cycle: A Preliminary Study*|*2016
Danilo Egêa Gondolfo&Anderson Faustino da Silva*|*An Interest-centric Protocol at Kernel Level*|*2016
João Fabrício Filho&Anderson Faustino da Silva*|*Paralelismo em Prolog: Conceitos e Sistemas*|*2016
TADROS, RAMY N.&HUA, WEIZHE&Matheus Trevisan Moreira&CALAZANS, NEY L. V.&BEEREL, PETER A.*|*A Low Power, Low Area Error Detecting Latch for Resilient Architectures in 28nm FDSOI*|*2016
JOHANN, SERGIO F.&Matheus Trevisan Moreira&HECK, LEANDRO S.&CALAZANS, NEY L.V.&HESSEL, FABIANO P.*|*A processor for IoT applications: An assessment of design space and trade-offs*|*2016
JURACY, LEONARDO REZENDE&Matheus Trevisan Moreira&KUENTZER, FELIPE AUGUSTO&AMORY, ALEXANDRE DE MORAIS*|*Optimized Design of an LSSD Scan Cell*|*2016
ZHANG, YANG&HECK, LEANDRO S.&Matheus Trevisan Moreira&ZAR, DAVID&BREUER, MELVIN A.&CALAZANS, NEY L. V.&BEEREL, PETER A.*|*Testable MUTEX Design*|*2016
HECK, GUILHERME&HECK, LEANDRO S.&Matheus Trevisan Moreira&MORAES, FERNANDO G.&CALAZANS, NEY L. V.*|*A new local clock generator for globally asynchronous locally synchronous MPSoCs*|*2016
SINGHVI, AJAY&Matheus Trevisan Moreira&TADROS, RAMY N.&CALAZANS, NEY L. V.&BEEREL, PETER A.*|*A Fine-Grain, Uniform, Energy-Efficient Delay Element for 2-Phase Bundled-Data Circuits*|*2016
Sofiane Labidi&Valter S. M. Neto&Rodrigo M. Feitosa*|*APPRENTICES IDENTIFYING GROUPS WITH DIFFICULTIES IN PROGRAMMING EDUCATION USING DATA MINING*|*2016
Sofiane Labidi&Nadson S. Timbo&Thiago Pereira do Nascimento*|*APPROACH BASED ON LINEAR REGRESSION FOR STOCK EXCHANGE PREDICTION ? CASE STUDY OF PETR4 PETROBRAS, BRAZIL*|*2016
Sofiane Labidi&Milson L. Lima&Thiago Pereira do Nascimento&Nadson S. Timbo*|*Using Sentiment Analysis for Stock Exchange Prediction*|*2016
Ivone Penque Matsuno&Rafael Geraldeli Rossi&Ricardo Marcondes Marcacini&Solange Oliveira Rezende*|*Aspect-based Sentiment Analysis using Semi-supervised Learning in Bipartite Heterogeneous Networks*|*2016
Rafael Geraldeli Rossi&LOPES, ALNEU DE ANDRADE&REZENDE, SOLANGE OLIVEIRA*|*Optimization and label propagation in bipartite heterogeneous networks to improve transductive classification of texts*|*2016
Nedel, Luciana&Vinícius Costa de Souza&Aline Menin&Lucia Sebben&OLIVEIRA, JACKSON&FARIA, FREDERICO&Anderson Maciel*|*Using Immersive Virtual Reality to Reduce Work Accidents in Developing Countries*|*2016
NUNES, A.L.P.&Anderson Maciel&CAVAZZOLA, L.T.&Marcelo Walter*|*A laparoscopy-based method for BRDF estimation from in vivo human liver*|*2016
José Eduardo Venson&Fernando Bevilacqua&Fabio Onuki&Marcos d'Ornelas&Anderson Maciel*|*Efficient medical image access in diagnostic environments with limited resources*|*2016
Augusto Luengo Pereira Nunes&Anderson Maciel&Marcelo Walter*|*Representacao Grafica de Tecidos Organicos Humanos Vivos*|*2016
Rodrigo Sychocki da Silva&Dante Augusto Couto Barone&Marcus Vinicius de Azevedo Basso*|*MODELAGEM MATEMATICA E TECNOLOGIAS DIGITAIS: UMA APRENDIZAGEM BASEADA NA ACAO*|*2016
Rodrigo Sychocki da Silva*|*Cadeias de Markov e Modelagem Matematica*|*2016
Rodrigo Sychocki da Silva&Carla Fabiane Bonatto&Michelsch João da Silva*|*Um estudo a luz da Teoria dos Campos Conceituais envolvendo o uso de materiais concretos em problemas de contagem*|*2016
Rodrigo Sychocki da Silva&Carla Angélica Ludwig*|*Sobre um experimento da educacao de jovens e adultos: aprendizagem por meio da construcao de fotonovela*|*2016
BARROS, EVANDRINO G.&LAENDER, ALBERTO H.F.&MORO, MIRELLA M.&Altigran Soares da Silva*|*LCA-based algorithms for efficiently processing multiple keyword queries over XML streams*|*2016
DAOUD, CAIO MOURA&SILVA DE MOURA, EDLENO&CARVALHO, ANDRE&Altigran Soares da Silva&Fernandes, David&Rossi, Cristian*|*Fast top-k preserving query processing using two-tier indexes*|*2016
DOS SANTOS, JOYCE MIRANDA&de Moura, Edleno Silva&Altigran Soares da Silva&DA SILVA TORRES, RICARDO*|*Color and texture applied to a signature-based bag of visual words method for image retrieval*|*2016
Vieira, Karane&BARBOSA, LUCIANO&Altigran Soares da Silva&Freire, Juliana&MOURA, EDLENO*|*Finding seeds to bootstrap focused crawlers*|*2016
Osvaldo Fonseca&Elverton Fazzion&Ítalo Cunha&LAS-CASAS, PEDRO H.B.&Dorgival Olavo Guedes Neto&Wagner Meira Jr.&Cristine Hoepers&Klaus Steding-Jessen&CHAVES, MARCELO H.P.*|*Measuring, Characterizing, and Avoiding Spam Traffic Costs*|*2016
ROCHA, RODRIGO&HOTT, BRUNO&DIAS, VINÍCIUS&FERREIRA, RENATO&MEIRA, WAGNER&Dorgival Olavo Guedes Neto*|*Watershed-ng: an extensible distributed stream processing framework*|*2016
Elverton Fazzion&Osvaldo Fonseca&Pedro Henrique Bragioni Las Casas&Dorgival Olavo Guedes Neto&Wagner Meira Jr.&Cristine Hoepers&Klaus Steding-Jessen&CHAVES, MARCELO H.P.*|*SpamBands: a Methodology to Identify Sources of Spam Acting in Concert*|*2016
MAURO ALMEIDA LIMA&Gilmar Gonçalves Ferreira&Rochele Ferreira Silva Diniz&Luana Loren Correa Oliveira&CECÍLIA BALDOINO FERREIRA*|*Uso de Redes Neurais Artificiais (RNA) do tipo Multilayer Perceptrons (MLP) modificado com processamento estatistico em paralelo para estudo do problema de classificacao da origem de vinho tinto.*|*2016
BARBOSA, ADRIANO&PAULOVICH, FERNANDO&PAIVA, AFONSO&Siome Klein Goldenstein&PETRONETTO, FABIANO&NONATO, LUIS*|*Visualizing and Interacting with Kernelized Data*|*2016
GRIJALVA, FELIPE&MARTINI, LUIZ&FLORENCIO, DINEI&Siome Klein Goldenstein*|*A Manifold Learning Approach for Personalizing HRTFs from Anthropometric Features.*|*2016
DE OLIVEIRA, ALBERTO A.&FERRARA, PASQUALE&DE ROSA, ALESSIA&PIVA, ALESSANDRO&BARNI, MAURO&Siome Klein Goldenstein&DIAS, ZANONI&Anderson Rocha*|*Multiple Parenting Phylogeny Relationships in Digital Images*|*2016
Marina Atsumi Oikawa&Zanoni Dias&Anderson de Rezende Rocha&Siome Klein Goldenstein*|*Manifold Learning and Spectral Clustering for Image Phylogeny Forests*|*2016
Cleide Ferreira da Silva Albuquerque&Adriane Nunes de Souza&Fabiana Pereira Ferreira&Beatriz Araujo&Gleicimara Rangel&Luana Cristina&Luizye Ferreira&Sabrina Leal&Yasmin Fonseca*|*Conhecimemto da populacao sobre a correta higienizacao de morangos*|*2016
Leandro Israel Pinto&Cristiano Damiani Vasconcellos&Roberto Silvio Ubertino Rosso Junior&Gabriel Hermann Negri*|*ICARU-FB: An IEC 61499 Compliant Multi-Platform Software Infrastructure.*|*2016
UEDA, EDSON KENJI&DE SALES GUERRA TSUZUKI, MARCOS&TAKIMOTO, ROGÉRIO YUGO&SATO, ANDRÉ KUBAGAWA&DE CASTRO MARTINS, THIAGO&MIYAGI, PAULO EIGI&Roberto Silvio Ubertino Rosso Junior*|*Piecewise Bezier Curve Fitting by Multiobjective Simulated Annealing*|*2016
SARAIVA, PATRÍCIA C.&Joao Marcos Bastos Cavalcanti&DE MOURA, EDLENO S.&GONÇALVES, MARCOS A.&TORRES, RICARDO DA S.*|*A multimodal query expansion based on genetic programming for visually-oriented e-commerce applications*|*2016
TELINSKI WIEDERMANN AGNER, LUCIANE&WISNIEWSKI SOARES, INALI&CÉZAR STADZISZ, PAULO&Jean Marcelo Simão*|*MT-AMP: A Model Transformation for Embedded Software*|*2016
Leonardo Faix Pordeus&Ricardo Kerschbaumer&Robson Ribeiro Linhares&Fernando Augusto de Witt&Stadzisz, Paulo Cézar&Carlos Raimundo Erig Lima&Jean Marcelo Simão*|*Notification Oriented Paradigm to Digital Hardware*|*2016
Danillo Leal Belmonte&Robson Ribeiro Linhares&Paulo Cézar Stadzisz&Jean Marcelo Simão*|*A new Method for Dynamic Balancing of Workload and Scalability in Multicore Systems*|*2016
Danilo Cândido dos Santos&David Vernon Vieira&Rosana Pereira Marinho*|*Uma Perspectiva do Estagio Discente do Curso de Biblioteconomia: Biblioteca Publica Municipal do Crato - Ceara*|*2016
Fabiola da Silva Costa&Hemerson Soares da Silva&David Vernon Vieira*|*Aplicativos para leitura digital em dispositivos moveis: uma avaliacao dos usuarios oriundos da UFCA e IFCE*|*2016
ALVES, P.R.L.&Luiz Guilherme Silva Duarte&DA MOTA, L.A.C.P.*|*Improvement in global forecast for chaotic time series*|*2016
Luiz Guilherme Silva Duarte&DA MOTA, L.A.C.P.&NUNEZ, E.*|*Finding first order differential invariants through the*|*2016
ALVES, P.R.L.&Luiz Guilherme Silva Duarte&DA MOTA, L.A.C.P.*|*A new method for improved global mapping forecast*|*2016
Carlos Renato Belo Azevedo&VON ZUBEN, FERNANDO J.*|*Learning to Anticipate Flexible Choices in Multiple Criteria Decision-Making Under Uncertainty*|*2016
Alex Sânder Rodrigues Cangussu&CANGUSSU, E. W. S.&Mellanie Karoline do Carmo Félix&Araújo, S. C.&Kelvinson Fernandes Viana&Luiz Carlos Bertucci Barbosa&Ribeiro B. M.&PORTELLA, A. C. F.&Raimundo Wagner de Souza Aguiar&BRANDI, I. V.*|*Rapid microbiological tests for prospecting new fungal strains with high potentiality for the pectinolytic enzymes production*|*2016
F. B CERQUERA&Giselly Batista Alves&Roberto Franco Teixeira Corrêa&Erica Soares Martins&Luiz Carlos Bertucci Barbosa&Ildon Rodrigues do Nascimento&Rose Gomes Monnerat&Bergmann Morais Ribeiro&Raimundo Wagner de Souza Aguiar*|*Selection and characterization of Bacillus thuringiensis isolates with a high insecticidal activity against Spodoptera frugiperda (Lepidoptera: Noctuidae)*|*2016
Rodolfo dos Santos Carrijo&Dallecyo Cerqueira Lopes&Taciano Peres Ferreira&Luiz Carlos Bertucci Barbosa&Gustavo Carvalho do Nascimento&Djales dos Santos Barros&Rodrigo Garcia Pinheiro*|*DETERMINACAO DA CONCENTRACAO OTIMA DE MEIO DE CULTURA PARA A MICROALGA SPIROGYRA SP. E DE POSSIVEIS CRIOPROTETORES PARA SUA CONSERVACAO*|*2016
Patrícia Carolina Neves de Azevedo&Vitor Afonso Pinto&Guilherme Sousa Bastos&Fernando Silva Parreiras*|*Using Linked Open Data in Geographical Information Systems*|*2016
Fabiana Dutra de Campos Souza&Djan Magalhães Castro&ZIVIANI, FABRICIO&Fernando Silva Parreiras*|*Knowledge Management System and Financial Performance: how this relation has been measured?*|*2016
Reinaldo Araújo de Alkimim&Marcelo Rodrigues dos Santos&Zilma Silveira Nogueira Reis&Cristiana Fernandes De Muylder&Fernando Silva Parreiras*|*Modelo de Objetos do openEHR: uma Revisao Sistematica da Literatura e sua relacao com metricas de software*|*2016
Bruno Rafael de Oliveira Rodrigues&Fernando Silva Parreiras*|*Uso de Inteligencia Analitica na Engenharia de Software ? um Mapeamento Sistematico da Literatura*|*2016
PIGATTO, DANIEL FERNANDO&GONÇALVES, LEANDRO&ROBERTO, GUILHERME FREIRE&RODRIGUES FILHO, JULIO FERNANDO&FLORO DA SILVA, NATÁSSYA BARLATE&PINTO, ALEX ROSCHILDT&Kalinka Regina Lucas Jaquie Castelo Branco*|*The HAMSTER Data Communication Architecture for Unmanned Aerial, Ground and Aquatic Systems*|*2016
Moacir Ponti&Arthur A Chaves&Fabio R. Jorge&Gabriel B. P. Costa&Adimara Bentivoglio Colturato&Kalinka Regina Lucas Jaquie Castelo Branco*|*Precision Agriculture: Using Low-Cost Systems to Acquire Low-Altitude Images*|*2016
HENRIQUE DE GODOY PATIRE, LUIZ&Natássya Barlate Floro da Silva&Kalinka Regina Lucas Jaquie Castelo Branco*|*Data Fusion Techniques Applied to Takeoff and Landing Procedures - A VTOL Case Study*|*2016
Bernardo Nunes Gonçalves&Fabio André Machado Porto*|*A note on the complexity of the causal ordering problem*|*2016
Aldo von Wangenheim&Dayana Pierina Brustolin Spagnuelo&Thaís Bardini Idalino&Jean Everson Martina&Leonardo Andrade Ribeiro*|*Autenticacao Multi-Fator para Telemedicina usando Dispositivos Moveis e Senhas Descartaveis*|*2016
Cassius SOUZA&Jonas SALA&Alan TOGNI&Cecilia Sosa Arias Peixoto&Waltraudi KAWAMOTO&luiz KAWAMOTO JÚNIOR*|*Dispositivo para auxilio a locomocao de deficientes visuais baseado em transdutores ultrasonicos*|*2016
Maicon Pierre Lourenço&Maurício&Oliveira, Augusto F.&Matheus Quintão&Duarte, Hélio A.*|*FASP - A Framework for Automation of Slater-Koster File Parameterization*|*2016
Lizeth Joseline Fuentes Perez&Luciano Arnaldo Romero Calla&Anselmo Antunes Montenegro&Luiz Valente&Esteban Walter Gonzalez Clua*|*Dynamic game difficulty balancing in real time using Evolutionary Fuzzy Cognitive Maps with automatic calibration*|*2016
Andrêza Leite de Alencar&Vanilson Andre de Arruda Buregio&Jamisson Freitas&Marcel Caraciolo&Vinicius Cardoso*|*A CENTRALIZED PLATFORM ON HUMAN GENOME FOR SUPPORTING CLINICAL DECISIONS jhi-sbis*|*2016
Antônio S. da Silva Júnior&Vanilson Andre de Arruda Buregio*|*Um Estudo de Analise Comparativa de Solucoes em Backend as a Service*|*2016
Vanilson Andre de Arruda Buregio&Kajan, Ejub&SELLAMI, MOHAMED&Faci, Noura&Maamar, Zakaria&BENSLIMANE, DJAMAL*|*Revisiting Software Engineering in the Social Era*|*2016
VILLELA, SAULO MORAES&LEITE, SAUL DE CASTRO&Raul Fonseca Neto*|*Incremental p-margin algorithm for classification with arbitrary norm*|*2016
Maurício Archanjo N. Coelho&Carlos Cristiano H. Borges&Raul Fonseca Neto*|*A dual method for solving the nonlinear structured prediction problem*|*2016
David Batista Carvalho&CLUA, ESTEBAN G.&POZZER, CESAR T.&PASSOS, ERICK B.&PAES, ALINE*|*Simulated Perceptions for Emergent Storytelling*|*2016
Tadeu Moreira de Classe&Jonas Silva&PIMENTEL, MARIANO&Renata Mendes de Araujo*|*Uma Experiencia de uso da Gamificacao em Plataformas de Participacao Social*|*2016
Thiago Baesso Procaci&Renata Mendes de Araujo&Sean Wolfgand Matsui Siqueira&Bernardo Pereira Nunes*|*Prospeccao Tecnologica: Levantamento de Patentes, Atuacao da Academia e Potenciais Inovacoes em Ambientes de Aprendizagem no Brasil de 2000 a 2015*|*2016
Anne Koziolek&Alberto Avritzer&SURESH, SINDHU&Menasché, Daniel S.&DINIZ, MORGANNA&Edmundo Albuquerque de Souza e Silva&Rosa Maria Meri Leão&TRIVEDI, KISHOR&HAPPE, LUCIA*|*Assessing survivability to support power grid investment decisions*|*2016
DOMINGUES, GUILHERME&de Souza e Silva, Edmundo&Rosa Maria Meri Leão&MENASCHÉ, DANIEL&Towsley, Don*|*Search and Placement in Tiered Cache Networks*|*2016
Silena Herold García&Pedro Marrero Fernández&Fidel Guerrero Peña&Ximo Gual Arnau&Arquimedes Montoya Pedrón&Antoni Jaume i Capo*|*Metodos computacionales para estudio de la anemia drepanocitica*|*2016
Silena Herold García&PEDRO MARRERO-FERNANDEZ&MANUEL GONZALEZ-HIDALGO&ANTONI JAUME-CAPO&Arnau Mir*|*Clasificacion de eritrocitos empleando modelos ocultos de Markov*|*2016
M Escobedo&Silena Herold García&Ligia Ferreira Gomes&Camila Machado&Elisângela Monteiro Pereira&Wilkie Ernesto Delgado Font*|*Analisis morfologico de muestras de HUVEC empleando funciones basadas en geometria integral*|*2016
Fabio Rafael Segundo&SILVA, ERALDO SILVEIRA E&FARINES, JEAN-MARIE*|*A DTN routing strategy based on neural networks for urban bus transportation system*|*2016
Christine Córdula Dantas*|*An Inhomogeneous Space-Time Patching Model Based on a Nonlocal and Nonlinear Schrodinger Equation*|*2016
Christine Córdula Dantas&RIBEIRO, ANDRÉ L.'B.*|*Stochastic quintessence models: Jerk and fine-structure variability constraints*|*2016
Simone Cristiane dos Santos Lima*|*PBL-SEE: An Authentic Assessment Model for PBL-Based Software Engineering Education*|*2016
MEDEIROS, FERNANDO DE AZEVEDO&SHIGUEMATSU, FABIANA MARI&CAMPOS, FLAVIO BARBOSA&SEGTOVICH, IURI SOTER VIANA&Jorge Eduardo da Silva Ourique&BARRETO, AMARO GOMES&TAVARES, FREDERICO WANDERLEY*|*Alternative EoS-based model for predicting water content, metastable phases and hydrate formation in natural gas systems*|*2016
DE MIGUEL, LAURA&BUSTINCE, HUMBERTO&PEKALA, BARBARA&BENTKOWSKA, URSZULA&Ivanosca Andrade da Silva&BEDREGAL, BENJAMIN&MESIAR, RADKO&OCHOA, GUSTAVO*|*Interval-valued Atanassov intuitionistic OWA aggregations using admissible linear orders and their application to decision making*|*2016
Ivanosca Andrade da Silva&BEDREGAL, B.&SANTIAGO, R.H.N.*|*On Admissible Total Orders for Interval-valued Intuitionistic Fuzzy Membership Degrees*|*2016
AITA, KEYLLA S.U.&Monte, Semiramis J.H.&Silva, Adalberto S.&MARROQUIM, MÁRIO S.C.&COELHO, ANTÔNIO GILBERTO B.&Luiz Claudio Demes da Mata Sousa*|*Web-based ecosystem software for virtual crossmatching in transplant programs*|*2016
José Lamartine de Andrade Lima Neto&Maria Olivia de Matos Oliveira&José Luis Michinel&Hernane Borges de Barros PEREIRA*|*COMPLEXIDADE E MULTIRREFERENCIALIDADE: BASES EPISTEMOLOGICAS PARA A COMPREENSAO DO PAPEL DE NARCOTICOS ANONIMOS*|*2016
Hermes Senger&Claudio Fernando Resin Geyer*|*Parallel and distributed computing for Big Data applications*|*2016
Erika Rosas&Nicolas Hidalgo&Veronica Gil-Costa&Carolina Bonacic&Hermes Senger&Mauricio Marin&Luciana Arantes&Cesar Augusto Cavalheiro Marcondes&Olivier Marin*|*Survey on Simulation for Mobile Ad-hoc Communication for Disaster Scenarios*|*2016
CORREA, F.E.&Manuel Menezes de Oliveira Neto&João Gama&Pedro Luiz Pizzigatti Corrêa&RADY, J.*|*Analyzing the behavior dynamics of grain price indexes using Tucker tensor decomposition and spatio-temporal trajectories*|*2016
FONSECA, GLEISON LOPES&Ildeberto Aparecido Rodello*|*Proposta de uma estrutura conceitual para avaliacao de sistemas ERP*|*2016
Marize Minakawa&José Dutra de Oliveira Neto&Ildeberto Aparecido Rodello*|*Utilidade percebida, intencao de uso e fatores moti vadores para a adocao de Recursos Educacionais Abertos: Um estudo com gradua ndos da Universidade de Sao Paulo*|*2016
Márcia Mazzeo Grande&Enrico Arnaldo Olhê&Ildeberto Aparecido Rodello&Erasmo José Gomes*|*E-Procurement: Conceitos, Modelos e Fatores Criticos de Sucesso*|*2016
Bruno Francisco Vivan Biagi&Ildeberto Aparecido Rodello*|*Beneficios da Utilizacao Adequada de um Sistema de Informacao em uma Microempresa*|*2016
Ildeberto Aparecido Rodello&Vinícius Dândolo&Márcia Mazzeo Grande*|*Evaluation of the impact of promotional campaign through a social networks on the key performance indicators of website for online of group-buying in Brazil*|*2016
RIGHI, SERENA&VERITÀ, SIMONA&ROSSI, PIER LUCA&Marcelo Francis Máduar*|*A DOSE CALCULATION MODEL APPLICATION FOR INDOOR EXPOSURE TO TWO-LAYER WALLS GAMMA IRRADIATION: THE CASE STUDY OF CERAMIC TILES*|*2016
DA SILVA, PAULO SERGIO CARDOSO&Marcelo Francis Máduar&SCAPIN, MARCOS ANTONIO&GARCIA, RAFAEL HENRIQUE LAZZARI&MARTINS, JOÃO PAULO MACHADO*|*Radiological assessment of pharmaceutical clays*|*2016
Plácido Antonio de Souza Neto&Vargas-Solar, Genoveva&da Costa, Umberto Souza&Martin Alejandro Musicante*|*Designing service-based applications in the presence of non-functional properties: A mapping study*|*2016
Célio Andrade de Santana Júnior&Steffane Ramires de Lima&CHRIS TAINE MUNIZ DA SILVA&Tatianna Lacerda Dias*|*Avaliacao do comportamento informacional de usuarios da pagina com acucar, com afeto do Facebook*|*2016
Steffane Ramires de Lima&Célio Andrade de Santana Júnior&Fabiola de Souza Queiroz&Amanda Maria de Almeida Nunes*|*Investigating the Relationship Between Nokia Test Scores and Quality and Productivity Indicators on Scrum-CMMI Environments*|*2016
Thelma Elita Colanzi&VERGILIO, SILVIA*|*A feature-driven crossover operator for multi-objective and evolutionary optimization of product line architectures*|*2016
Thainá Mariani&Thelma Elita Colanzi&VERGILIO, SILVIA*|*Preserving Architectural Styles in the Search Based Design of Software Product Line Architectures*|*2016
Tiago Januario&Sebastian Urrutia&Celso da Cruz Carneiro Ribeiro&Dominique de Werra*|*Edge Coloring: A Natural Model for Sports Scheduling*|*2016
Julliany Sales Brandão&Thiago Ferreira de Noronha&Celso da Cruz Carneiro Ribeiro*|*A biased random-key genetic algorithm to maximize the number of accepted lightpaths in WDM optical networks*|*2016
Leonardo Maricato Musmanno&Celso da Cruz Carneiro Ribeiro*|*Heuristics for the generalized median graph problem*|*2016
Renato Elias Nunes de Moraes&Celso da Cruz Carneiro Ribeiro&Glaydston M. Ribeiro*|*Exact formulations for the minimum interference problem in k-connected ad hoc wireless networks*|*2016
Mariana Tasca&Alexandre Plastino de Carvalho&Celso da Cruz Carneiro Ribeiro&Bianca Zadrozny*|*A fast and effective strategy for feature selection in high-dimensional datasets*|*2016
ALVES, NICOLLI S.R.&MENDES, THIAGO S.&DE MENDONÇA, MANOEL G.&Rodrigo Oliveira Spínola&SHULL, FORREST&SEAMAN, CAROLYN*|*Identification and management of technical debt: A systematic mapping study*|*2016
Cedric Marcelo Augusto Ayala Bravo&Victor Alberto José Ayala Bravo*|*Mathematical analysis of the geometric mapping in the finite element method*|*2016
Marcos André Fernandes Spósito&Arilo Dias Neto&Raimundo da Silva Barreto*|*Cobertura do Alinhamento Estrategico de TI e Negocios das Organizacoes pelo MR-MPS-SV:2012 e pelo MR- MPS-SV:2015*|*2016
LOZANO, ABEL RODOLFO GARCÍA&SIQUEIRA, ANGELO SANTOS&Clicia Valladares Peixoto Friedmann&JURKIEWICZ, SAMUEL JURKIEWICZ*|*RELATIONSHIP BETWEEN EQUITABLE TOTAL COLORING AND RANGE COLORING IN SOME REGULAR GRAPHS*|*2016
NASCIMENTO ARAUJO, TARCISIO&Ronaldo Moreira Salles*|*A Model for Management of Virtual Networks in OpenFlow Environment*|*2016
Junia Magalhães Rocha&JACOB HONORATO, MAURO&Antônio Eduardo Costa Pereira*|*Assessment of expert panels*|*2016
PRESTES, EDSON&MARQUES, LINO&NEULAND, RENATA&MANTELLI, MATHIAS&Renan de Queiroz Maffei&DOGRU, SEDAT&PRADO, JOSE&MACEDO, JOAO&MADHAVAN, RAJ*|*The 2016 Humanitarian Robotics and Automation Technology Challenge*|*2016
