autores*|*titulo*|*ano
Renato Aquino Lopes&Alexandre Cardoso&Lamounier, E.&LOPES, EDERALDO*|*A Proposal for Stress Management Using Serious Games Associated to Virtual and Augmented Reality*|*2014
Alexandre Cardoso&Lamounier, E.&Mariana Afonso Barcelos*|*Ferramentas de apoio ao ensino de componentes de subestacoes de Energia Eletrica com uso de Realidade Virtual e Aumentada.*|*2014
José Barbosa Dias Júnior&Alexandre Cardoso&Edgard Lamounier Júnior&Claudio Kirner*|*Framework for Support on Generation of Massive Open Online Course Adaptative MOOC Using Techniques of Context Adaptation*|*2014
Renato Aquino Lopes&Alexandre Cardoso&Edgard Afonso Lamounier Júnior&Ederaldo Lopes*|*A Proposal for Stress Management Using Serious Games Associated to Virtual and Augmented Reality*|*2014
Alexandre Cardoso&Edgard Afonso Lamounier Júnior&Mariana Barcelos*|*Ferramentas de apoio ao ensino de componentes de subestacoes de energia eletrica com uso de realidade virtual e aumentada*|*2014
José Barbosa Dias Júnior&Alexandre Cardoso&Edgard Afonso Lamounier Jr&Claudio Kirner*|*A FRAMEWORK FOR SUPPORT ON GENERATION OF MASSIVE OPEN ONLINE COURSE ? ADAPTATIVE MOOC USING TECHNIQUES OF CONTEXT ADAPTATION*|*2014
COSTA, CATARINA&FIGUEIREDO, J. J. C.&Gleiph Ghiotto Lima de Menezes&MURTA, LEONARDO*|*Characterizing the Problem of Developers&apos; Assignment for Merging Branches*|*2014
Evando Carlos Pessini*|*Expressiveness of Automatic Semantic Web Service Composition Approaches: A Survey based on Workflow Patterns*|*2014
Eduarda Rodrigues Monteiro&Bruno Boessio Vizzotto&Claudio Machado Diniz&Marilena Maule&Bruno Zatt&Sergio Bampi*|*Parallelization of Full Search Motion Estimation Algorithm for Parallel and Distributed Platforms*|*2014
Marcos Aurélio Carrero&Fabio Tybucheski*|*Estudo de ferramentas de software livre na construcao de redes de telefonia IP*|*2014
Daniel Carlos Guimarães Pedronette&Ricardo da Silva Torres&Rodrigo Tripodi Calumby*|*Using Contextual Spaces for Image Re-Ranking and Rank Aggregation*|*2014
Rodrigo Tripodi Calumby&Ricardo da Silva Torres&Marcos André Gonçalves*|*Multimodal Retrieval with Relevance Feedback Based on Genetic Programming*|*2014
Rodrigo Nakamura&Leila M. G. Fonseca&Jefersson Alex dos Santos&Ricardo da Silva Torres&Xin-She Yang&João Paulo Papa*|*Nature-Inspired Framework for Hyperspectral Band Selection*|*2014
George Teodoro&Eduardo Alves do Valle Junior&Nathan Mariano&Ricardo da Silva Torres&Wagner Meira Júnior&Joel H. Saltz*|*Approximate similarity search for online multimedia services on distributed CPU-GPU platforms*|*2014
Daniel Carlos Guimarães Pedronette&Jurandy Gomes de Almeida Jr.&Ricardo da Silva Torres*|*A Scalable Re-Ranking Method for Content-Based Image Retrieval*|*2014
FARIA, FABIO A.&Daniel Carlos Guimarães Pedronette&Jefersson Alex dos Santos&Anderson Rocha&Ricardo da Silva Torres*|*Rank Aggregation for Pattern Classifier Selection in Remote Sensing Images*|*2014
PEDRONETTE, DANIEL CARLOS GUIMARÃES&PENATTI, OTÁVIO A.B.&Ricardo da Silva Torres*|*Unsupervised Manifold Learning Using Reciprocal kNN Graphs in Image Re-Ranking and Rank Aggregation Tasks*|*2014
ALBERTON, BRUNA&Almeida, Jurandy&HENNEKEN, RAIMUND&Ricardo da Silva Torres&MENZEL, ANNETTE&MORELLATO, LEONOR PATRICIA C.*|*Using phenological cameras to track the green up in a cerrado savanna and its on-the-ground validation*|*2014
FARIA, FABIO A.&DOS SANTOS, JEFERSSON A.&ROCHA, ANDERSON&Ricardo da Silva Torres*|*A framework for selection and fusion of pattern classifiers in multimedia recognition*|*2014
PENATTI, OTÁVIO A.B.&SILVA, FERNANDA B.&Valle, Eduardo&GOUET-BRUNET, VALERIE&Ricardo da Silva Torres*|*Visual word spatial arrangement for image retrieval and classification*|*2014
FARIA, FABIO A.&Paula Perre&Roberto Antonio Zucchi&Leonardo R. Jorge&Thomas Lewinsohn&Anderson Rocha&Ricardo da Silva Torres*|*Automatic identification of fruit flies (Diptera: Tephritidae)*|*2014
Almeida, Jurandy&DOS SANTOS, JEFERSSON A.&ALBERTON, BRUNA&Ricardo da Silva Torres&MORELLATO, LEONOR PATRICIA C.*|*Applying machine learning based on multiscale classifiers to detect remote phenology patterns in Cerrado savanna trees*|*2014
Alex Mansano&Jessica Akemi Matsuoka&Níkolas Aleksander da Mota Abiuzzi&Luis Claudio Sugi Afonso&PAPA, J.&Fabio Faria&Ricardo da Silva Torres&Alexandre Xavier Falcão*|*Swarm-based Descriptor Combination and its Application for Image Classification*|*2014
LI, LIN TZY&PEDRONETTE, DANIEL CARLOS GUIMARÃES&Almeida, Jurandy&PENATTI, OTÁVIO A. B.&CALUMBY, RODRIGO TRIPODI&Alberto H. F. Laender*|*A rank aggregation framework for video multimodal geocoding*|*2014
DOS SANTOS, JEFERSSON A.&PENATTI, OTAVIO A. B.&GOSSELIN, PHILIPPE-HENRI&FALCAO, ALEXANDRE X.&PHILIPP-FOLIGUET, SYLVIE&Ricardo da Silva Torres*|*Efficient and Effective Hierarchical Feature Propagation*|*2014
CAROLINE B. GONÇALVES&GUSTAVO H. GARCIA SILVA&JACKSON A. GOULART&MARCOS P. S. TOMÉ&MIGUEL DOS SANTOS PEREIRA&PATRÍCIA M. R. MARCOLINO&PEDRO V. G. DE FIGUEIREDO&SUELEN C. CREMONINI&Renan Gonçalves Cattelan&ARI S. GOMES JÚNIOR&ARYADNE G. P. REZENDE&CARLA DE OLIVEIRA CAMARGO&EDUARDO C. DE PAIVA&FELIPE B. COSTA&FELIPE A. GURGEL&GUILHERME DE SOUZA SILVA&GUSTAVO DE S. SILVA*|*APADRINHAMENTO DE ALUNOS INGRESSANTES: COMBATENDO A EVASAO E A RETENCAO NO INICIO DA VIDA ACADEMICA*|*2014
BRANT-RIBEIRO, TAFFAREL&MENDONÇA, IGOR&ARAUJO, RAFAEL DIAS&Miller Miranda Mendes&Fabiano Azevedo Dorça&Renan Gonçalves Cattelan*|*Um Modelo Social e Colaborativo para Extensao de Conteudo em Ambientes Educacionais Ubiquos*|*2014
Maria Camila Nardini Barioni&Razente, H. L.&Alessandra M. R. Marcelino&Agma Juci Machado Traina&Caetano Traina Júnior*|*Open issues for partitioning clustering methods: an overview*|*2014
Jéssica Andressa de Souza&Maria Camila Nardini Barioni&Humberto Razente*|*Optimizing metric access methods for querying and mining complex data types*|*2014
PFITSCHER, RICARDO J.&Maurício Aronne Pillon&Rafael Rodrigues Obelheiro*|*Customer-oriented diagnosis of memory provisioning for IaaS clouds*|*2014
Elizaldo Domingues dos Santos&Bianca Neves Machado&Marcos Moises Zanella&Mateus das Neves Gomes&Jeferson Avila Souza&Liércio André Isoldi&Luiz Alberto Oliveira Rocha*|*Numerical Study of the Effect of the Relative Depth on the Overtopping Wave Energy Converters According to Constructal Design*|*2014
Cristina dos Santos Horbach&Elizaldo Domingues dos Santos&Liércio André Isoldi&Luiz Alberto Oliveira Rocha*|*Constructal Design of Y-Shaped Conductive Pathways for Cooling a Heat-Generating Body*|*2014
Fernanda B. Link&Elizaldo Domingues dos Santos&Liércio André Isoldi&Luiz Alberto Oliveira Rocha*|*CONSTRUCTAL DESIGN OF A X-SHAPED CAVITY COOLED BY CONVECTION*|*2014
Vaz, Joaquim&Sattler, Miguel A.&Ruth da Silva Brum&Elizaldo Domingues dos Santos&Liércio André Isoldi*|*An experimental study on the use of Earth-Air Heat Exchangers (EAHE)*|*2014
SANTOS, ELIZALDO D.&Liércio André Isoldi&PETRY, ADRIANE P.&FRANÇA, FRANCIS H. R.*|*A numerical study of combined convective and radiative heat transfer in non-reactive turbulent channel flows with several optical thicknesses: a comparison between LES and RANS*|*2014
Giulio Lorenzini&Cesare Biserni&Emanuel Estrada&Liércio André Isoldi&Elizaldo Domingues dos Santos&Luiz Alberto Oliveira Rocha*|*Constructal Design of Convective Y-Shaped Cavities by Means of Genetic Algorithm*|*2014
Giulio Lorenzini&Cesare Biserni&Emanuel Estrada&Elizaldo Domingues dos Santos&Liércio André Isoldi&Luiz Alberto Oliveira Rocha*|*Genetic Algorithm Applied to Geometric Optimization of Isothermal Y-Shaped Cavities*|*2014
Flávio M. Seibt&Eduardo Costa Couto&Teixeira, P. R. F.&Elizaldo Domingues dos Santos&Luiz Alberto Oliveira Rocha&Liércio André Isoldi*|*NUMERICAL ANALYSIS OF THE FLUID-DYNAMIC BEHAVIOR OF A SUBMERGED PLATE WAVE ENERGY CONVERTER*|*2014
Mateus das Neves Gomes&Flávio M. Seibt&Luiz Alberto Oliveira Rocha&Elizaldo Domingues dos Santos&Liércio André Isoldi*|*Numerical Analysis of an Oscillating Water Column Converter Considering a Physical Constraint in the Chimney Outlet*|*2014
Flávio M. Seibt&Max Letzow&Mateus das Neves Gomes&Jeferson Avila Souza&Luiz Alberto Oliveira Rocha&Elizaldo Domingues dos Santos&Liércio André Isoldi*|*Computational Modeling Applied to the Study of Wave Energy Converters (WEC)*|*2014
Giulio Lorenzini&Cesare Biserni&LINK, F.B.&SANTOS, DOS&Liércio André Isoldi&Rocha, L.A.O.*|*Constructal design of isothermal X-shaped cavities*|*2014
SEIBT, FLÁVIO MEDEIROS&COUTO, EDUARDO COSTA&DOS SANTOS, ELIZALDO DOMINGUES&Liércio André Isoldi&ROCHA, LUIZ ALBERTO OLIVEIRA&TEIXEIRA, PAULO ROBERTO DE FREITAS*|*Numerical study on the effect of submerged depth on the horizontal plate wave energy converter*|*2014
Lorenzini, Giulio&Biserni, Cesare&Roberta de Lima Corrêa&Elizaldo Domingues dos Santos&Liércio André Isoldi&Luiz Alberto Oliveira Rocha*|*Constructal design of T-shaped assemblies of fins cooling a cylindrical solid body*|*2014
Jose Roberto Rozante&Demerval Soares Moreira&GODOY, R. C. M.&ALEX A. FERNANDES*|*Multi-model ensemble: technique and validation*|*2014
Eduardo Araújo&André Moreira&Joao Jose Vasco Peixoto Furtado&tarcisio pequeno&Soares Andrade Jr*|*Collaboration Networks from a Large CV Database: Dynamics, Topology and Bonus Impact*|*2014
Daniel Macedo&Andreia Formigo&Joao Jose Vasco Peixoto Furtado&Maria Elizabeth Sucupira Furtado&Daniel Almeida Chagas*|*USING AND EVALUATING AUGMENTED REALITY FOR MOBILE DATA VISUALIZATION IN REAL ESTATE CLASSIFIED ADS*|*2014
Thaisa Lacerda&Christiane Anneliese Gresse von Wangenheim&Aldo Von Wangenheim&Isabela Giuliano*|*Does the Use of Structured Reporting improve Usability? A Comparative Evaluation of the Usability of two Approaches for Findings Reporting in a Large-Scale Telecardiology Context*|*2014
Christiane Anneliese Gresse von Wangenheim&Aldo Von Wangenheim*|*Teaching Game Programming in Family Workshops*|*2014
Christiane Anneliese Gresse von Wangenheim&RAUSIS, BRUNO&SOARES, GUSTAVO M.&Rafael Savi&Borgatto, Adriano Ferreti*|*Project detective - a game for teaching earned value management*|*2014
Eduardo Araujo Oliveira&Viviane Aureliano&Rozelma Soares de Franca&Patricia Tedesco*|*Digital and Collaborative Technologies for Smarter Distance Education*|*2014
Itamar Iliuk&Jose manoel Balthazar&Angelo Marcelo Tusset&PIQUEIRA, J. R.&DE PONTES, B. R.&FELIX, J. L.&BUENO, A. M.*|*Application of passive control to energy harvester efficiency using a nonideal portal frame structural support system*|*2014
Itamar Iliuk&BRASIL, REYOLANDO MANOEL LOPES REBELLO DA F&BALTHAZAR, JOSÉ MANOEL&TUSSET, ANGELO MARCELO&PICCIRILLO, VINICIUS&PIQUEIRA, JOSÉ ROBERTO CASTILHO*|*Potential Application in Energy Harvesting of Intermodal Energy Exchange in a Frame: FEM Analysis*|*2014
Andrews Cordolino Sobral&VACAVANT, ANTOINE*|*A comprehensive review of background subtraction algorithms evaluated with synthetic and real videos*|*2014
Andrews Cordolino Sobral&Christopher Grover Baker&Thierry BOUWMANS&El-hadi Zahzah*|*Incremental and Multi-feature Tensor Subspace Learning Applied for Background Modeling and Subtraction*|*2014
LINS, ROBSON&HENRIQUES, DIOGO&LIMA, EMERSON&Sílvio de Barros Melo*|*A faster pixel-decimation method for block motion estimation in H.264/AVC*|*2014
Angelo Roncalli Alencar Brayner&Coelho, André L.V.&Karina Marinho&Holanda, Raimir&Wagner Castro*|*On query processing in wireless sensor networks using classes of quality of queries*|*2014
Arlino Araújo&José Maria Monteiro&José Antônio F. de Macedo&Julio A. Tavares&Angelo Roncalli Alencar Brayner&Sérgio Lifischitz*|*ARe-SQL: An Online, Automatic and Non-Intrusive Approach for Rewriting SQL Queries:*|*2014
Pedro Holanda&João Paulo Pordeus&José Maria Monteiro&Angelo Roncalli Alencar Brayner&Sérgio Lifischitz*|*Improving Index Maintenance Using Decision Analysis*|*2014
Salles Viana Gomes de Magalhães&Marcus Vinícius Alvim Andrade&W Randolph Franklin&Guilherme C. Pena*|*A linear time algorithm to compute the drainage network on grid terrains*|*2014
Chaulio R. Ferreira&Salles Viana Gomes de Magalhães&Marcus Vinícius Alvim Andrade&W. Randolph Franklin&Guilherme C. Pena*|*A Parallel Algorithm for Viewshed Computation on Grid Terrains*|*2014
Marise de Barros Miranda Gomes&José Benedito Sacomano*|*Production of Sustainable Electricity in Landfills: The Case of the Bandeirantes Landfill.*|*2014
Pará, Telma&Simone Dantas de Souza&Sylvain Gravier*|*Solitaire Clobber on Circulant Graphs*|*2014
Diana Sasaki&Simone Dantas de Souza&de Figueiredo, C.M.H.&Myriam Preissmann*|*The hunting of a snark with total chromatic number 5*|*2014
Simone Dantas de Souza&Felix Joos&Christian Löwenstein&Deiwison Souza Machado&Dieter Rautenbach*|*Domination and total domination in cubic graphs of large girth*|*2014
COSTA, VITOR&Simone Dantas de Souza&RAUTENBACH, DIETER*|*Asymptotic surviving rate of trees with multiple fire sources*|*2014
Denilson da Silva Bezerra&Silvana Amaral&Milton Kampel&Pedro Ribeiro de Andrade Neto*|*Simulating Sea-Level Rise Impacts on Mangrove Ecosystem adjacent to Anthropic Areas: the case of Maranhao Island, Brazilian Northeast*|*2014
Flávio Gonçalves Fernandes&Mark Alan Junho Song*|*UML-Checker: An Approach for Verifying UML Behavioral Diagrams*|*2014
Tássia Borges de Vasconselos&Adriane Borda Almeida da Silva*|*Tecnicas de analise sobre o uso de proporcao na arquitetura*|*2014
Sirlene de Mello Sopeña&Nirce Saffer Medvedovski&Jéssica Helena Peixoto Castro&Flávio Almansa Baumbach&Adriane Borda Almeida da Silva*|*Tecnologias de Informacao e Comunicacao na elaboracao de um Diagnostico Rapido Urbano Participativo (DRUP)*|*2014
SOCORRO DA SILVA, ALEKSANDRA DO&Silvana Rossy de Brito&MARTINS, DALTON LOPES&VIJAYKUMAR, NANDAMUDI LANKALAPALLI&Jorge da Rocha, Cláudio Alex&COSTA, JOÃO CRISÓSTOMO WEYL ALBUQUERQUE&FRANCÊS, CARLOS RENATO LISBOA*|*Social Networks Analysis and Participation in Learning Environments to Digital Inclusion Based on Large-Scale Distance Education*|*2014
SILVA, LUIZ&Germano Lambert-Torres&Germano Lambert-Torres&Luiz Eduardo Borges da Silva&Humberto César Brandão de Oliveira&Tiago Silveira*|*MAX-MIN Paraconsistent Ant Algorithm*|*2014
Alexandre Torres&Renata Galante&Marcelo Soares Pimenta*|*ENORM: An Essential Notation for Object-Relational Mapping*|*2014
MARCON, C.&WEBBER, T.&Ana Cristina Benso da Silva&CATALDO, R.&POEHLS, L.&FERNANDES, R.&GRANDO, F.*|*Tiny - optimised 3D mesh NoC for area and latency minimisation*|*2014
BARCELOS, THIAGO&COSTA, GEIZA&MUNOZ, ROBERTO&Ismar Frango Silveira*|*Informal HCI: Fixing Playability Issues As A Strategy To Improve The Skills Of Novice Programmers*|*2014
AMARAL, MARCOS PRADO&Ismar Frango Silveira*|*Um levantamento sobre pesquisas com o uso do software Geogebra no ensino de funcoes matematicas*|*2014
ZAMITH, MARCELO&Luis Valente&Joselli, Mark&José Ricardo da Silva Junior&esteban clua&Bruno Feijó*|*Exploring Energy Management on GPUs in Game Architectures*|*2014
Fabio Augusto Faria&DOS SANTOS, JEFERSSON A.&ROCHA, ANDERSON&TORRES, RICARDO DA S.*|*A framework for selection and fusion of pattern classifiers in multimedia recognition*|*2014
Fabio Augusto Faria&PEDRONETTE, DANIEL C. G.&DOS SANTOS, JEFERSSON A.&ROCHA, ANDERSON&TORRES, RICARDO DA S.*|*Rank Aggregation for Pattern Classifier Selection in Remote Sensing Images*|*2014
Fabio Augusto Faria&Paula Perre&ZUCCHI, R.A.&JORGE, L.R.&LEWINSOHN, T.M.&Anderson Rocha&TORRES, R. DA S.*|*Automatic identification of fruit flies (Diptera: Tephritidae)*|*2014
Alex Mansano&Jessica Akemi Matsuoka&Luis Claudio Sugi Afonso&João P. Papa&Fabio Augusto Faria&Ricardo da Silva Torres*|*Swarm-based Descriptor Combination and its Application for Image Classification*|*2014
Rudolph dos Santos Gomes Pereira&Armando Paulo da Silva&Willian Damin&Wilson Massashiro Yonezawa*|*O Auxilio do Software Geogebra na Aquisicao do Conhecimento da Funcao Seno*|*2014
Ernani Gottardo&Robinson Vida Noronha&Celso Antônio Alves Kaestner*|*Estimativa de Desempenho Academico de Estudantes: Analise da Aplicacao de Tecnicas de Mineracao de Dados em Cursos a Distancia*|*2014
Leonardo Torres&Sidnei Joao Siqueira Sant'Anna&Corina da Costa Freitas&Alejandro César Frery*|*Speckle reduction in polarimetric SAR imagery with stochastic distances and nonlocal means*|*2014
Marcus Fabiano Silva Saldanha&Corina da Costa Freitas&Sidnei Joao Siqueira Sant'Anna*|*Segmentacao de imagens SAR usando abordagem probabilistica baseada em distribuicao Gama*|*2014
Rogerio Galante Negri&Luciano Vieira Dutra&Sidnei Joao Siqueira Sant'Anna*|*An innovative support vector machine based method for contextual image classification*|*2014
Nogueira, Sidney&Augusto Cezar Alves Sampaio&Mota, Alexandre*|*Test generation from state based use case models*|*2014
CARVALHO, GUSTAVO&FALCÃO, DIOGO&BARROS, FLÁVIA&Augusto Cezar Alves Sampaio&Mota, Alexandre&MOTTA, LEONARDO&BLACKBURN, MARK*|*Test case generation from natural language requirements based on SCR specifications*|*2014
Augusto Cezar Alves Sampaio&Nogueira, Sidney&Mota, Alexandre&ISOBE, YOSHINAO*|*Sound and mechanised compositional verification of input-output conformance*|*2014
Gabriela Vaz Meirelles&Arina Marina Perez&Edmárcia Elisa de Souza&Fernanda Luisa Basei&Priscila Ferreira Papa&Talita Diniz Melo Hanchuk&Vanessa Bomfim Cardoso&Jörg Kobarg*|*?Stop Ne(c)king around?: How interactomics contributes to functionally characterize Nek family kinases*|*2014
CARAZZOLLE, MARCELO FALSARELLA&DE CARVALHO, LUCAS MIGUEL&SLEPICKA, HUGO HENRIQUE&Ramon Oliveira Vidal&Gonçalo Amarante Guimarães Pereira&Jörg Kobarg&Gabriela Vaz Meirelles*|*IIS - Integrated Interactome System: A Web-Based Platform for the Annotation, Analysis and Visualization of Protein-Metabolite-Gene-Drug Interactions by Integrating a Variety of Data Sources and Tools*|*2014
DE SOUZA, EDMARCIA ELISA&Jörg Kobarg&Gabriela Vaz Meirelles&GODOY, BÁRBARA BIATRIZ&PEREZ, ARINA MARINA&SMETANA, JULIANA HELENA COSTA&DOXSEY, STEPHEN J.&MCCOMB, MARK E.&COSTELLO, CATHERINE E.&WHELAN, STEPHEN A.*|*Characterization of the Human NEK7 Interactome Suggests Catalytic and Regulatory Properties Distinct from Those of NEK6*|*2014
KAWAHARA, REBECA&LIMA, RENATO NIYAMA&DOMINGUES, ROMÊNIA R.&PAULETTI, BIANCA ALVES&Gabriela Vaz Meirelles&ASSIS, MICHELLE&FIGUEIRA, ANA CAROLINA MIGLIORINI&PAES LEME, ADRIANA F.*|*Deciphering the role of the ADAM17-dependent secretome in cell signaling*|*2014
COSTA, FERNANDA C.&SAITO, ÂNGELA&GONÇALVES, KALIANDRA A.&VIDIGAL, PEDRO M.&Gabriela Vaz Meirelles&BRESSAN, GUSTAVO C.&Jörg Kobarg*|*Ki-1/57 and CGI-55 ectopic expression impact cellular pathways involved in proliferation and stress response regulation*|*2014
DE SOUZA, EDMARCIA ELISA&HEHNLY, HEIDI&PEREZ, ARINA MARINA&Gabriela Vaz Meirelles&SMETANA, JULIANA HELENA COSTA&DOXSEY, STEPHEN&Jörg Kobarg*|*Human Nek7-interactor RGS2 is required for mitotic spindle organization*|*2014
Leonardo Antonio de Andrade&ZINGARELLI, M. R. U. (Matheus Zingarelli)&Rodofo Ribeiro Silva&Rudinei Goularte*|*A New Approach to Spatial Compression Applied in Stereoscopic Videos*|*2014
SILVA, DAYDSON HUGO&Fabiano Azevedo Dorça*|*Uma Abordagem Automatica para Personalizacao do Processo de Ensino Baseada em Estilos de Aprendizagem em Sistemas Adaptativos e Inteligentes para Educacao a Distancia*|*2014
BRANT-RIBEIRO, TAFFAREL&MENDONÇA, IGOR EMMANUEL S.&Rafael Araújo&MENDES, MILLER MIRANDA&Fabiano Azevedo Dorça&CATTELAN, RENAN*|*Um Modelo Social e Colaborativo para Extensao de Conteudo em Ambientes Educacionais Ubiquos*|*2014
Jorge L. V. Barbosa&Sandro José Rigo&Debora Nice Ferrari Barbosa&Jezer Machado de Oliveira&Solon Andrade Rabello Junior*|*Integrating Collaborative and Decentralized Models to Support Ubiquitous Learning*|*2014
Sandro José Rigo&Wagner Cambruzzi&Jorge L. V. Barbosa&Sílvio Cazella*|*Aplicacoes de Mineracao de Dados Educacionais e Learning Analytics com foco na evasao escolar: oportunidades e desafios*|*2014
Sandro José Rigo&Diógines Goldoni&Isa Mara da Rosa Alves*|*Contribuicoes da analise ludologica para a concepcao de jogos serios*|*2014
ARAUJO, DENIS A. DE&Sandro José Rigo&Rove Chisman&carolina muller*|*Information Extraction for legal knowledge representation ? a review of approaches and trends*|*2014
Jorge L. V. Barbosa&Jezer Machado de Oliveira&Debora Nice Ferrari Barbosa&Sandro José Rigo*|*Modelagem Multiagentes de uma Infraestrutura Descentralizada para Aprendizagem Ubiqua*|*2014
Sandro José Rigo&Jorge L. V. Barbosa&Wagner Cambruzzi*|*Educacao em Engenharia e Mineracao de Dados Educacionais: oportunidades para o tratamento da evasao*|*2014
Marcelo da Silva dos Santos&Jorge L. V. Barbosa&Sandro José Rigo*|*Avaliacao da Rede Social Educacional de Novo Hamburgo*|*2014
Susane Costa&Sandro José Rigo&Sílvio Cazella*|*Minerando Dados de Desempenho de Alunos de Cursos de Educacao Permanente em Modalidade EAD: Um Estudo de Caso sobre Evasao Escolar na UNA-SUS*|*2014
Henrique Braum&Sandro José Rigo&Jorge L. V. Barbosa*|*Modelo de classificacao automatica de questoes na lingua portuguesa*|*2014
Lucas Luis Baruffi&Sandro José Rigo&Jorge L. V. Barbosa*|*Uma Interface de Programacao de Aplicativos para analise qualitativa de textos aplicada ao sistema MineraForum*|*2014
Neila Batista Xavier&José Francisco de Magalhães Netto&MÁRCIO AURÉLIO DOS SANTOS ALENCAR*|*MANAGER: Um Sistema Multiagente para Auxiliar a Gestao de Cursos EaD em um Ambiente Virtual de Aprendizagem*|*2014
Juliano de Souza Gaspar&Zilma Silveira Nogueira Reis&Eura Martins Lage&Regina Amélia Lopes Pessoa Aguiar&Gabriela Luiza Nogueira Vitral&Eliane Gonçalves Machado*|*Associacao entre risco gestacional e tipo de parto com as repercussoes maternas e neonatais*|*2014
Juliano de Souza Gaspar&Thabata Sá&Zilma Silveira Nogueira Reis&Renato Ferreira Nunes Junior&Marcelo Rodrigues dos Santos Junior&Rafael Rocha Gusmão*|*Use of Geographic Information System Tools in Research on Neonatal Outcomes in a Maternity-School in Belo Horizonte - Brazil*|*2014
Rayssa Cássia Nascimento&Fernanda Cristelli Costa de Lima&Eliane de Sá Lopes Lomez&Juliano de Souza Gaspar*|*Revisao sistematica para avaliar a eficacia do uso da Risperidona no tratamento de manutencao da esquizofrenia*|*2014
Álvaro A T Ferreira&Zilma Silveira Nogueira Reis&Samuel Frade&Juliano de Souza Gaspar&Salime Cristina Hadad&Ricardo João Cruz Correia&Marcelo Rodrigues dos Santos*|*Proposicao de um Sumario de Alta Obstetrico visando a troca de informacoes, em padrao OPENEHR, para continuidade do cuidado materno-infantil*|*2014
Juliano de Souza Gaspar&Alberto Freitas&Nuno Rocha&Goreti Carvalho Marreiros&Altamiro da Costa Pereira*|*Quality in Hospital Administrative Databases*|*2014
Serguei V. Triapitsyn&María B. Aguirre&Guillermo A. Logarzo&Anamaria Dal Molin*|*Taxonomic notes on primary and secondary parasitoids (Hymenoptera: Encyrtidae and Signiphoridae) of Hypogeococcus spp. (Hemiptera: Pseudococcidae) in Argentina*|*2014
Pedro Alonso Jordá&VIDAL, ANTONIO M.*|*Block pivoting implementation of a symmetric Toeplitz solver*|*2014
Bruno Squizato Faiçal&Patrícia Amâncio Vargas&Torsten Braun&Fausto Guzzo da Costa&Gustavo Pessin&Jó Ueyama&Heitor de Freitas Vieira&Alexandre Colombo&Pedro Henrique Fini&Leandro Aparecido Villas&Fernando Santos Osório*|*The use of unmanned aerial vehicles and wireless sensor networks for spraying pesticides*|*2014
Gustavo Pessin&Jefferson R. Souza&Fernando S. Osório&Bruno Squizato Faiçal&Geraldo P. R. Filho&Jó Ueyama&Patrícia A. Vargas&Denis F. Wolf*|*Investigation on the Evolution of a Robotic Controller for Autonomous Vehicle Navigation.*|*2014
Jó Ueyama&Heitor de Freitas Vieira&Bruno Squizato Faiçal&Geraldo Pereira Filho&Pedro Henrique Fini&Gustavo Pessin&Pedro Gomes&Leandro Aparecido Villas*|*Exploiting the use of unmanned aerial vehicles to provide resilience in wireless sensor networks*|*2014
Leonardo de Oliveira Muller&Tiago Ribeiro Alves de Melo&Egon Sewald Junior&Mauricio José Ribeiro Rotta*|*Case Implantacao do Processo Digital no Tribunal de Justica do Estado de Sao Paulo*|*2014
ABINADER, FUAD M.&DOPPLER, KLAUS&SOUSA, VICENTE A.&ALMEIDA, ERIKA P.L.&CHAVES, FABIANO S.&André Mendes Cavalcante&VIEIRA, ROBSON D.&PAIVA, RAFAEL C.D.&SOBRINHO, ANGILBERTO M.&CHOUDHURY, SAYANTAN&TUOMAALA, ESA*|*Enabling the coexistence of LTE and Wi-Fi in unlicensed bands*|*2014
Marilena Maule&Comba, João L.D.&TORCHELSEN, RAFAEL&Bastos, Rui*|*Memory-optimized order-independent transparency with Dynamic Fragment Buffer*|*2014
Eugênio de Oliveira Simonetto&Glauco Oliveira Rodrigues&Luiz Claudio Dalmolin&Nilson Ribeiro Modro*|*O USO DA DINAMICA DE SISTEMAS PARA AVALIACAO DE CENARIOS DA RECICLAGEM DE RESIDUOS SOLIDOS URBANOS*|*2014
Fábio Alexandre Monteiro&Brunah Wagner&Nilson Ribeiro Modro&Diogo José Horst*|*Analise da Cadeia Produtiva da Apicultura no Planalto Norte de Santa Catarina: Um estudo de caso*|*2014
Raphael Carlos Santos Machado&Celina Miraglia Herrera de Figueiredo&Nicolas Trotignon*|*Complexity of colouring problems restricted to unichord-free and {square,unichord}-free graphs*|*2014
SASAKI, D.&Simone Dantas&Celina Miraglia Herrera de Figueiredo&Myriam Preissmann*|*The hunting of a snark with total chromatic number 5*|*2014
DA FONSECA, G.D.&Celina Miraglia Herrera de Figueiredo&PEREIRA DE SÁ, V.G.&MACHADO, R.C.S.*|*Efficient sub-5 approximations for minimum dominating sets in unit disk graphs*|*2014
Vinicius G. P de Sa&Celina Miraglia Herrera de Figueiredo*|*Blind-friendly von Neumann's heads or tails*|*2014
Mitre Costa Dourado&Luerbio Faria&PIZAÑA, MIGUEL A.&Rautenbach, Dieter&Szwarcfiter, Jayme L.*|*On defensive alliances and strong global offensive alliances*|*2014
COUTO, FERNANDA&Luerbio Faria&Sulamita Klein*|*Chordal- ( k , - )and strongly chordal- ( k , - )graph sandwich problems*|*2014
