autores*|*titulo*|*ano
Fellipe de Melo Chagas&José de Jesús Pérez Alcázar&Luciano Digiampietri*|*Algoritmo de classificacao de especialistas em areas na base de curriculos Lattes*|*2015
Luciano Digiampietri&José de Jesús Pérez Alcázar&Karina Valdivia Delgado&Gabriela S. Silva&Jesús Mena-Chalco&Esteban Tuesta&Rogério Mugnani&Jamison J. S. Lima*|*EXTRACAO, CARACTERIZACAO E ANALISES DE DADOS DE CURRICULOS LATTES*|*2015
Esteban Tuesta&Luciano Digiampietri&Jesús Mena-Chalco&Karina Valdivia Delgado&Rogério Mugnani&José de Jesús Pérez Alcázar*|*ANALISE COMPARATIVA DA PRODUTIVIDADE DOS  PARES ORIENTADOR-ORIENTADO EM CIENCIA DA COMPUTACAO*|*2015
FRANCIELE ALVES DOS SANTOS MEDINA&Sergio Gustavo Medina Pereira&Rodrigo Franco Gonçalves*|*Los ancianos y la interaccion intuitiva en los smartphones: Una revision sistematica de la literatura*|*2015
MESQUITA, RAFAEL G.&SILVA, RICARDO M.A.&Carlos Alexandre Barros de Mello&MIRANDA, PÉRICLES B.C.*|*Parameter tuning for document image binarization using a racing algorithm*|*2015
ROE, EDWARD&Carlos Alexandre Barros de Mello*|*Restoring images of ancient color postcards*|*2015
Alberto Nicodemus Gomes Lopes Filho&Carlos Alexandre Barros de Mello*|*Modelling physical forces for reconstruction on strings of degraded digits*|*2015
Gustavo Bittencourt Figueiredo&Cesar Augusto Viana Melo&Nelson Luis Saldanha da Fonseca*|*On Traffic Scaling Transformation at Ingress Optical Burst Switches*|*2015
Lucia Vilela Leite Filgueiras&Soraia Silva Prietch&PRETI, JOÃO PAULO DELGADO*|*Empowerment of Assistive Technologies with Mobile Devices in a DUI Ecosystem*|*2015
SILVA, FRANCISCO AIRTON&MACIEL, PAULO&Rubens de Souza Matos Júnior*|*SmartRank: a smart scheduling tool for mobile cloud computing*|*2015
Jamilson Dantas&Rubens de Souza Matos Júnior&Jean Araujo&MACIEL, PAULO*|*Eucalyptus-based private clouds: availability modeling and comparison to the cost of a public cloud*|*2015
Rodrigo Morgon&Silvio do Lago Pereira*|*Algoritmo evolucionario para aprendizagem de conceitos*|*2015
Rodrigo Morgon&Silvio do Lago Pereira*|*Regressao simbolica com selecao por amostragem*|*2015
Silvio do Lago Pereira&Luiz Felipe Zarco dos Santos&Lucio Nunes de Lira*|*A Dialogue System for Coherent Reasoning with Inconsistent Knowledge Bases*|*2015
USBERTI, Fábio Luiz&Christiano Lyra Filho&Celso Cavellucci&José Federico Vizcaino González*|*Hierarchical multiple criteria optimization of maintenance activities on power distribution networks*|*2015
DE ASSIS, LAURA SILVA&GONZALEZ, JOSE FEDERICO VIZCAINO&USBERTI, FABIO LUIZ&Christiano Lyra Filho&Celso Cavellucci&VON ZUBEN, FERNANDO J.*|*Switch Allocation Problems in Power Distribution Systems*|*2015
LONGO, DOUGLAS HIURA&Patrícia Vilain*|*User Scenarios Through User Interaction Diagrams*|*2015
LONGO, DOUGLAS HIURA&WILGES, BEATRIZ&Patrícia Vilain&CISLAGHI, RENATO*|*Fixture Setup through Object Notation for Implicit Test Fixtures*|*2015
REIS-CUNHA, JOÃO LUÍS&RODRIGUES-LUIZ, GABRIELA F.&VALDIVIA, HUGO O.&Rodrigo de Paula Baptista&MENDES, TIAGO A. O.&DE MORAIS, GUILHERME LOSS&GUEDES, RAFAEL&Macedo, Andrea M.&BERN, CARYN&GILMAN, ROBERT H.&LOPEZ, CARLOS TALAVERA&ANDERSSON, BJÖRN&VASCONCELOS, ANA TEREZA&BARTHOLOMEU, DANIELLA C.*|*Chromosomal copy number variation reveals differential levels of genomic plasticity in distinct Trypanosoma cruzi strains*|*2015
VALDIVIA, HUGO O.&REIS-CUNHA, JOÃO LUÍS&RODRIGUES-LUIZ, GABRIELA F.&Rodrigo de Paula Baptista&G. Cristian Baldeviano&Robert V. Gerbasi&Deborah E. Dobson&Francine Pratlong&Patrick Bastien&Andrés G. Lescano&Stephen M. Beverley&BARTHOLOMEU, DANIELLA C.*|*Comparative genomic analysis of Leishmania (Viannia) peruviana and Leishmania (Viannia) braziliensis*|*2015
MAIKE, VANESSA R.M.L.&Samuel Bastos Buchdid&POSADA, JULIÁN ESTEBAN GUTIERREZ&Baranauskas, M. Cecília C.*|*Bringing universal design and the web of things into the supermarket*|*2015
LAZZARINI, VICTOR&Keller, Damián&Marcelo Soares Pimenta*|*Prototyping of Ubiquitous Music Ecosystems*|*2015
Sandra Aparecida de Amo&Mouhamadou Saliou Diallo&Cheikh Talibouya Diop&Arnaud Giacometti&Arnaud Soulet*|*Contextual preference mining for user profile construction*|*2015
Priscila Vanessa da Silva Zabala Capriles&Luiz Phillippe Ribeiro Baptista&Isabella Alvim Guedes&Ana Carolina Ramos Guimarães&Marcelo Alves Ferreira&Laurent Emmanuel Dardenne*|*Structural modeling and docking studies of ribose 5-phosphate isomerase from Leishmania major and Homo sapiens: A comparative analysis for Leishmaniasis treatment*|*2015
BONIOLO, GIOVANNI&D?AGOSTINO, MARCELLO&PIAZZA, MARIO&Gabriele Pulcini*|*Adding logic to the toolbox of molecular biology*|*2015
PIAZZA, MARIO&Gabriele Pulcini*|*Unifying logics via context-sensitiveness: Table 1.*|*2015
Larissa Picoli&Juliana Campos Pirovani&Elias Silva de Oliveira&Eric Laporte*|*Uso de uma Ferramenta de Processamento de Linguagem Natural como Auxilio a Coleta de Exemplos para o Estudo de Propriedades Sintatico-Semanticas de Verbos*|*2015
CIARELLI, PATRICK MARQUES&Elias Silva de Oliveira*|*Achieving a compromise between performance and complexity of structure: An incremental approach*|*2015
Felipe Becker Nunes&HERPICH, FABRICIO&VOSS, GLEIZER BIERHALZ&LIMA, JOSE VALDENI DE&MEDINA, ROSECLEA DUARTE*|*An adaptive environment based on Moodle with treating of quality of context*|*2015
Malcon Miranda Mikami&Keyla Menecrys Sandrino&Maria Salete Marcon Gomes Vaz*|*An Approach to Modeling and Evolution of Database Model Through The Entity Framework Code First*|*2015
Maria Salete Marcon Gomes Vaz&Denia Falcao de Bittencourt&Monica Cristine Scherer Vaz&Albino Szesz Junior*|*Information Technology and Communication and Educational Practices.*|*2015
Mauren Louise Sguario Coelho de Andrade&ARRUDA, L.V.R.&MORALES, R.E.M.*|*Segmentation of two-phase flow: a free representation for Level Set method with a priori knowledge*|*2015
Alex Lopes Pereira&Osamu Saotome&Daniel Julien Sampaio*|*Patch-based local histograms and contour estimation for static foreground classification*|*2015
DORS, O. L.&CARDACI, M. V.&HÄGELE, G. F.&Irapuan Rodrigues de Oliveira Filho&GREBEL, E. K.&PILYUGIN, L. S.&Priscila Freitas Lemes&KRABBE, A. C.*|*On the central abundances of active galactic nuclei and star-forming galaxies*|*2015
HERNANDEZ-JIMENEZ, J. A.&M.G. PASTORIZA&Charles José Bonatto&Irapuan Rodrigues de Oliveira Filho&Ângela C. Krabbe&Cláudia Winge*|*Photometry and dynamics of the minor mergers AM 1228-260 and AM 2058-381*|*2015
CAVALCANTI, IVANA&Thierry Jacques Lemaire&CRUZ, JUAN*|*Automatized Photosensor Calibrator Device*|*2015
Aloizio Pereira da Silva&BURLEIGH, SCOTT&HIRATA, CELSO M.&OBRACZKA, KATIA*|*A survey on congestion control for delay and disruption tolerant networks*|*2015
Orlando Lee&Mario Leston Rey*|*A faster algorithm for packing branchings in digraphs*|*2015
Mario Leston Rey&Orlando Lee*|*Stronger bounds and faster algorithms for packing in generalized kernel systems*|*2015
Andréia Cristina dos Santos Gusmão&Letícia Rodrigues Bueno&Rodrigo de Alencar Hausen&Celina Miraglia Herrera de Figueiredo&Luerbio Faria*|*A note on the middle levels problem*|*2015
Luís Felipe Ignacio Cunha&Luis Antonio Kowada&Rodrigo de Alencar Hausen&Celina Miraglia Herrera de Figueiredo*|*A Faster 1.375-Approximation Algorithm for Sorting by Transpositions**|*2015
GREFFIER, J.&Francesco Macri&LARBI, A.&FERNANDEZ, A.&KHASANOVA, E.&Fabricio Ramos Silvestre Pereira&Choukri Mekkaoui&BEREGI, J.P.*|*Dose reduction with iterative reconstruction: Optimization of CT protocols in clinical practice*|*2015
Daniel Fuentes&Hermano Tavares&Clarice Gorenstein&Patricia Rzezak&Fabricio Ramos Silvestre Pereira&Leandro F. Malloy-Diniz&Luciana C. Santos&Fábio L. S. Duran&Maria A. Barreiros&Cláudio C. Castro&Geraldo F. Busatto*|*Mapping brain volumetric abnormalities in never-treated pathological gamblers*|*2015
MEKKAOUI, CHOUKRI&JACKOWSKI, MARCEL P&STOECK, CHRISTIAN T&KOSTIS, WILLIAM J&Fabricio Ramos Silvestre Pereira&KOZERKE, SEBASTIAN&SOSNOVIK, DAVID E*|*Infarct delineation in patients with acute myocardial infarction using the tractographic propagation angle and late gadolinium enhancement*|*2015
MEKKAOUI, CHOUKRI&CHEN, IRIS Y&CHEN, HOWARD H&KOSTIS, WILLIAM J&Fabricio Ramos Silvestre Pereira&JACKOWSKI, MARCEL P&SOSNOVIK, DAVID E*|*Differential response of the left and right ventricles to pressure overload revealed with diffusion tensor MRI tractography of the heart in vivo*|*2015
Fabricio Ramos Silvestre Pereira&MACRI, FRANCESCO&JACKOWSKI, MARCEL P.&KOSTIS, WILLIAM J.&GRIS, JEAN-CHRISTOPHE&BEREGI, JEAN-PAUL&MEKKAOUI, CHOUKRI*|*Diffusion tensor imaging in patients with obstetric antiphospholipid syndrome without neuropsychiatric symptoms*|*2015
Paulo Rogerio Foina&MORAES, ALINE RIBEIRO DE*|*Um novo RH com inovacoes tecnologicas: um estudo na area de Recursos Humanos em uma Instituicao Financeira - DOI: 10.5102/un.gti.v5i1.3234*|*2015
Reinaldo Augusto da Costa Bianchi&CELIBERTO, LUIZ A.&SANTOS, PAULO E.&MATSUURA, JACKSON P.&LOPEZ DE MANTARAS, RAMON*|*Transferring knowledge as heuristics in reinforcement learning: A case-based approach*|*2015
Rayrone Zirtany Nunes Marques&Luciano Reis Coutinho&Tiago Bonini Borchartt&Samyr Béliche Vale&Francisco José da Silva Silva*|*EMiner: a Tool for Selecting Classification Algorithms and Optimal Parameters*|*2015
Fernanda Francielle de Oliveira Malaquias&Rodrigo Fernandes Malaquias&Marília Ribeiro de Sousa&Gabriela Fonseca Felice de Oliveira*|*Evidenciacao de Investimentos em Tecnologia da Informacao: um Estudo nos Relatorios das Empresas de Capital Aberto*|*2015
DONATI, BEATRICE&Christian Baudet&SINAIMERI, BLERINA&CRESCENZI, PIERLUIGI&SAGOT, MARIE-FRANCE*|*EUCALYPT: efficient tree reconciliation enumerator*|*2015
Christian Baudet&Beatrice Donati&Blerina Sinaimeri&Pierluigi Crescenzi&Gautier, C.&Catherine Matias&SAGOT, M.- F.*|*Cophylogeny Reconstruction via an Approximate Bayesian Computation*|*2015
Joel André Ferreira dos Santos&Christiano de Oliveira Braga&Débora Christina Muchaluat Saade*|*A Rewriting Logic Semantics for NCL*|*2015
BESSON, FELIPE&MOURA, PAULO&Fabio Kon&MILOJICIC, DEJAN*|*Bringing Test-Driven Development to web service choreographies*|*2015
Martín Augusto Gagliotti Vigil&BUCHMANN, JOHANNES&CABARCAS, DANIEL&WEINERT, CHRISTIAN&WIESMAIER, ALEXANDER*|*Integrity, authenticity, non-repudiation, and proof of existence for long-term archiving: A survey*|*2015
Claudinei José Martini&Ivan Carlos Zampin&Sidnei Lopes Ribeiro*|*INDICADORES DE DESEMPENHO: UMA ANALISE EM PEQUENA EMPRESA DO RAMO METALMECANICO*|*2015
Ivan Carlos Zampin&Sidnei Lopes Ribeiro&Claudinei José Martini*|*O USO DA LINGUAGEM LOGO NO ENSINO BASICO: UM DESAFIO*|*2015
Rodrigo da Rosa Righi&RODRIGUES, VINICIUS&ANDRE DACOSTA, CRISTIANO&GALANTE, GUILHERME&BONA, LUIS&FERRETO, TIAGO*|*AutoElastic: Automatic Resource Elasticity for High Performance Applications in the Cloud*|*2015
Rodrigo da Rosa Righi&RODRIGUES, VINICIUS FACCO&DA COSTA, CRISTIANO ANDRÉ&KREUTZ, DIEGO&HEISS, HANS-ULRICH*|*Towards Cloud-based Asynchronous Elasticity for Iterative HPC Applications*|*2015
Rodrigo da Rosa Righi&DA COSTA, CRISTIANO ANDRÉ&RODRIGUES, VINICIUS FACCO&ROSTIROLLA, GUSTAVO*|*Joint-analysis of performance and energy consumption when enabling cloud elasticity for synchronous HPC applications*|*2015
Joslaine Cristina Jeske de Freitas&Stéphane Julia&Leiliane Pereira de Rezende*|*Resource allocation mechanisms and time constraint propagation techniques in fuzzy workflow nets*|*2015
André Albino Pereira&João Bosco Mangueira Sobral&Carla Merckle Westphall*|*Towards Scalability for Federated Identity Systems for Cloud-Based Environments*|*2015
Daniel Camozzato&Leandro Dihl&Ivan Silveira&Fernando Pinho Marson&Soraia Raupp Musse*|*Procedural floor plan generation from building sketches*|*2015
Claudio Rosito Jung&John Soldera&José Bins&Cohen, Marcelo&Julio Jacques Jr&Soraia Raupp Musse*|*High Level Event Detection based on Spatial Occupancy and Interpersonal Relationships*|*2015
Amyr Borges Fontes Neto&Soraia Raupp Musse&Catherine Pelachaud*|*Emotion Contagion Model for Crowds*|*2015
Renata de Freitas&Jorge Petrúcio Viana*|*Set Venn Diagrams Applied to Inclusions and Non-inclusions*|*2015
Paulo E. O. de Castilho&Mauro Vivaldini&Silvio Roberto Ignácio Pires&Ana Rita Tiradentes Terra Argoud&João Batista de Camargo Junior*|*La gestion de proveedores de segundo nivel en la cadena de suministros: un estudio en la industria automotriz en Brasil*|*2015
Wesley A. Gonçalves&Ana Rita Tiradentes Terra Argoud&Dalila Alves Corrêa&M. C. Sehn*|*Litigio da gestao de pessoas a gestao da qualidade: um diagnostico para atender os stakeholders*|*2015
RECHE, ALDA YOSHI UEMURA&Ana Rita Tiradentes Terra Argoud&VIVALDINI, MAURO&ANTONIOLLI, PEDRO DOMINGOS&CAMARGO JUNIOR, JOÃO BATISTA DE*|*Analise Do Modulo De Qualidade Em Sistemas ERP Aplicaveis A Industria Moveleira*|*2015
Karen Santin&Lucicléia Santos Guimarães Souza&Marcelo Cardoso Barbosa&Pedro Domingos Antoniolli&Ana Rita Tiradentes Terra Argoud*|*MRP implementation on supply management process: a brazilian furniture industry case study*|*2015
Rumeninng Abrantes dos Santos&Ana Rita Tiradentes Terra Argoud&Nádia Kassouf Pizzinatto&Pedro Domingos Antoniolli*|*Quality Function Deployment - QFD como ferramenta estrategica de marketing*|*2015
Lineia Jollembeck Lopes&Mario Sacomano Neto&Ana Rita Tiradentes Terra Argoud&João Batista de Camargo Junior&Silvio Roberto Ignácio Pires*|*Uma analise das praticas de Green Supply Chain Management e certificacao ISO 14001 no setor automobilistico*|*2015
Mariana Freitas Gonçalves&Pedro Domingos Antoniolli&Gustavo Benevides&Antonio Carlos Giuliani&Ana Rita Tiradentes Terra Argoud*|*Proposed Reduction of Dies Consumption for Tires in a Multinational Industry*|*2015
Pedro Domingos Antoniolli&Carlos Roberto Camello Lima&Ana Rita Tiradentes Terra Argoud&João Batista de Camargo Junior*|*Lean Office applied to ICT Project Management: Autoparts Company Case Study*|*2015
Thatiane Aparecida de Lima Giviani&Ana Rita Tiradentes Terra Argoud*|*Gerenciamento de processos de negocio em biblioteca publica*|*2015
Rodrigo Duarte Soliani&João Batista de Camargo Junior&Ana Rita Tiradentes Terra Argoud&Mauro Vivaldini&Pedro Domingos Antoniolli*|*Analysis of load scheduling system implementation at Brazilian Santos Port*|*2015
Rodrigo Duarte Soliani&Ana Rita Tiradentes Terra Argoud*|*Analysis of the logistics infrastructure of the sugar bulk produced to export in the Brazilian state of Sao Paulo*|*2015
Pedro Domingos Antoniolli&Jhonathan Ferreira&Vania Carvalho Jesus&Ana Rita Tiradentes Terra Argoud&João Batista de Camargo Junior*|*Outsourcing of Logistics Transport: A Brazilian Leather Industry Case Study*|*2015
PRECUP, RADU-EMIL&ANGELOV, PLAMEN&Bruno Sielly Jales Costa&SAYED-MOUCHAWEH, MOAMAR*|*An overview on fault diagnosis and nature-inspired optimal control of industrial process applications*|*2015
Moises Costa Couto&Rafael Sales moreira&Marco Aurelio Benedetti Rodrigues&Alberto Galvão de Moura*|*Coativacao e pico de torque dos musculos extensores e flexores do joelho em individuos hemipareticos cronicos nas posicoes sentada e supina*|*2015
DOS SANTOS, JOEL A. F.&Christiano de Oliveira Braga&Debora Christina Muchaluat Saade*|*A Rewriting Logic Semantics for NCL*|*2015
CONCI, AURA&GALVÃO, STEPHENSON S.L.&SEQUEIROS, GIOMAR O.&Debora Christina Muchaluat Saade&MACHENRY, TRUEMAN*|*A new measure for comparing biomedical regions of interest in segmentation of digital images*|*2015
AKAMATSU, M. A.&CARVALHO, E.&Paulo Lee Ho&Milton Yutaka Nishiyama Junior&MORONE, M.&OLIVEIRA, U. C.&BEZERRA, M. F. B.&SAKAUCHI, M. A.&RAW, I.&JUNQUEIRA DE AZEVEDO, I. L. M.&KITAJIMA, J. P.*|*Whole-Genome Sequence of a Bordetella pertussis Brazilian Vaccine Strain*|*2015
SOUSA, L.A.F.&MOURÃO, R.H.V.&AMAZONAS, D.R.&SOUSA, L.F.&SANT?ANNA, S.S.&Milton Yutaka Nishiyama Junior&SERRANO, S.M.T.&JUNQUEIRA-DE-AZEVEDO, I.L.M.&CHALKIDIS, H.M.&MOURA-DA-SILVA, A.M.*|*Comparison of venoms from wild and long-term captive Bothrops atrox snakes and characterization of Batroxrhagin, the predominant class PIII metalloproteinase from the venom of this species*|*2015
Nunes, Ingrid&Miles, Simon&Luck, Michael&BARBOSA, SIMONE&Carlos José Pereira de Lucena*|*Decision making with natural language based preferences and psychology-inspired heuristics*|*2015
Ingrid Oliveira de Nunes&Miles, Simon&Luck, Michael&Carlos José Pereira de Lucena*|*An introduction to reasoning over qualitative multi-attribute preferences*|*2015
SANTOS NETO, BALDOINO FONSECA DOS&RIBEIRO, MÁRCIO&Viviane Torres da Silva&BRAGA, CHRISTIANO&Carlos José Pereira de Lucena&COSTA, EVANDRO DE BARROS*|*AutoRefactoring: A platform to build refactoring agents*|*2015
Ingrid Nunes&Simone Diniz Junqueira Barbosa&COWAN, D.&S. Miles&Michael Luck&Carlos José Pereira de Lucena*|*Natural Language-based Representation of User Preferences*|*2015
V. Behbood&J. Lu&G. Zhang&Witold Pedrycz*|*Multi-step fuzzy bridged refinement domain adaptation algorithm and its application to bank failure prediction*|*2015
Witold Pedrycz&SUCCI, GIANCARLO&SILLITTI, ALBERTO&ILJAZI, JOANA*|*Data description: A general framework of information granules*|*2015
IZAKIAN, HESAM&Witold Pedrycz&JAMAL, IQBAL*|*Fuzzy clustering of time series data using dynamic time warping distance*|*2015
WANG, SHIPING&Witold Pedrycz&ZHU, QINGXIN&ZHU, WILLIAM*|*Unsupervised feature selection via maximum projection and minimum redundancy*|*2015
LIANG, DECUI&Witold Pedrycz&LIU, DUN&HU, PEI*|*Three-way decisions based on decision-theoretic rough sets under linguistic assessment with the aid of group decision making*|*2015
BALAMASH, ABDULLAH&Witold Pedrycz&AL-HMOUZ, RAMI&MORFEQ, ALI*|*An expansion of fuzzy information granules through successive refinements of their information content and their use to system modeling*|*2015
LIU, XIAODONG&WANG, XIANCHANG&Witold Pedrycz*|*Fuzzy clustering with semantic interpretation*|*2015
WANG, XIANCHANG&LIU, XIAODONG&Witold Pedrycz&ZHANG, LISHI*|*Fuzzy rule based decision trees*|*2015
CHEN, JIQIANG&Witold Pedrycz&HA, MINGHU&MA, LITAO*|*Set-valued samples based support vector regression and its applications*|*2015
WANG, SHIPING&Witold Pedrycz&ZHU, QINGXIN&ZHU, WILLIAM*|*Subspace learning for unsupervised feature selection via matrix factorization*|*2015
SHERI, AHMAD MUQEEM&RAFIQUE, AASIM&Witold Pedrycz&JEON, MOONGU*|*Contrastive divergence for memristor-based restricted Boltzmann machine*|*2015
LU, WEI&CHEN, XUEYAN&Witold Pedrycz&LIU, XIAODONG&YANG, JIANHUA*|*Using interval information granules to improve forecasting in fuzzy time series*|*2015
Witold Pedrycz&AL-HMOUZ, RAMI&BALAMASH, ABDULLAH SAEED&MORFEQ, ALI*|*Designing granular fuzzy models: A hierarchical approach to fuzzy modeling*|*2015
PORTMANN, EDY&MEIER, ANDREAS&CUDRÉ-MAUROUX, PHILIPPE&Witold Pedrycz*|*FORA - A fuzzy set based framework for online reputation management*|*2015
Osvaldo de Souza*|*A USABILIDADE NA PERSPECTIVA DO USO DA INFORMACAO: estatisticas das pesquisas sobre o tema no Brasil*|*2015
Ricardo Pires de Paula&Bernardo Mançano Fernandes&Eduardo Paulon Girardi&Ronaldo Celso Messias Correia*|*Educacao e Direitos Humanos: a participacao do PRONERA na construcao da Educacao do Campo*|*2015
Lucas Borante Foganholi&Rogério Eduardo Garcia&Danilo Medeiros Eler&Ronaldo Celso Messias Correia&Celso Olivete Junior*|*Supporting Technical Debt Cataloging with TD-Tracker Tool*|*2015
LI, MIN&Frederico Gadelha Guimarães&Lowther, David A.*|*Competitive co-evolutionary algorithm for constrained robust design*|*2015
ZULIANI, JOÃO BATISTA QUEIROZ&WEISS COHEN, MIRI&BATISTA, LUCAS DE SOUZA&Frederico Gadelha Guimarães*|*Multi-objective Topology Optimization with Ant Colony Optimization and Genetic Algorithms*|*2015
LI, MIN&SILVA, RODRIGO&Frederico Gadelha Guimarães&LOWTHER, DAVID*|*A New Robust Dominance Criterion for Multiobjective Optimization*|*2015
SICA, FERNANDO CORTEZ&Frederico Gadelha Guimarães&DE OLIVEIRA DUARTE, RICARDO&REIS, AGNALDO J.R.*|*A cognitive system for fault prognosis in power transformers*|*2015
DE OLIVEIRA, FERNANDO BERNARDES&ENAYATIFAR, RASUL&SADAEI, HOSSEIN JAVEDANI&Frederico Gadelha Guimarães&POTVIN, JEAN-YVES*|*A Cooperative Coevolutionary Algorithm for the Multi-Depot Vehicle Routing Problem*|*2015
SILVA, RODRIGO&SALIMI, ARMIN&LI, MIN&FREITAS, ALAN&Frederico Gadelha Guimarães&LOWTHER, DAVID*|*Visualization and Analysis of Trade-offs in Many-Objective Optimization: A Case Study on the Interior Permanent Magnet Motor Design*|*2015
ALMEIDA MONTE-MOR, JULIANO DE&Adilson Marques da Cunha*|*ApproxMap - a method for mapping blank nodes in RDF datasets*|*2015
Vanessa Stephan Lopes&Carmen Lucia Tancredo Borges*|*Impact of the Combined Integration of Wind Generation and Small Hydropower Plants on the System Reliability*|*2015
Ricardo Mota Henriques&Flávio Rodrigo de Miranda Alves&João Alberto Passos Filho&Sergio Gomes Jr&Ricardo Diniz Rangel&Carmen Lucia Tancredo Borges&Djalma Mosqueira Falcão&Glauco Nery Taranto&Tatiana Mariano Lessa de Assis*|*Melhorias da Avaliacao de Seguranca de Sistemas Eletricos Atraves da Representacao Detalhada de Equipamentos e Monitoracao do Amortecimento de Oscilacoes*|*2015
Leonardo Fernandes Rocha&Carmen Lucia Tancredo Borges&Glauco N. Taranto*|*Confiabilidade de Sistemas de Distribuicao com Microrredes incluindo a Dinamica do Ilhamento*|*2015
Erica Akemi Tanaka&Sergio Ricardo Nozawa&Alessandra Alaniz Macedo&José Augusto Baranauskas*|*A multi-label approach using binary relevance and decision trees applied to functional genomics*|*2015
Pedro Santoro Perez&NOZAWA, SÉRGIO RICARDO&Alessandra Alaniz Macedo&BARANAUSKAS, JOSÉ AUGUSTO*|*Windowing improvements towards more comprehensible models*|*2015
Danilo Artigas da Rocha&Simone Dantas&Alonso Leonardo Souza de Oliveira&Thiago de Menezes Duarte e Silva*|*New results of the geodeticity of the contour of a graph*|*2015
WINTER, JEAN M.&Muller, Ivan&SOATTI, GLORIA&SAVAZZI, STEFANO&NICOLI, MONICA&BECKER, LEANDRO BUSS&Joao Cesar Netto&PEREIRA, CARLOS E.*|*Wireless Coexistence and Spectrum Sensing in Industrial Internet of Things: An Experimental Study*|*2015
GOMES FILHO, JONAS&Marius Strum&Wang Jiang Chau*|*Using Genetic Algorithms for Hardware Core Placement and Mapping in NoC-Based Reconfigurable Systems*|*2015
CASTRO MARQUEZ, CARLOS IVAN&Marius Strum&Wang Jiang Chau*|*A Unified Sequential Equivalence Checking Methodology to Verify RTL Designs with High-Level Functional and Protocol Specification Models*|*2015
Johnny M Gomes&Adriele Alvarenga&RIcardo Silva Campos&Bernardo Martins Rocha&Ana Paula Couto da Silva&Rodrigo Weber dos Santos*|*Uniformization Method for Solving Cardiac Eletrophysiology Models Based on the Markov-Chain Formulation*|*2015
COUTO, GUILHERME S.&Ana Paula Couto da Silva&RUIZ, LINNYER B.&BENEVENUTO, FABRÍCIO*|*Structural Properties of the Brazilian Air Transportation Network*|*2015
Gilderlanio S. de Araújo&Luciano Chaves&Silvana Schneider&Ana Paula Couto da Silva&Pedro O. S. Vaz de Melo&Eduardo Tarazona Santos&Marília O. Scliar&Maíra Ribeiro Rodrigues*|*Integrating, summarizing and visualizing GWAS-hits and human diversity with DANCE (Disease-ANCEstry Networks)*|*2015
Thiago H. P. Silva&Lais Mota&Ana Paula Couto da Silva&Mirella Moura Moro*|*3c-index: Research Contribution across Communities as an In uence Indicator*|*2015
COSTA, EDUARDO C.&VIEIRA, ALEX B.&Klaus Wehmuth,&Artur Ziviani&Ana Paula Couto da Silva*|*TIME CENTRALITY IN DYNAMIC COMPLEX NETWORKS*|*2015
KONOPATZKI, MARCIA R. S.&SOUZA, EDUARDO G.&NÓBREGA, LÚCIA H. P.&BAZZI, CLAUDIO L.&Davi Marcondes Rocha*|*Spatial Variability of Chemical Attributes of the Soil, Plant and Yield in a Pear Orchard*|*2015
Daiane Bernardi&Davi Marcondes Rocha&VINICIUS HENRIQUE BERNARDI*|*INFLUENCIA DE INSETICIDAS SOBRE A GERMINACAO E VIGOR DE SEMENTES DE MILHO APOS ARMAZENAMENTO*|*2015
SILVA, RÔMULO&Alexandre Ibrahim Direne&Diego Marczal*|*Using Problem Statement Parameters and Ranking Solution Difficulty to Support Personalization*|*2015
LUNA, ROGER AUGUSTO&Alandey Severo Leite da Silva&RABELO NETO, ALEXANDRE&MOURA, ALEXANDRE RAMOS DE*|*Analise da Relacao entre o Comprometimento Organizacional e o Absenteismo no Periodo Noturno em Empresas do Setor Calcadista*|*2015
NASCIMENTO, M.Z.&Valério Ramos Batista*|*First Steps to Virtual Mammography with the Surface Evolver*|*2015
IENO, EGIDIO&Luis Manuel Garcés Socarrás&CABRERA, ALEJANDRO JOSÉ&PIMENTA, TALES CLEBER*|*Simple generation of threshold for images binarization on FPGA*|*2015
SOARES SÉRVULO DE OLIVEIRA, FERNANDO&OSEAS DE CARVALHO FILHO, ANTONIO&Aristófanes Corrêa Silva&Cardoso de Paiva, Anselmo&Marcelo Gattass*|*Classification of breast regions as mass and non-mass based on digital mammograms using taxonomic indexes and SVM*|*2015
João Dallyson Sousa de Almeida&Aristófanes Corrêa Silva&Jorge Antonio Meireles Teixeira&Anselmo Cardoso de Paiva&Marcelo Gattass*|*Computer-Aided Methodology for Syndromic Strabismus Diagnosis*|*2015
Dallyson Sousa de Almeida, João&Aristófanes Corrêa Silva&Jorge Antonio Meireles Teixeira&Anselmo Cardoso de Paiva&Marcelo Gattass*|*Surgical Planning for Horizontal Strabismus Using Support Vector Regression*|*2015
DE SAMPAIO, WENER BORGES&Aristófanes Corrêa Silva&de Paiva, Anselmo Cardoso&Marcelo Gattass*|*Detection of masses in mammograms with adaption to breast density using genetic algorithm, phylogenetic trees, LBP and SVM*|*2015
ROCHA, ANNE CAROLINE O.&Franklin de Souza Ramalho&MACHADO, PATRÍCIA D. L.*|*Automating test-based inspection of design models*|*2015
Fabrício Nogueira Corrêa&Bruno Martins Jacovazzo&DE LIMA, MAURO HENRIQUE ALVES&Jacob, Breno Pinheiro*|*A reduced integration method for the coupled analysis of floating production systems*|*2015
